task,send_time_s,latency_ms,phase
ecgclass,0.0000,280.967,1
ecgclass,0.1211,207.889,1
ecgclass,0.2384,90.662,1
ecgclass,0.3564,56.980,1
ecgclass,0.3710,42.323,1
ecgclass,0.3752,38.353,1
ecgclass,0.4477,31.518,1
ecgclass,0.5183,31.059,1
ecgclass,0.6743,42.086,1
ecgclass,0.6786,37.852,1
ecgclass,0.7305,36.423,1
ecgclass,0.7338,33.133,1
ecgclass,0.7885,22.279,1
ecgclass,0.8753,36.196,1
ecgclass,0.8952,16.301,1
ecgclass,0.9574,42.505,1
ecgclass,0.9637,36.192,1
ecgclass,0.9689,30.977,1
ecgclass,0.9841,35.977,1
ecgclass,1.0302,35.908,1
ecgclass,1.0495,16.595,1
ecgclass,1.1119,36.237,1
ecgclass,1.1231,24.980,1
ecgclass,1.2155,30.704,1
ecgclass,1.2773,30.895,1
ecgclass,1.3093,24.849,1
ecgclass,1.3305,36.524,1
ecgclass,1.3535,41.940,1
ecgclass,1.3567,38.767,1
ecgclass,1.3669,28.542,1
ecgclass,1.4005,27.161,1
ecgclass,1.4198,35.995,1
ecgclass,1.4829,36.273,1
ecgclass,1.5188,40.179,1
ecgclass,1.5302,28.721,1
ecgclass,1.5535,31.159,1
ecgclass,1.5857,35.869,1
ecgclass,1.6030,18.628,1
ecgclass,1.6182,30.061,1
ecgclass,1.6624,36.220,1
ecgclass,1.6777,20.901,1
ecgclass,1.7450,22.223,1
ecgclass,1.8137,39.624,1
ecgclass,1.8675,42.146,1
ecgclass,1.8718,37.854,1
ecgclass,1.9287,30.556,1
ecgclass,1.9957,30.795,1
ecgclass,2.0521,36.082,1
ecgclass,2.0663,21.844,1
ecgclass,2.0816,41.430,1
ecgclass,2.0902,32.820,1
ecgclass,2.1086,42.264,1
ecgclass,2.1086,42.259,1
ecgclass,2.1189,31.975,1
ecgclass,2.1828,30.795,1
ecgclass,2.3829,26.693,1
ecgclass,2.4107,35.982,1
ecgclass,2.4249,22.125,1
ecgclass,2.4452,41.551,1
ecgclass,2.4634,23.555,1
ecgclass,2.4696,35.685,1
ecgclass,2.5244,36.170,1
ecgclass,2.5926,30.944,1
ecgclass,2.6683,30.477,1
ecgclass,2.9340,30.874,1
ecgclass,3.0387,35.864,1
ecgclass,3.1225,30.503,1
ecgclass,3.1731,30.605,1
ecgclass,3.2026,41.462,1
ecgclass,3.2048,39.284,1
ecgclass,3.2542,30.641,1
ecgclass,3.2845,36.298,1
ecgclass,3.3593,30.365,1
ecgclass,3.4608,41.831,1
ecgclass,3.4780,24.844,1
ecgclass,3.4803,22.628,1
ecgclass,3.5260,30.579,1
ecgclass,3.6544,39.827,1
ecgclass,3.6953,30.603,1
ecgclass,3.8031,36.608,1
ecgclass,3.8395,30.637,1
ecgclass,3.9052,42.196,1
ecgclass,3.9196,27.772,1
ecgclass,3.9259,53.644,1
ecgclass,3.9331,46.495,1
ecgclass,3.9394,40.240,1
ecgclass,3.9418,37.865,1
ecgclass,4.0275,29.443,1
ecgclass,4.0499,48.911,1
ecgclass,4.0689,29.963,1
ecgclass,4.1160,42.816,1
ecgclass,4.1255,33.278,1
ecgclass,4.2213,21.223,1
ecgclass,4.2860,35.890,1
ecgclass,4.3022,19.737,1
ecgclass,4.3124,30.830,1
ecgclass,4.3390,41.874,1
ecgclass,4.3543,26.523,1
ecgclass,4.3576,23.275,1
ecgclass,4.3829,30.437,1
ecgclass,4.4959,35.784,1
ecgclass,4.5470,21.812,1
ecgclass,4.7002,31.213,1
ecgclass,4.8036,31.279,1
ecgclass,4.8590,30.782,1
ecgclass,4.9511,30.390,1
ecgclass,4.9875,22.810,1
ecgclass,5.0404,35.953,1
ecgclass,5.0598,16.622,1
ecgclass,5.0710,30.028,1
ecgclass,5.1782,47.387,1
ecgclass,5.1848,40.749,1
ecgclass,5.1942,31.341,1
ecgclass,5.2104,35.353,1
ecgclass,5.2599,36.064,1
ecgclass,5.2791,16.814,1
ecgclass,5.3133,20.781,1
ecgclass,5.4217,30.853,1
ecgclass,5.4987,36.730,1
ecgclass,5.5570,26.473,1
ecgclass,5.5652,29.975,1
ecgclass,5.6246,16.600,1
ecgclass,5.6473,35.448,1
ecgclass,5.6535,29.217,1
ecgclass,5.6737,35.725,1
ecgclass,5.6770,32.503,1
ecgclass,5.7228,29.940,1
ecgclass,5.7720,26.529,1
ecgclass,5.7876,37.861,1
ecgclass,5.7889,36.660,1
ecgclass,5.9251,38.256,1
ecgclass,5.9655,36.148,1
ecgclass,6.0400,47.698,1
ecgclass,6.0572,30.655,1
ecgclass,6.1414,17.388,1
ecgclass,6.2232,35.603,1
ecgclass,6.2284,30.347,1
ecgclass,6.4998,34.562,1
ecgclass,6.5330,35.489,1
ecgclass,6.6033,36.747,1
ecgclass,6.6156,24.487,1
ecgclass,6.6645,21.820,1
ecgclass,6.6787,36.361,1
ecgclass,6.7597,30.726,1
ecgclass,6.7830,30.811,1
ecgclass,6.8219,35.884,1
ecgclass,6.8486,32.571,1
ecgclass,6.8863,36.598,1
ecgclass,6.9098,35.511,1
ecgclass,6.9400,36.407,1
ecgclass,6.9412,35.167,1
ecgclass,7.0205,31.178,1
ecgclass,7.1467,30.938,1
ecgclass,7.1751,30.311,1
ecgclass,7.3463,37.291,1
ecgclass,7.3537,29.847,1
ecgclass,7.4943,41.940,1
ecgclass,7.5128,23.594,1
ecgclass,7.5447,30.511,1
