task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
nyudepth,sharing,4137,7.0119,46.407,35.304,84.691,117.815,34.797,33.434,0.002,0.616,8.823,0.0,11.61
vocseg,sharing,4219,7.1508,46.871,35.425,85.303,121.164,35.15,33.561,0.002,0.801,8.929,0.0,11.721
