task,slot,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,non_server_exec_overhead_ms,server_start_ns
ecgclass,slot_0:ecgclass,single_ecgclass,0.0001,36.5865,35.0439,33.5016,0.0105,0.8892,0.7803,1.5426,1776337745231176800
ecgclass,slot_0:ecgclass,single_ecgclass,0.4823,54.8284,52.1244,50.3279,0.0038,1.003,1.7569,2.704,1776337745714349863
ecgclass,slot_0:ecgclass,single_ecgclass,0.9497,50.7002,47.9676,46.1154,0.004,0.9762,1.7807,2.7326,1776337746181818235
ecgclass,slot_0:ecgclass,single_ecgclass,1.426,81.7573,78.9907,76.4103,0.0046,1.2135,1.7629,2.7666,1776337746658102574
ecgclass,slot_0:ecgclass,single_ecgclass,1.4818,92.0651,67.3918,55.2478,0.0038,5.6796,23.5896,24.6733,1776337746735698119
ecgclass,slot_0:ecgclass,single_ecgclass,1.4986,75.2931,67.3918,55.2478,0.0038,5.6796,6.7942,7.9013,1776337746735698119
ecgclass,slot_0:ecgclass,single_ecgclass,1.7893,55.2132,52.5187,50.6119,0.0039,0.9987,1.7819,2.6945,1776337747021367480
ecgclass,slot_0:ecgclass,single_ecgclass,2.0719,54.7917,52.1866,50.4143,0.004,0.9645,1.677,2.6051,1776337747303875302
ecgclass,slot_0:ecgclass,single_ecgclass,2.6974,55.8412,53.1215,50.8789,0.0042,1.2989,1.7948,2.7197,1776337747929525466
ecgclass,slot_0:ecgclass,single_ecgclass,2.7122,89.2048,49.2219,46.9443,0.0037,0.9509,39.1006,39.9828,1776337747981643463
ecgclass,slot_0:ecgclass,single_ecgclass,2.9217,55.7175,53.0609,50.8962,0.0042,1.1581,1.6851,2.6566,1776337748153746603
ecgclass,slot_0:ecgclass,single_ecgclass,2.9365,86.5395,46.8494,45.0476,0.0037,0.9477,38.8317,39.6901,1776337748205654069
ecgclass,slot_0:ecgclass,single_ecgclass,3.1533,54.7855,52.1587,50.3769,0.0042,0.9825,1.6935,2.6268,1776337748385361673
ecgclass,slot_0:ecgclass,single_ecgclass,3.4996,52.7647,50.0566,48.2623,0.0038,0.971,1.7705,2.708,1776337748731684995
ecgclass,slot_0:ecgclass,single_ecgclass,3.5776,49.1374,46.5832,44.8808,0.0038,0.9565,1.6556,2.5541,1776337748809550858
ecgclass,slot_0:ecgclass,single_ecgclass,3.8231,53.8466,51.1837,48.5167,0.004,1.467,1.7571,2.6629,1776337749055160396
ecgclass,slot_0:ecgclass,single_ecgclass,3.8539,66.251,44.8187,42.584,0.0037,1.1822,20.5019,21.4323,1776337749104698924
ecgclass,slot_0:ecgclass,single_ecgclass,3.8736,84.7139,39.5577,37.5323,0.0031,1.087,44.2474,45.1562,1776337749148178890
ecgclass,slot_0:ecgclass,single_ecgclass,3.9353,58.2342,36.5216,34.9369,0.0036,0.9145,20.8545,21.7126,1776337749186508546
ecgclass,slot_0:ecgclass,single_ecgclass,4.1159,43.3545,40.8683,39.234,0.0037,0.9398,1.632,2.4862,1776337749347810921
ecgclass,slot_0:ecgclass,single_ecgclass,4.1984,43.5297,41.0224,39.3841,0.0036,0.9378,1.637,2.5074,1776337749430382618
ecgclass,slot_0:ecgclass,single_ecgclass,4.4493,56.53,53.8999,51.7078,0.005,1.1643,1.7047,2.6301,1776337749681358183
ecgclass,slot_0:ecgclass,single_ecgclass,4.4921,57.3227,44.8452,43.0858,0.0037,0.9399,11.6282,12.4775,1776337749734068794
ecgclass,slot_0:ecgclass,single_ecgclass,4.8599,50.3905,47.7066,45.9116,0.0039,0.9801,1.7793,2.6839,1776337750092021127
ecgclass,slot_0:ecgclass,single_ecgclass,5.1057,51.3737,48.7641,47.0361,0.0039,0.9726,1.6949,2.6097,1776337750337720655
ecgclass,slot_0:ecgclass,single_ecgclass,5.2363,58.3711,55.7593,53.7489,0.0041,0.9958,1.6873,2.6118,1776337750468326837
ecgclass,slot_0:ecgclass,single_ecgclass,5.3199,52.7091,50.0574,48.2272,0.0041,0.9625,1.7672,2.6517,1776337750551997734
