req_id,req_time,site_manager,device,backbone,task,site_manager_send_time,device_start_time,end_to_end_latency(ms),proc_time(ms),swap_time(ms),pred,true
0,0.0,site2,10.100.20.45:8000,chronostiny,diasbp,1770570436.2331376,1770570436.5731635,347.39041328430176,5.023081,0.019358999999999998,72.25891876220703,56.0
1,0.020001111172842936,site2,10.100.20.45:8000,chronostiny,ecgclass,1770570436.253759,1770570436.2642767,318.7365531921387,304.45097300000003,0.028398000000000003,0.0,0.0
2,0.04000222234568587,site2,10.100.20.45:8000,chronostiny,ecgclass,1770570436.273526,1770570436.5807538,312.5030994415283,3.313663,0.020596,0.0,0.0
3,0.06000333351852881,site2,10.100.20.45:8000,chronostiny,gestureclass,1770570436.2939422,1770570436.5863583,297.2559928894043,2.98916,0.011147,4.0,4.0
4,0.08000444469137175,site2,10.100.20.45:8000,chronostiny,ecgclass,1770570436.3132675,1770570436.5914605,283.2679748535156,2.932445,0.010529,0.0,0.0
5,0.10000555586421468,site2,10.100.20.45:8000,chronostiny,diasbp,1770570436.3335857,1770570436.596806,268.42331886291504,3.235707,0.010811000000000001,72.25891876220703,56.0
6,0.12000666703705762,site2,10.100.20.45:8000,chronostiny,ecgclass,1770570436.3538904,1770570436.6023939,253.32951545715332,2.880386,0.010964,0.0,0.0
7,0.14000777820990054,site2,10.100.20.45:8000,chronostiny,heartrate,1770570436.3732624,1770570436.6076002,239.28046226501465,3.035269,0.010773,74.86441040039062,69.0
8,0.1600088893827435,site2,10.100.20.45:8000,chronostiny,ecgclass,1770570436.3936129,1770570436.6128504,224.23386573791504,3.037894,0.010898,0.0,0.0
9,0.1800100005555864,site2,10.100.20.45:8000,chronostiny,ecgclass,1770570436.4139538,1770570436.6182024,209.37514305114746,2.8822409999999996,0.002205,0.0,0.0
10,0.20001111172842936,site2,10.100.20.45:8000,chronostiny,ecgclass,1770570436.433457,1770570436.6232424,194.61560249328613,2.855236,0.002272,0.0,0.0
11,0.2200122229012723,site2,10.100.20.45:8000,chronostiny,sysbp,1770570436.453862,1770570436.628401,179.84628677368164,3.054258,0.011151999999999999,128.39749145507812,98.0
12,0.24001333407411524,site2,10.100.20.45:8000,chronostiny,heartrate,1770570436.473238,1770570436.634116,166.03565216064453,3.038598,0.015975,74.86441040039062,69.0
13,0.26001444524695816,site2,10.100.20.45:8000,chronostiny,heartrate,1770570436.4935608,1770570436.6395512,150.94542503356934,3.021463,0.002395,74.86441040039062,69.0
14,0.2800155564198011,site2,10.100.20.45:8000,chronostiny,diasbp,1770570436.5138814,1770570436.6447916,135.8954906463623,3.0217579999999997,0.011379,72.25891876220703,56.0
15,0.300016667592644,site2,10.100.20.45:8000,chronostiny,ecgclass,1770570436.533193,1770570436.6501348,121.97446823120117,2.871102,0.011292,0.0,0.0
16,0.320017778765487,site2,10.100.20.45:8000,chronostiny,ecgclass,1770570436.5535142,1770570436.6554637,106.73046112060547,2.878309,0.002141,0.0,0.0
17,0.3400188899383299,site2,10.100.20.45:8000,chronostiny,ecgclass,1770570436.5736632,1770570436.6605532,91.7048454284668,2.884419,0.0021969999999999997,0.0,0.0
18,0.3600200011111728,site2,10.100.20.45:8000,chronostiny,gestureclass,1770570436.5933614,1770570436.6656654,77.15177536010742,2.898618,0.010901,4.0,4.0
19,0.38002111228401575,site2,10.100.20.45:8000,chronostiny,ecgclass,1770570436.613708,1770570436.6708827,62.148332595825195,2.995533,0.010924999999999999,0.0,0.0
20,0.4000222234568587,site2,10.100.20.45:8000,chronostiny,sysbp,1770570436.633315,1770570436.6761365,47.823190689086914,3.065301,0.010910000000000001,128.39749145507812,98.0
