task,slot,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,non_server_exec_overhead_ms,server_start_ns
ecgclass,slot_0:ecgclass,single_ecgclass,0.0001,370.2865,366.8455,344.5108,0.0037,21.6418,1.8938,3.441,1775986511528976705
ecgclass,slot_0:ecgclass,single_ecgclass,0.6018,63.3419,60.247,58.9168,0.0026,0.8781,2.11,3.0949,1775986512130887236
ecgclass,slot_0:ecgclass,single_ecgclass,1.1858,60.2567,57.4421,55.5821,0.0035,1.2793,1.8909,2.8146,1775986512714708295
ecgclass,slot_0:ecgclass,single_ecgclass,1.7838,53.6275,50.8226,49.7881,0.0018,0.7134,1.8513,2.8049,1775986513312636595
ecgclass,slot_0:ecgclass,single_ecgclass,1.8516,50.235,47.5724,46.374,0.0019,0.6422,1.7052,2.6626,1775986513380357792
ecgclass,slot_0:ecgclass,single_ecgclass,1.8734,71.0561,41.958,41.1043,0.0014,0.5393,28.1978,29.0982,1775986513428607635
ecgclass,slot_0:ecgclass,single_ecgclass,2.2369,49.433,46.6455,45.7094,0.0016,0.614,1.7998,2.7875,1775986513765738611
ecgclass,slot_0:ecgclass,single_ecgclass,2.5898,49.5834,46.8214,45.8689,0.0017,0.6201,1.8716,2.762,1775986514118717532
ecgclass,slot_0:ecgclass,single_ecgclass,3.3713,52.3961,49.6932,48.625,0.0018,0.6843,1.7886,2.7028,1775986514900121367
ecgclass,slot_0:ecgclass,single_ecgclass,3.3911,79.4704,46.0349,45.012,0.0017,0.6601,32.5174,33.4355,1775986514950619904
ecgclass,slot_0:ecgclass,single_ecgclass,3.6519,55.3942,52.5989,51.3714,0.0016,0.8864,1.8353,2.7953,1775986515180767439
ecgclass,slot_0:ecgclass,single_ecgclass,3.6697,85.5925,47.247,46.3476,0.0014,0.5813,37.4279,38.3455,1775986515234171649
ecgclass,slot_0:ecgclass,single_ecgclass,3.9417,51.1162,48.3617,47.4586,0.0018,0.617,1.8001,2.7546,1775986515470500205
ecgclass,slot_0:ecgclass,single_ecgclass,4.3744,51.373,48.6101,47.6865,0.0017,0.6395,1.7517,2.7629,1775986515903125063
ecgclass,slot_0:ecgclass,single_ecgclass,4.471,51.5113,48.7669,47.791,0.0017,0.6642,1.7459,2.7444,1775986515999732052
ecgclass,slot_0:ecgclass,single_ecgclass,4.7789,76.8449,74.0107,72.6893,0.0024,0.8926,1.7955,2.8343,1775986516307723237
ecgclass,slot_0:ecgclass,single_ecgclass,4.8177,95.9837,57.1195,51.3911,0.0016,2.692,37.7758,38.8642,1775986516382494843
ecgclass,slot_0:ecgclass,single_ecgclass,4.8405,73.2088,57.1195,51.3911,0.0016,2.692,14.9777,16.0893,1775986516382494843
ecgclass,slot_0:ecgclass,single_ecgclass,4.9189,40.1969,37.7974,36.9737,0.0015,0.566,1.4932,2.3995,1775986516447422767
ecgclass,slot_0:ecgclass,single_ecgclass,5.1445,51.5463,48.7336,47.4244,0.0017,0.9453,1.8446,2.8127,1775986516673333520
ecgclass,slot_0:ecgclass,single_ecgclass,5.2492,56.3097,53.5794,52.5756,0.0017,0.7088,1.7579,2.7303,1775986516778008544
ecgclass,slot_0:ecgclass,single_ecgclass,5.56,56.0038,52.9914,51.9446,0.0019,0.731,1.667,3.0124,1775986517088681330
ecgclass,slot_0:ecgclass,single_ecgclass,5.6155,48.8248,46.0871,45.1316,0.0018,0.6622,1.7989,2.7377,1775986517144278576
ecgclass,slot_0:ecgclass,single_ecgclass,6.0759,82.4447,79.6251,77.8766,0.0032,1.1726,1.7734,2.8196,1775986517604671130
ecgclass,slot_0:ecgclass,single_ecgclass,6.3817,55.4898,52.6753,51.5785,0.002,0.7298,1.8151,2.8145,1775986517910500737
ecgclass,slot_0:ecgclass,single_ecgclass,6.5454,55.2592,52.4952,51.4565,0.0022,0.7072,1.7791,2.764,1775986518074236547
ecgclass,slot_0:ecgclass,single_ecgclass,6.6499,55.2039,52.4151,51.379,0.0019,0.7057,1.8153,2.7888,1775986518178754291
ecgclass,slot_0:ecgclass,single_ecgclass,6.7634,82.8941,80.1299,78.33,0.0033,1.2322,1.7414,2.7642,1775986518292105032
ecgclass,slot_0:ecgclass,single_ecgclass,6.7831,147.2223,82.9944,81.191,0.0032,0.6084,62.963,64.2279,1775986518373092767
ecgclass,slot_0:ecgclass,single_ecgclass,6.8279,102.4747,82.9944,81.191,0.0032,0.6084,18.1921,19.4803,1775986518373092767
ecgclass,slot_0:ecgclass,single_ecgclass,6.9986,55.6643,52.9549,51.4487,0.0021,1.1539,1.7352,2.7094,1775986518527356769
ecgclass,slot_0:ecgclass,single_ecgclass,7.0955,53.3636,50.7809,49.7757,0.0019,0.6901,1.6437,2.5827,1775986518624153777
ecgclass,slot_0:ecgclass,single_ecgclass,7.4123,69.9248,67.1396,65.6994,0.0028,0.989,1.7812,2.7852,1775986518941089680
ecgclass,slot_0:ecgclass,single_ecgclass,7.5895,55.357,52.6337,51.5711,0.002,0.7105,1.7414,2.7232,1775986519118254962
ecgclass,slot_0:ecgclass,single_ecgclass,7.6491,48.5053,45.9986,45.0632,0.0019,0.6387,1.5709,2.5068,1775986519177656710
ecgclass,slot_0:ecgclass,single_ecgclass,7.7638,89.7281,86.9725,85.0522,0.0037,1.3228,1.6882,2.7556,1775986519292516527
ecgclass,slot_0:ecgclass,single_ecgclass,7.9258,55.0516,52.377,51.3563,0.0018,0.7049,1.7421,2.6746,1775986519454547079
ecgclass,slot_0:ecgclass,single_ecgclass,8.0101,52.0172,49.4379,48.4539,0.0019,0.6851,1.6117,2.5793,1775986519538707404
ecgclass,slot_0:ecgclass,single_ecgclass,8.0903,49.5081,47.0665,46.103,0.0018,0.6523,1.5531,2.4416,1775986519618882288
ecgclass,slot_0:ecgclass,single_ecgclass,8.3102,69.927,67.157,65.6866,0.0029,0.99,1.729,2.77,1775986519838909404
ecgclass,slot_0:ecgclass,single_ecgclass,8.3843,52.4008,49.7647,48.2754,0.0019,1.1482,1.6916,2.6361,1775986519913017590
ecgclass,slot_0:ecgclass,single_ecgclass,8.7182,85.7365,83.0142,81.1325,0.0035,1.3229,1.6763,2.7223,1775986520246860821
ecgclass,slot_0:ecgclass,single_ecgclass,9.0663,55.4132,52.681,51.6289,0.0019,0.7276,1.7805,2.7323,1775986520595136450
ecgclass,slot_0:ecgclass,single_ecgclass,9.3371,55.8367,53.1089,52.0983,0.0019,0.6972,1.7452,2.7278,1775986520865806845
ecgclass,slot_0:ecgclass,single_ecgclass,9.3548,84.7962,46.0768,45.0688,0.0018,0.6462,37.7889,38.7194,1775986520919621284
ecgclass,slot_0:ecgclass,single_ecgclass,9.639,58.7454,55.9417,54.7919,0.0114,0.7596,1.7109,2.8037,1775986521167745718
ecgclass,slot_0:ecgclass,single_ecgclass,9.9772,56.5665,53.6808,52.5559,0.0021,0.7323,1.8961,2.8857,1775986521506122086
ecgclass,slot_0:ecgclass,single_ecgclass,10.2582,52.8123,50.1274,49.0462,0.0017,0.677,1.6842,2.685,1775986521786876767
ecgclass,slot_0:ecgclass,single_ecgclass,10.3282,48.2583,45.6145,44.6845,0.0018,0.6444,1.6804,2.6438,1775986521856907074
ecgclass,slot_0:ecgclass,single_ecgclass,10.4077,45.7478,43.1831,42.2284,0.0015,0.6113,1.6458,2.5646,1775986521936344057
ecgclass,slot_0:ecgclass,single_ecgclass,10.4494,43.283,38.6237,37.7042,0.0014,0.5764,3.7501,4.6593,1775986521980196276
ecgclass,slot_0:ecgclass,single_ecgclass,10.5379,41.6305,39.1892,38.3999,0.0015,0.5446,1.56,2.4413,1775986522066503123
ecgclass,slot_0:ecgclass,single_ecgclass,10.5437,73.1089,36.6391,35.8485,0.0015,0.5067,35.6193,36.4699,1775986522106280202
ecgclass,slot_0:ecgclass,single_ecgclass,10.5848,66.4437,33.905,33.1258,0.0014,0.5084,31.6937,32.5387,1775986522143470275
ecgclass,slot_0:ecgclass,single_ecgclass,10.9136,54.9355,52.1992,51.1672,0.0021,0.7203,1.7478,2.7363,1775986522442406344
ecgclass,slot_0:ecgclass,single_ecgclass,11.9147,90.9014,88.0155,86.0786,0.0035,1.3247,1.8232,2.8859,1775986523443539616
ecgclass,slot_0:ecgclass,single_ecgclass,12.0538,54.9228,52.1767,51.0834,0.002,0.7087,1.7977,2.7461,1775986523582638039
ecgclass,slot_0:ecgclass,single_ecgclass,12.125,50.6222,48.1141,47.1337,0.0018,0.6649,1.5857,2.5081,1775986523653589326
ecgclass,slot_0:ecgclass,single_ecgclass,12.2238,82.2332,79.5525,77.6978,0.0032,1.2738,1.6401,2.6807,1775986523752484359
ecgclass,slot_0:ecgclass,single_ecgclass,12.3143,55.7835,53.0383,51.9501,0.002,0.7225,1.7743,2.7452,1775986523843065314
ecgclass,slot_0:ecgclass,single_ecgclass,12.347,69.7756,46.1265,45.1331,0.0018,0.6411,22.7504,23.6491,1775986523896808173
ecgclass,slot_0:ecgclass,single_ecgclass,12.6182,55.6395,52.9856,51.4336,0.0019,0.6996,1.6761,2.6539,1775986524146892475
ecgclass,slot_0:ecgclass,single_ecgclass,12.9633,70.0769,67.3127,65.8689,0.0028,0.9928,1.7338,2.7642,1775986524492050218
ecgclass,slot_0:ecgclass,single_ecgclass,13.3389,55.2342,52.4246,51.318,0.0019,0.7233,1.8165,2.8096,1775986524867690012
ecgclass,slot_0:ecgclass,single_ecgclass,14.6675,54.4746,51.6314,50.5841,0.0018,0.684,1.8497,2.8432,1775986526196401155
ecgclass,slot_0:ecgclass,single_ecgclass,15.1937,66.9355,64.0175,62.1498,0.0036,1.3141,1.806,2.918,1775986526722467209
ecgclass,slot_0:ecgclass,single_ecgclass,15.6041,54.3447,51.6021,50.5753,0.0019,0.7088,1.7214,2.7426,1775986527132836379
ecgclass,slot_0:ecgclass,single_ecgclass,15.8658,90.9014,87.9904,86.0693,0.0036,1.3188,1.8225,2.9109,1775986527394659969
ecgclass,slot_0:ecgclass,single_ecgclass,16.013,56.0994,53.3554,52.2774,0.002,0.7233,1.7834,2.7441,1775986527541776467
ecgclass,slot_0:ecgclass,single_ecgclass,16.0238,91.8996,45.9118,44.8876,0.0016,0.6435,45.0635,45.9878,1775986527595834688
ecgclass,slot_0:ecgclass,single_ecgclass,16.263,90.7269,87.9209,85.9701,0.0038,1.3314,1.7602,2.8059,1775986527791769612
ecgclass,slot_0:ecgclass,single_ecgclass,16.419,55.8116,53.0263,51.436,0.002,1.263,1.7877,2.7854,1775986527947791014
ecgclass,slot_0:ecgclass,single_ecgclass,16.7963,55.3067,52.5598,51.4932,0.0019,0.7188,1.7586,2.7469,1775986528325057644
ecgclass,slot_0:ecgclass,single_ecgclass,17.3032,55.233,52.4656,51.3721,0.0019,0.7148,1.7855,2.7674,1775986528832014940
ecgclass,slot_0:ecgclass,single_ecgclass,17.3857,52.4998,49.8936,48.8924,0.0018,0.6966,1.6615,2.6061,1775986528914346387
ecgclass,slot_0:ecgclass,single_ecgclass,17.3985,83.328,42.969,42.08,0.0014,0.5535,39.4616,40.359,1775986528964921246
ecgclass,slot_0:ecgclass,single_ecgclass,17.6291,50.7727,48.1264,47.2145,0.0018,0.6302,1.689,2.6463,1775986529157800651
ecgclass,slot_0:ecgclass,single_ecgclass,18.2686,90.9326,88.0579,86.1193,0.0037,1.3322,1.7951,2.8747,1775986529797450065
ecgclass,slot_0:ecgclass,single_ecgclass,18.4729,55.449,52.6612,51.5537,0.0019,0.7213,1.8222,2.7878,1775986530001699335
ecgclass,slot_0:ecgclass,single_ecgclass,19.007,55.1882,52.4021,51.2502,0.0018,0.7215,1.7803,2.7861,1775986530535822454
ecgclass,slot_0:ecgclass,single_ecgclass,19.1935,68.2843,65.4246,63.612,0.0034,1.2851,1.78,2.8597,1775986530722318977
ecgclass,slot_0:ecgclass,single_ecgclass,19.5222,55.0714,52.3025,51.2618,0.002,0.7268,1.7953,2.7689,1775986531051047058
ecgclass,slot_0:ecgclass,single_ecgclass,19.5945,51.7988,49.1751,48.1853,0.0018,0.6861,1.6963,2.6237,1775986531123236609
ecgclass,slot_0:ecgclass,single_ecgclass,19.6283,62.989,44.3102,43.3092,0.0017,0.648,17.7813,18.6788,1775986531173087729
ecgclass,slot_0:ecgclass,single_ecgclass,19.6635,66.7124,38.3397,37.512,0.0014,0.5329,27.4374,28.3727,1775986531217981206
ecgclass,slot_0:ecgclass,single_ecgclass,19.6935,95.5594,57.9986,56.6884,0.0021,0.4199,36.4773,37.5608,1775986531256976149
ecgclass,slot_0:ecgclass,single_ecgclass,19.7082,80.8616,57.9986,56.6884,0.0021,0.4199,21.7557,22.863,1775986531256976149
ecgclass,slot_0:ecgclass,single_ecgclass,20.1376,67.0793,64.3312,62.9547,0.0024,0.9434,1.7776,2.7481,1775986531666380871
ecgclass,slot_0:ecgclass,single_ecgclass,20.2479,90.9126,88.0723,86.13,0.0037,1.3294,1.7927,2.8403,1775986531776701598
ecgclass,slot_0:ecgclass,single_ecgclass,20.3451,55.207,52.4802,51.3517,0.002,0.7167,1.7431,2.7268,1775986531873804099
ecgclass,slot_0:ecgclass,single_ecgclass,20.5786,55.619,52.9301,51.896,0.002,0.7184,1.7014,2.6889,1775986532107322344
ecgclass,slot_0:ecgclass,single_ecgclass,20.6254,55.9933,46.5496,45.5256,0.0018,0.6637,8.5332,9.4437,1775986532160942845
ecgclass,slot_0:ecgclass,single_ecgclass,21.105,70.246,67.4776,66.0146,0.0024,1.009,1.7471,2.7684,1775986532633782179
ecgclass,slot_0:ecgclass,single_ecgclass,21.4277,56.1471,53.3866,51.5606,0.0019,0.7114,1.8144,2.7605,1775986532956526542
ecgclass,slot_0:ecgclass,single_ecgclass,21.5111,51.2509,48.5266,47.3042,0.002,0.9174,1.6303,2.7243,1775986533039699672
ecgclass,slot_0:ecgclass,single_ecgclass,21.5598,46.787,43.7268,42.7431,0.0016,0.6327,2.1982,3.0603,1775986533089004390
ecgclass,slot_0:ecgclass,single_ecgclass,21.6928,57.9724,55.3386,53.9264,0.0027,0.9971,1.6351,2.6338,1775986533221486955
ecgclass,slot_0:ecgclass,single_ecgclass,21.77,52.4378,49.8227,48.7956,0.0017,0.6858,1.6804,2.6151,1775986533298736108
ecgclass,slot_0:ecgclass,single_ecgclass,21.7878,79.6025,44.2475,43.2744,0.0017,0.6423,34.4536,35.355,1775986533349252619
ecgclass,slot_0:ecgclass,single_ecgclass,21.9136,47.4906,44.9236,43.9954,0.0018,0.6467,1.6196,2.567,1775986533442239767
ecgclass,slot_0:ecgclass,single_ecgclass,22.4778,86.0813,83.2294,81.4182,0.0034,1.2618,1.7674,2.8519,1775986534006566808
ecgclass,slot_0:ecgclass,single_ecgclass,22.7292,56.2634,52.4904,51.4386,0.002,0.7203,2.7876,3.773,1775986534259034204
ecgclass,slot_0:ecgclass,single_ecgclass,23.5004,55.3958,52.6147,51.578,0.002,0.7066,1.7927,2.7812,1775986535029188250
ecgclass,slot_0:ecgclass,single_ecgclass,24.0114,54.5146,51.8089,50.2522,0.0021,1.1946,1.7684,2.7058,1775986535540184497
ecgclass,slot_0:ecgclass,single_ecgclass,24.2913,90.7683,87.8855,85.9496,0.0034,1.3175,1.7767,2.8828,1775986535820098802
ecgclass,slot_0:ecgclass,single_ecgclass,24.7536,55.1784,52.3936,51.3019,0.0019,0.7147,1.8075,2.7848,1775986536282440244
ecgclass,slot_0:ecgclass,single_ecgclass,24.9351,54.8432,52.1746,51.1578,0.0018,0.6967,1.6713,2.6686,1775986536463775970
ecgclass,slot_0:ecgclass,single_ecgclass,25.2024,74.934,72.1927,70.3014,0.0037,1.3461,1.6658,2.7413,1775986536731024782
ecgclass,slot_0:ecgclass,single_ecgclass,25.2975,91.4111,88.5656,86.6575,0.0033,1.3241,1.8072,2.8455,1775986536826322612
ecgclass,slot_0:ecgclass,single_ecgclass,25.3523,95.1405,57.7565,56.7138,0.0019,0.708,36.4814,37.384,1775986536915795670
ecgclass,slot_0:ecgclass,single_ecgclass,25.8891,91.7451,88.9428,87.0319,0.0036,1.3041,1.7257,2.8023,1775986537417800042
ecgclass,slot_0:ecgclass,single_ecgclass,25.9238,120.9118,63.0421,61.969,0.0019,0.3334,56.7932,57.8698,1775986537507616599
ecgclass,slot_0:ecgclass,single_ecgclass,25.9706,74.1167,63.0421,61.969,0.0019,0.3334,9.9747,11.0747,1775986537507616599
ecgclass,slot_0:ecgclass,single_ecgclass,26.048,48.4359,45.9308,44.9842,0.0018,0.6516,1.5922,2.5051,1775986537576605476
ecgclass,slot_0:ecgclass,single_ecgclass,26.2898,91.3339,88.4271,86.4732,0.0036,1.3609,1.802,2.9067,1775986537818614826
ecgclass,slot_0:ecgclass,single_ecgclass,26.3934,55.9256,53.2311,52.1116,0.002,0.7363,1.7507,2.6945,1775986537922120471
ecgclass,slot_0:ecgclass,single_ecgclass,26.5646,55.1958,52.4524,51.4066,0.0019,0.7085,1.7755,2.7434,1775986538093358794
ecgclass,slot_0:ecgclass,single_ecgclass,27.1044,86.4298,83.4978,81.6734,0.0036,1.2512,1.79,2.932,1775986538633231261
ecgclass,slot_0:ecgclass,single_ecgclass,27.4903,55.305,52.5848,51.4825,0.0021,0.7094,1.7641,2.7202,1775986539019111370
ecgclass,slot_0:ecgclass,single_ecgclass,27.7841,91.3763,88.49,86.5063,0.0039,1.3304,1.7765,2.8863,1775986539312844114
ecgclass,slot_0:ecgclass,single_ecgclass,27.8258,108.0325,57.7193,56.6464,0.0019,0.6935,49.4146,50.3131,1775986539402260019
ecgclass,slot_0:ecgclass,single_ecgclass,28.1232,55.2242,52.5403,51.508,0.0018,0.7181,1.7385,2.6839,1775986539651983845
ecgclass,slot_0:ecgclass,single_ecgclass,28.2367,91.8453,88.9525,86.9925,0.0035,1.3448,1.7922,2.8928,1775986539765483133
ecgclass,slot_0:ecgclass,single_ecgclass,28.2675,117.9795,56.2554,55.1532,0.0021,0.7225,60.8587,61.7241,1775986539855349610
ecgclass,slot_0:ecgclass,single_ecgclass,28.3667,65.5701,46.2007,45.2007,0.0018,0.6449,18.5039,19.3695,1775986539912260337
ecgclass,slot_0:ecgclass,single_ecgclass,28.3845,92.1233,43.6407,42.1706,0.0018,0.6348,47.6167,48.4826,1775986539959146018
