task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,no_sharing_tpc,5993,10.1576,550.004,435.806,1389.649,1818.668,379.167,374.911,0.003,1.354,169.389,170.837
gestureclass,no_sharing_tpc,5951,10.0864,471.584,360.294,1230.428,1839.495,327.335,323.108,0.003,1.51,142.612,144.25
