task,condition,elapsed_sec,latency_ms
ecgclass,no_sharing,0.0001,251.7602
ecgclass,no_sharing,0.0606,201.8766
ecgclass,no_sharing,0.1187,220.0961
ecgclass,no_sharing,0.1793,159.4639
ecgclass,no_sharing,0.1856,153.1281
ecgclass,no_sharing,0.1879,150.9719
ecgclass,no_sharing,0.2243,114.5043
ecgclass,no_sharing,0.2595,102.0746
ecgclass,no_sharing,0.3385,52.4967
ecgclass,no_sharing,0.3399,64.0242
ecgclass,no_sharing,0.3657,74.3484
ecgclass,no_sharing,0.3669,73.1525
ecgclass,no_sharing,0.3951,57.0402
ecgclass,no_sharing,0.4379,41.75
ecgclass,no_sharing,0.4472,57.7016
ecgclass,no_sharing,0.4792,36.8934
ecgclass,no_sharing,0.4827,75.0785
ecgclass,no_sharing,0.4849,72.8738
ecgclass,no_sharing,0.4924,65.4528
ecgclass,no_sharing,0.5148,62.5241
ecgclass,no_sharing,0.5262,82.7868
ecgclass,no_sharing,0.5562,52.8002
ecgclass,no_sharing,0.5619,66.3607
ecgclass,no_sharing,0.6084,38.8227
ecgclass,no_sharing,0.6388,28.2333
ecgclass,no_sharing,0.6555,30.8497
ecgclass,no_sharing,0.6658,39.9783
ecgclass,no_sharing,0.6764,70.6294
ecgclass,no_sharing,0.6786,68.3887
ecgclass,no_sharing,0.6829,64.1055
ecgclass,no_sharing,0.7006,70.9207
ecgclass,no_sharing,0.71,87.7385
ecgclass,no_sharing,0.7413,56.509
ecgclass,no_sharing,0.7591,64.2784
ecgclass,no_sharing,0.7655,57.924
ecgclass,no_sharing,0.7766,72.865
ecgclass,no_sharing,0.7928,56.684
ecgclass,no_sharing,0.8011,83.4167
ecgclass,no_sharing,0.8093,75.2566
ecgclass,no_sharing,0.8316,87.8913
ecgclass,no_sharing,0.8389,80.7102
ecgclass,no_sharing,0.8718,71.6946
ecgclass,no_sharing,0.9066,55.1269
ecgclass,no_sharing,0.9339,55.6772
ecgclass,no_sharing,0.9362,53.4291
ecgclass,no_sharing,0.9639,44.7206
ecgclass,no_sharing,0.9997,33.7291
ecgclass,no_sharing,1.026,27.386
ecgclass,no_sharing,1.0332,39.4385
ecgclass,no_sharing,1.0412,62.5432
ecgclass,no_sharing,1.0457,58.2035
ecgclass,no_sharing,1.0545,71.6419
ecgclass,no_sharing,1.0546,71.6779
ecgclass,no_sharing,1.0588,67.5433
ecgclass,no_sharing,1.0918,45.1677
ecgclass,no_sharing,1.1922,11.0629
ecgclass,no_sharing,1.2063,15.6345
ecgclass,no_sharing,1.2126,28.6644
ecgclass,no_sharing,1.223,28.0454
ecgclass,no_sharing,1.2332,43.0465
ecgclass,no_sharing,1.2354,40.8676
ecgclass,no_sharing,1.2624,30.8685
ecgclass,no_sharing,1.2969,10.4513
ecgclass,no_sharing,1.3341,17.5076
ecgclass,no_sharing,1.4668,11.2963
ecgclass,no_sharing,1.5195,10.7946
ecgclass,no_sharing,1.5607,19.9599
ecgclass,no_sharing,1.5867,10.3574
ecgclass,no_sharing,1.6022,10.5803
ecgclass,no_sharing,1.6034,18.9946
ecgclass,no_sharing,1.6265,10.7963
ecgclass,no_sharing,1.6423,22.4261
ecgclass,no_sharing,1.6802,10.6287
ecgclass,no_sharing,1.731,10.772
ecgclass,no_sharing,1.7393,12.1052
ecgclass,no_sharing,1.7405,20.6878
ecgclass,no_sharing,1.7633,18.3625
ecgclass,no_sharing,1.8277,11.008
ecgclass,no_sharing,1.8488,10.318
ecgclass,no_sharing,1.9016,15.3506
ecgclass,no_sharing,1.92,10.6337
ecgclass,no_sharing,1.9531,11.1246
ecgclass,no_sharing,1.9603,13.52
ecgclass,no_sharing,1.9635,26.9649
ecgclass,no_sharing,1.9673,46.2289
ecgclass,no_sharing,1.9695,44.2777
ecgclass,no_sharing,1.9717,42.0933
ecgclass,no_sharing,2.0136,10.5746
ecgclass,no_sharing,2.0253,19.1584
ecgclass,no_sharing,2.0355,19.1715
ecgclass,no_sharing,2.0587,14.4489
ecgclass,no_sharing,2.0629,20.2191
ecgclass,no_sharing,2.1124,11.2307
ecgclass,no_sharing,2.144,17.3936
ecgclass,no_sharing,2.1516,21.5204
ecgclass,no_sharing,2.1568,26.0346
ecgclass,no_sharing,2.1702,22.9013
ecgclass,no_sharing,2.1772,41.0619
ecgclass,no_sharing,2.1794,38.8999
ecgclass,no_sharing,2.1922,44.3742
ecgclass,no_sharing,2.2477,20.1306
ecgclass,no_sharing,2.2731,14.9794
ecgclass,no_sharing,2.3505,11.7767
ecgclass,no_sharing,2.4013,11.3046
ecgclass,no_sharing,2.4299,17.0064
ecgclass,no_sharing,2.4761,10.5608
ecgclass,no_sharing,2.494,22.5596
ecgclass,no_sharing,2.5207,14.8652
ecgclass,no_sharing,2.5309,14.581
ecgclass,no_sharing,2.5355,19.7897
ecgclass,no_sharing,2.5893,10.6144
ecgclass,no_sharing,2.5926,17.0844
ecgclass,no_sharing,2.5978,21.6224
ecgclass,no_sharing,2.605,24.518
ecgclass,no_sharing,2.6294,10.6759
ecgclass,no_sharing,2.6398,19.1543
ecgclass,no_sharing,2.6581,10.7846
ecgclass,no_sharing,2.7115,19.9878
ecgclass,no_sharing,2.749,10.9236
ecgclass,no_sharing,2.7791,19.563
ecgclass,no_sharing,2.7834,24.9443
ecgclass,no_sharing,2.8124,10.1156
ecgclass,no_sharing,2.8246,14.7655
ecgclass,no_sharing,2.8268,26.7162
ecgclass,no_sharing,2.8382,25.0216
ecgclass,no_sharing,2.8393,33.6959
ecgclass,no_sharing,2.8616,21.2052
ecgclass,no_sharing,2.8859,15.6076
ecgclass,no_sharing,2.8931,18.2743
ecgclass,no_sharing,2.8943,26.9618
ecgclass,no_sharing,2.9633,10.941
ecgclass,no_sharing,2.9826,16.3169
ecgclass,no_sharing,3.0206,16.0673
ecgclass,no_sharing,3.0288,26.535
ecgclass,no_sharing,3.0708,23.0803
ecgclass,no_sharing,3.113,10.9105
ecgclass,no_sharing,3.1143,19.3114
ecgclass,no_sharing,3.2506,16.0487
ecgclass,no_sharing,3.2665,22.9902
ecgclass,no_sharing,3.3016,10.4394
ecgclass,no_sharing,3.3078,13.8221
ecgclass,no_sharing,3.3327,10.2899
ecgclass,no_sharing,3.34,12.8465
ecgclass,no_sharing,3.3799,10.7431
ecgclass,no_sharing,3.3917,14.7581
ecgclass,no_sharing,3.411,10.2823
ecgclass,no_sharing,3.4244,10.1373
ecgclass,no_sharing,3.4446,10.3309
ecgclass,no_sharing,3.4548,10.3879
ecgclass,no_sharing,3.4702,13.5243
ecgclass,no_sharing,3.4715,22.0394
ecgclass,no_sharing,3.5106,19.5129
ecgclass,no_sharing,3.5733,15.5411
ecgclass,no_sharing,3.5881,23.6261
ecgclass,no_sharing,3.6742,11.6107
ecgclass,no_sharing,3.6774,17.946
ecgclass,no_sharing,3.7469,11.3521
ecgclass,no_sharing,3.7564,20.1092
ecgclass,no_sharing,3.7724,13.9396
ecgclass,no_sharing,3.8333,17.8504
ecgclass,no_sharing,3.8367,32.7063
ecgclass,no_sharing,3.8419,48.4264
ecgclass,no_sharing,3.8752,34.2898
ecgclass,no_sharing,3.9006,18.9571
ecgclass,no_sharing,3.9069,22.9237
ecgclass,no_sharing,3.9177,21.9111
ecgclass,no_sharing,3.9369,12.5229
ecgclass,no_sharing,3.9842,17.669
ecgclass,no_sharing,3.9944,26.1502
ecgclass,no_sharing,4.0122,28.0573
ecgclass,no_sharing,4.0217,37.0963
ecgclass,no_sharing,4.0289,49.0294
ecgclass,no_sharing,4.082,10.3037
ecgclass,no_sharing,4.0963,10.3252
ecgclass,no_sharing,4.1292,12.4884
ecgclass,no_sharing,4.1375,14.6372
ecgclass,no_sharing,4.1416,20.1964
ecgclass,no_sharing,4.1701,14.7877
ecgclass,no_sharing,4.206,10.5836
ecgclass,no_sharing,4.2299,13.8574
ecgclass,no_sharing,4.2588,10.4005
ecgclass,no_sharing,4.2855,10.5896
ecgclass,no_sharing,4.3122,10.3655
ecgclass,no_sharing,4.368,10.8318
ecgclass,no_sharing,4.4387,19.5291
ecgclass,no_sharing,4.456,12.5515
ecgclass,no_sharing,4.4579,20.3347
ecgclass,no_sharing,4.4933,10.3254
ecgclass,no_sharing,4.5139,15.7528
ecgclass,no_sharing,4.576,17.7813
ecgclass,no_sharing,4.6013,23.2377
ecgclass,no_sharing,4.6045,35.7811
ecgclass,no_sharing,4.6306,28.8315
ecgclass,no_sharing,4.6481,30.1199
ecgclass,no_sharing,4.6481,55.3455
ecgclass,no_sharing,4.6546,48.8989
ecgclass,no_sharing,4.7414,11.4381
ecgclass,no_sharing,4.7522,10.3836
ecgclass,no_sharing,4.7579,14.4489
ecgclass,no_sharing,4.7697,17.0887
ecgclass,no_sharing,4.8208,14.7274
ecgclass,no_sharing,4.8487,14.9412
ecgclass,no_sharing,4.8529,29.3095
ecgclass,no_sharing,4.853,48.3241
ecgclass,no_sharing,4.8647,62.1026
ecgclass,no_sharing,4.8679,58.8787
ecgclass,no_sharing,4.9204,31.6784
ecgclass,no_sharing,4.9227,39.6099
ecgclass,no_sharing,4.9451,31.9505
ecgclass,no_sharing,4.9653,26.0456
ecgclass,no_sharing,5.0374,11.1158
ecgclass,no_sharing,5.0437,14.4675
ecgclass,no_sharing,5.0876,10.6256
ecgclass,no_sharing,5.1063,10.1657
ecgclass,no_sharing,5.1495,14.503
ecgclass,no_sharing,5.1591,23.4225
ecgclass,no_sharing,5.1671,34.8694
ecgclass,no_sharing,5.1733,38.95
ecgclass,no_sharing,5.1996,31.8372
ecgclass,no_sharing,5.2153,30.6244
ecgclass,no_sharing,5.2377,22.26
ecgclass,no_sharing,5.2701,10.4487
ecgclass,no_sharing,5.2983,10.5588
ecgclass,no_sharing,5.325,10.3688
ecgclass,no_sharing,5.3598,15.2588
ecgclass,no_sharing,5.36,33.4022
ecgclass,no_sharing,5.3975,19.4683
ecgclass,no_sharing,5.4311,11.0738
ecgclass,no_sharing,5.4413,15.1656
ecgclass,no_sharing,5.4474,32.1174
ecgclass,no_sharing,5.4655,32.9044
ecgclass,no_sharing,5.5162,17.4513
ecgclass,no_sharing,5.5236,21.6594
ecgclass,no_sharing,5.56,17.0798
ecgclass,no_sharing,5.6345,15.9199
ecgclass,no_sharing,5.6447,15.2874
ecgclass,no_sharing,5.752,20.767
ecgclass,no_sharing,5.7532,38.8303
ecgclass,no_sharing,5.7544,56.4499
ecgclass,no_sharing,5.8021,27.6303
ecgclass,no_sharing,5.8163,32.5644
ecgclass,no_sharing,5.8331,35.3928
ecgclass,no_sharing,5.8808,17.719
ecgclass,no_sharing,5.943,10.9181
ecgclass,no_sharing,5.9633,11.6324
ecgclass,no_sharing,6.0155,18.692
ecgclass,no_sharing,6.0412,10.9029
ecgclass,no_sharing,6.0532,10.366
ecgclass,no_sharing,6.0594,21.4059
ecgclass,no_sharing,6.0947,17.4153
ecgclass,no_sharing,6.1478,17.3814
ecgclass,no_sharing,6.2146,10.9055
ecgclass,no_sharing,6.2219,13.6449
ecgclass,no_sharing,6.2479,14.9822
ecgclass,no_sharing,6.2603,16.3565
ecgclass,no_sharing,6.3038,15.5222
ecgclass,no_sharing,6.3091,24.1978
ecgclass,no_sharing,6.3104,34.8477
ecgclass,no_sharing,6.3191,49.3274
ecgclass,no_sharing,6.3231,45.3176
ecgclass,no_sharing,6.3332,54.4615
ecgclass,no_sharing,6.3452,76.9346
ecgclass,no_sharing,6.3475,74.6543
ecgclass,no_sharing,6.4253,24.4648
ecgclass,no_sharing,6.4322,37.9949
ecgclass,no_sharing,6.4623,29.6733
ecgclass,no_sharing,6.4679,41.3125
ecgclass,no_sharing,6.4803,80.169
ecgclass,no_sharing,6.4825,78.0966
ecgclass,no_sharing,6.4871,73.5526
ecgclass,no_sharing,6.4871,73.5493
ecgclass,no_sharing,6.5272,52.4297
ecgclass,no_sharing,6.5348,78.3362
ecgclass,no_sharing,6.5528,60.4057
ecgclass,no_sharing,6.5741,69.6311
ecgclass,no_sharing,6.5784,65.3598
ecgclass,no_sharing,6.6518,21.8999
ecgclass,no_sharing,6.6655,27.9107
ecgclass,no_sharing,6.6677,42.6817
ecgclass,no_sharing,6.6699,40.4866
ecgclass,no_sharing,6.684,50.6792
ecgclass,no_sharing,6.6853,49.4764
ecgclass,no_sharing,6.6934,61.3132
ecgclass,no_sharing,6.7125,83.1749
ecgclass,no_sharing,6.7137,81.9616
ecgclass,no_sharing,6.7239,71.7549
ecgclass,no_sharing,6.7618,53.0324
