task,tpc_count,concurrency,send_elapsed_sec,complete_elapsed_sec,latency_ms,total_response_time_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,non_server_exec_overhead_ms,server_start_ns,worker_id
nyudepth,7,1,2.0175,2.0736,56.1047,56.1047,47.7956,47.1944,0.0009,0.371,3.4862,8.309,1775522235829925350,0
nyudepth,7,1,2.0736,2.1295,55.9626,55.9626,48.1652,47.5075,0.001,0.3956,3.2871,7.7973,1775522235885836406,0
nyudepth,7,1,2.1295,2.1856,56.061,56.061,47.6484,47.0343,0.0009,0.3944,3.818,8.4127,1775522235942335716,0
nyudepth,7,1,2.1856,2.2412,55.5861,55.5861,47.5961,46.9872,0.0009,0.3796,3.4096,7.99,1775522235997994905,0
nyudepth,7,1,2.2412,2.2971,55.902,55.902,47.8712,47.2942,0.0009,0.3763,3.365,8.0308,1775522236053542322,0
nyudepth,7,1,2.2971,2.3527,55.603,55.603,47.3986,46.8095,0.001,0.4024,3.4003,8.2045,1775522236109485299,0
nyudepth,7,1,2.3527,2.4084,55.7017,55.7017,46.0207,45.3541,0.0009,0.4042,5.1162,9.681,1775522236166810628,0
nyudepth,7,1,2.4084,2.4644,56.0081,56.0081,46.6,45.9885,0.0009,0.3752,4.6797,9.4081,1775522236222081339,0
nyudepth,7,1,2.4644,2.5202,55.8171,55.8171,47.2708,46.7035,0.001,0.3794,3.8545,8.5463,1775522236277269607,0
nyudepth,7,1,2.5203,2.5755,55.2351,55.2351,46.0152,45.422,0.001,0.3931,4.6992,9.2199,1775522236333936671,0
nyudepth,7,1,2.5755,2.6316,56.0668,56.0668,47.3092,46.6903,0.0011,0.3912,4.1325,8.7575,1775522236388611667,0
nyudepth,7,1,2.6316,2.6874,55.8398,55.8398,46.3621,45.4751,0.0009,0.3945,4.9229,9.4777,1775522236445474755,0
nyudepth,7,1,2.6874,2.7425,55.0427,55.0427,46.9262,46.3362,0.0009,0.4171,3.6178,8.1166,1775522236500015408,0
nyudepth,7,1,2.7425,2.7991,56.6461,56.6461,48.4496,47.8554,0.0009,0.386,3.3739,8.1965,1775522236554819577,0
nyudepth,7,1,2.7991,2.8547,55.6157,55.6157,45.5124,44.8426,0.001,0.4038,5.4188,10.1033,1775522236613516830,0
nyudepth,7,1,2.8547,2.9102,55.4173,55.4173,45.4904,44.8565,0.0008,0.3851,5.4438,9.9269,1775522236669163439,0
nyudepth,7,1,2.9102,2.966,55.8,55.8,47.3177,46.7348,0.001,0.3954,3.7215,8.4822,1775522236722864012,0
nyudepth,7,1,2.966,3.0217,55.7828,55.7828,46.5541,45.89,0.001,0.3975,4.602,9.2287,1775522236779550636,0
nyudepth,7,1,3.0218,3.0776,55.8457,55.8457,50.0963,49.4826,0.001,0.4013,1.0161,5.7494,1775522236831752903,0
nyudepth,7,1,3.0776,3.1335,55.9087,55.9087,47.629,47.0377,0.001,0.4065,3.6798,8.2796,1775522236890268471,0
nyudepth,7,1,3.1335,3.189,55.4955,55.4955,47.6107,47.0453,0.0009,0.3782,3.3035,7.8848,1775522236945807688,0
nyudepth,7,1,3.189,3.2453,56.237,56.237,47.8868,46.9672,0.001,0.7225,3.6035,8.3502,1775522237001608440,0
nyudepth,7,1,3.2453,3.3008,55.5756,55.5756,45.4491,44.7145,0.001,0.4306,5.511,10.1265,1775522237059758920,0
nyudepth,7,1,3.3008,3.3567,55.86,55.86,46.1906,45.5564,0.001,0.4145,4.9062,9.6695,1775522237114736283,0
nyudepth,7,1,3.3567,3.412,55.2781,55.2781,46.8748,46.2702,0.0009,0.4199,3.5777,8.4032,1775522237169273456,0
nyudepth,7,1,3.412,3.4679,55.9313,55.9313,46.4725,45.6997,0.0009,0.4303,4.6873,9.4589,1775522237225667313,0
nyudepth,7,1,3.4679,3.5234,55.4256,55.4256,45.7945,45.1754,0.0009,0.3993,5.1208,9.6312,1775522237282038700,0
nyudepth,7,1,3.5234,3.5794,56.041,56.041,48.0248,47.4319,0.001,0.405,3.504,8.0162,1775522237335853665,0
nyudepth,7,1,3.5794,3.6351,55.6571,55.6571,47.2267,46.6503,0.001,0.3869,3.8676,8.4305,1775522237392264803,0
nyudepth,7,1,3.6351,3.6911,55.9835,55.9835,46.2503,45.6033,0.0011,0.3995,5.0313,9.7333,1775522237449091571,0
nyudepth,7,1,3.6911,3.7465,55.4729,55.4729,49.5856,49.0116,0.0012,0.3803,1.0898,5.8873,1775522237501139103,0
nyudepth,7,1,3.7465,3.8028,56.2389,56.2389,46.0207,45.1004,0.001,0.7185,5.5711,10.2182,1775522237561099577,0
nyudepth,7,1,3.8028,3.8584,55.6598,55.6598,48.6244,48.0398,0.0011,0.3928,2.2509,7.0354,1775522237614024031,0
nyudepth,7,1,3.8585,3.9136,55.1715,55.1715,45.0044,44.3212,0.001,0.4188,5.6472,10.1671,1775522237673086052,0
nyudepth,7,1,3.9136,3.9697,56.0544,56.0544,50.2866,49.6706,0.0011,0.42,1.0478,5.7677,1775522237723663959,0
nyudepth,7,1,3.9697,4.0253,55.6483,55.6483,45.2711,44.6587,0.0009,0.4028,5.825,10.3772,1775522237784500854,0
nyudepth,7,1,4.0253,4.0811,55.7649,55.7649,47.6778,47.0829,0.0012,0.4101,3.49,8.0871,1775522237837819457,0
nyudepth,7,1,4.0811,4.1368,55.6433,55.6433,45.8017,45.1546,0.0016,0.4055,5.336,9.8416,1775522237895436993,0
nyudepth,7,1,4.1368,4.1923,55.5699,55.5699,47.3139,46.691,0.0015,0.384,3.5388,8.256,1775522237949288960,0
nyudepth,7,1,4.1923,4.248,55.6834,55.6834,45.0432,44.4464,0.001,0.3841,5.949,10.6402,1775522238007275025,0
nyudepth,7,1,4.248,4.3041,56.0899,56.0899,50.5361,49.9608,0.001,0.3923,0.9744,5.5538,1775522238057992636,0
nyudepth,7,1,4.3041,4.36,55.8817,55.8817,46.6219,45.7232,0.0009,0.7157,4.7557,9.2598,1775522238117869966,0
nyudepth,7,1,4.36,4.4154,55.3823,55.3823,42.699,42.0428,0.0014,0.4104,8.1992,12.6832,1775522238177201651,0
nyudepth,7,1,4.4154,4.4717,56.2997,56.2997,50.2611,49.6837,0.0009,0.388,1.1055,6.0386,1775522238225497592,0
nyudepth,7,1,4.4717,4.5266,54.8854,54.8854,42.7691,42.0725,0.001,0.3997,7.4592,12.1163,1775522238288157808,0
nyudepth,7,1,4.5266,4.5822,55.6099,55.6099,44.564,43.9274,0.001,0.391,6.393,11.046,1775522238341982901,0
nyudepth,7,1,4.5822,4.6382,55.995,55.995,46.5823,45.9329,0.001,0.3947,4.7677,9.4127,1775522238395974999,0
nyudepth,7,1,4.6382,4.6946,56.3293,56.3293,47.5741,46.9699,0.0011,0.3945,3.9942,8.7551,1775522238451203416,0
nyudepth,7,1,4.6946,4.7501,55.5146,55.5146,49.7823,49.1861,0.0009,0.3811,0.9756,5.7323,1775522238504520387,0
nyudepth,7,1,4.7501,4.8061,56.0544,56.0544,49.9427,49.3199,0.0008,0.4277,1.0114,6.1116,1775522238560076532,0
nyudepth,7,1,4.8061,4.8615,55.4016,55.4016,45.1718,44.5763,0.0011,0.3993,5.4324,10.2298,1775522238620557646,0
nyudepth,7,1,4.8615,4.9171,55.5427,55.5427,49.8771,49.3008,0.001,0.3851,1.0295,5.6656,1775522238671563151,0
nyudepth,7,1,4.9171,4.9738,56.7212,56.7212,45.4917,44.8412,0.001,0.3985,6.1722,11.2295,1775522238732254650,0
nyudepth,7,1,4.9738,5.029,55.2099,55.2099,46.6635,46.0865,0.001,0.3917,3.8986,8.5464,1775522238786710889,0
nyudepth,7,1,5.029,5.085,55.9454,55.9454,47.4703,46.8475,0.001,0.4143,3.6135,8.4751,1775522238841642758,0
nyudepth,7,1,5.085,5.1401,55.0656,55.0656,46.0156,45.4469,0.001,0.3836,4.5509,9.0501,1775522238898533116,0
nyudepth,7,1,5.1401,5.1963,56.2339,56.2339,50.1935,49.6056,0.0009,0.3854,1.0617,6.0404,1775522238950116275,0
nyudepth,7,1,5.1963,5.2516,55.3222,55.3222,45.8139,45.1327,0.001,0.4127,4.8499,9.5082,1775522239010143788,0
nyudepth,7,1,5.2516,5.3073,55.686,55.686,46.1065,45.4939,0.001,0.3845,4.8385,9.5795,1775522239065460417,0
nyudepth,7,1,5.3073,5.3632,55.8207,55.8207,47.3386,46.755,0.0009,0.3892,3.9105,8.4821,1775522239120226393,0
nyudepth,7,1,5.3632,5.419,55.8338,55.8338,45.9277,45.2464,0.0012,0.3864,5.3308,9.9061,1775522239177474869,0
nyudepth,7,1,5.419,5.4742,55.1703,55.1703,44.8698,44.2884,0.001,0.3802,5.6953,10.3005,1775522239233679379,0
nyudepth,7,1,5.4742,5.5309,56.7751,56.7751,48.202,47.3079,0.001,0.3695,3.8753,8.5731,1775522239287036492,0
nyudepth,7,1,5.531,5.5871,56.1759,56.1759,50.39,49.8437,0.001,0.3725,1.0271,5.786,1775522239340969668,0
nyudepth,7,1,5.5871,5.644,56.8256,56.8256,46.4852,45.7899,0.0009,0.4317,5.5704,10.3404,1775522239401694747,0
nyudepth,7,1,5.644,5.6987,54.7488,54.7488,45.1908,44.4712,0.0012,0.4551,4.7762,9.558,1775522239457737114,0
nyudepth,7,1,5.6987,5.7546,55.8903,55.8903,47.0755,46.466,0.0011,0.4073,3.9113,8.8148,1775522239511630869,0
nyudepth,7,1,5.7546,5.8101,55.4879,55.4879,45.0749,44.4,0.001,0.3971,5.8475,10.413,1775522239569465959,0
nyudepth,7,1,5.8101,5.8659,55.7704,55.7704,44.0207,43.3351,0.001,0.3851,7.1099,11.7497,1775522239626222703,0
nyudepth,7,1,5.8659,5.9222,56.3123,56.3123,46.017,45.3526,0.0009,0.3948,5.7356,10.2954,1775522239680624450,0
nyudepth,7,1,5.9222,5.9776,55.3501,55.3501,46.7835,46.1888,0.0009,0.4113,4.0638,8.5666,1775522239735270493,0
nyudepth,7,1,5.9776,6.0334,55.8712,55.8712,46.2774,45.5822,0.001,0.4067,4.9942,9.5939,1775522239791556676,0
nyudepth,7,1,6.0335,6.0898,56.3357,56.3357,48.2724,47.345,0.0009,0.7506,3.5651,8.0633,1775522239846004614,0
nyudepth,7,1,6.0898,6.1455,55.6798,55.6798,46.2955,45.7283,0.001,0.387,4.8618,9.3843,1775522239903643469,0
nyudepth,7,1,6.1455,6.2016,56.1259,56.1259,46.4019,45.8305,0.0009,0.3895,5.0142,9.7239,1775522239959482111,0
nyudepth,7,1,6.2016,6.2577,56.1326,56.1326,47.7158,47.1037,0.001,0.4087,3.7484,8.4167,1775522240014348499,0
nyudepth,7,1,6.2578,6.3133,55.5005,55.5005,44.9197,44.2103,0.001,0.3855,6.016,10.5808,1775522240072754123,0
nyudepth,7,1,6.3133,6.3692,55.969,55.969,46.5052,45.9308,0.0013,0.3847,4.94,9.4638,1775522240127185051,0
nyudepth,7,1,6.3692,6.4254,56.1721,56.1721,47.5355,46.9169,0.001,0.4045,4.1399,8.6367,1775522240182361957,0
nyudepth,7,1,6.4254,6.4811,55.6788,55.6788,45.4766,44.8831,0.0009,0.3821,5.7151,10.2023,1775522240240114565,0
nyudepth,7,1,6.4811,6.5368,55.675,55.675,46.4588,45.8475,0.001,0.3803,4.7553,9.2162,1775522240294839500,0
nyudepth,7,1,6.5368,6.5922,55.4314,55.4314,49.8548,49.2896,0.0009,0.3751,1.0705,5.5766,1775522240346835600,0
nyudepth,7,1,6.5922,6.6486,56.3912,56.3912,46.656,45.6118,0.001,0.7821,5.2414,9.7352,1775522240406443282,0
nyudepth,7,1,6.6486,6.7051,56.4988,56.4988,47.1628,46.5372,0.0013,0.4175,4.6222,9.336,1775522240462220712,0
nyudepth,7,1,6.7051,6.7601,55.017,55.017,43.0857,42.4879,0.0011,0.3894,7.2577,11.9313,1775522240521362943,0
nyudepth,7,1,6.7601,6.8161,55.9919,55.9919,47.6795,47.1103,0.0011,0.3871,3.5567,8.3124,1775522240572686207,0
nyudepth,7,1,6.8161,6.8715,55.3911,55.3911,47.2935,46.6928,0.0012,0.4052,3.5574,8.0975,1775522240628684533,0
nyudepth,7,1,6.8715,6.9279,56.3695,56.3695,46.7749,46.0903,0.0009,0.3897,5.0042,9.5946,1775522240685529599,0
nyudepth,7,1,6.9279,6.9837,55.7585,55.7585,37.7628,37.051,0.0011,0.4002,13.3603,17.9957,1775522240750260465,0
nyudepth,7,1,6.9837,7.0391,55.4287,55.4287,46.3008,45.7286,0.001,0.3764,4.482,9.1279,1775522240797145621,0
nyudepth,7,1,7.0391,7.0948,55.7203,55.7203,47.0788,46.4724,0.001,0.3788,4.0321,8.6415,1775522240852130292,0
nyudepth,7,1,7.0948,7.1511,56.263,56.263,46.5766,45.9928,0.0013,0.3882,5.0015,9.6864,1775522240908826015,0
nyudepth,7,1,7.1511,7.2065,55.3539,55.3539,46.2241,45.5839,0.001,0.4187,4.6084,9.1298,1775522240964701997,0
nyudepth,7,1,7.2065,7.262,55.4919,55.4919,45.6742,44.9791,0.0012,0.3753,5.1103,9.8177,1775522241020563200,0
nyudepth,7,1,7.262,7.3176,55.635,55.635,46.0485,45.3899,0.001,0.3951,5.0106,9.5864,1775522241075961161,0
nyudepth,7,1,7.3176,7.3734,55.8345,55.8345,46.7204,46.1102,0.0009,0.3924,4.5688,9.1142,1775522241131160588,0
nyudepth,7,1,7.3734,7.4295,56.087,56.087,46.3873,45.8362,0.0011,0.3718,4.9379,9.6997,1775522241187370368,0
nyudepth,7,1,7.4295,7.486,56.4196,56.4196,46.7649,46.087,0.001,0.4013,4.8759,9.6547,1775522241243401585,0
nyudepth,7,1,7.486,7.542,56.0775,56.0775,50.1483,49.5661,0.0011,0.4028,1.0557,5.9292,1775522241296007769,0
nyudepth,7,1,7.542,7.5974,55.3541,55.3541,43.8984,43.2223,0.0009,0.3838,6.8741,11.4557,1775522241357909197,0
nyudepth,7,1,7.5974,7.6538,56.3588,56.3588,50.4054,49.8305,0.0011,0.3918,0.982,5.9534,1775522241407377175,0
nyudepth,7,1,7.6538,7.7091,55.3586,55.3586,44.0021,43.4188,0.001,0.382,6.6583,11.3565,1775522241469418336,0
nyudepth,7,1,7.7091,7.7657,56.5619,56.5619,50.6038,50.033,0.0011,0.3781,1.0417,5.9582,1775522241519166552,0
nyudepth,7,1,7.7657,7.822,56.2456,56.2456,45.3874,44.4869,0.0009,0.3961,5.9266,10.8582,1775522241580618789,0
nyudepth,7,1,7.822,7.8769,54.9362,54.9362,45.1985,44.5697,0.0009,0.3875,5.034,9.7376,1775522241635977709,0
nyudepth,7,1,7.8769,7.9329,55.9874,55.9874,45.7818,45.2112,0.001,0.3748,5.5344,10.2055,1775522241691420361,0
nyudepth,7,1,7.9329,7.9886,55.7349,55.7349,44.7658,44.0829,0.0009,0.4343,6.4631,10.9691,1775522241748342499,0
nyudepth,7,1,7.9886,8.0446,55.9301,55.9301,46.3611,45.7892,0.0009,0.3904,4.8516,9.569,1775522241802472020,0
nyudepth,7,1,8.0446,8.1002,55.6724,55.6724,46.1734,45.6114,0.0009,0.3738,4.9179,9.499,1775522241858474386,0
nyudepth,7,1,8.1002,8.1558,55.5735,55.5735,44.2386,43.541,0.001,0.4148,6.68,11.3349,1775522241915914816,0
nyudepth,7,1,8.1558,8.212,56.1514,56.1514,47.9675,47.3983,0.0011,0.3851,3.6488,8.1839,1775522241968464469,0
nyudepth,7,1,8.212,8.2677,55.6877,55.6877,47.4233,46.8166,0.001,0.4023,3.7971,8.2643,1775522242024769812,0
nyudepth,7,1,8.2677,8.3232,55.5201,55.5201,47.2256,46.6115,0.001,0.3783,3.6829,8.2944,1775522242080349758,0
nyudepth,7,1,8.3232,8.3795,56.3347,56.3347,46.9785,45.9642,0.0009,0.7266,4.7898,9.3562,1775522242136982688,0
nyudepth,7,1,8.3795,8.4354,55.8684,55.8684,46.4013,45.7488,0.0011,0.3929,4.8816,9.4671,1775522242193415355,0
nyudepth,7,1,8.4354,8.4911,55.7077,55.7077,47.1352,46.5356,0.0009,0.3792,3.8786,8.5725,1775522242248288003,0
nyudepth,7,1,8.4911,8.5475,56.3636,56.3636,46.7727,46.1338,0.0008,0.3827,4.8597,9.5909,1775522242304983405,0
nyudepth,7,1,8.5475,8.6026,55.0976,55.0976,46.855,46.1921,0.001,0.3966,3.7246,8.2426,1775522242360217303,0
nyudepth,7,1,8.6026,8.6591,56.4916,56.4916,48.2948,47.7198,0.0011,0.3817,3.4966,8.1969,1775522242415093442,0
nyudepth,7,1,8.6591,8.7146,55.4798,55.4798,45.8915,45.2859,0.0009,0.3961,4.8909,9.5883,1775522242472985063,0
nyudepth,7,1,8.7146,8.7703,55.7137,55.7137,45.1986,44.5444,0.001,0.3885,5.9781,10.5151,1775522242529558122,0
nyudepth,7,1,8.7703,8.8266,56.2944,56.2944,46.6365,45.9651,0.0009,0.4108,4.9045,9.658,1775522242584204315,0
nyudepth,7,1,8.8266,8.882,55.3803,55.3803,46.3573,45.7741,0.001,0.39,4.4215,9.0231,1775522242640022967,0
nyudepth,7,1,8.882,8.9388,56.7725,56.7725,48.2753,47.3341,0.0009,0.7448,3.8316,8.4972,1775522242694820314,0
nyudepth,7,1,8.9388,8.9942,55.3901,55.3901,49.7232,49.1504,0.001,0.3877,1.0681,5.6669,1775522242748835502,0
nyudepth,7,1,8.9942,9.0502,55.9833,55.9833,50.0757,49.4753,0.0009,0.3846,1.0724,5.9076,1775522242804237033,0
nyudepth,7,1,9.0502,9.1063,56.0966,56.0966,50.4529,49.8324,0.0009,0.4244,1.0657,5.6436,1775522242860220179,0
nyudepth,7,1,9.1063,9.162,55.7072,55.7072,44.6871,44.0896,0.0011,0.3816,6.2587,11.0201,1775522242921515741,0
nyudepth,7,1,9.162,9.218,55.9909,55.9909,47.7189,47.1164,0.001,0.3842,3.6061,8.272,1775522242974576376,0
nyudepth,7,1,9.218,9.2737,55.7239,55.7239,45.8917,45.2946,0.001,0.3984,5.1365,9.8322,1775522243032104079,0
nyudepth,7,1,9.2737,9.3298,56.1173,56.1173,46.5052,45.8907,0.0009,0.4094,4.9338,9.6121,1775522243087632103,0
nyudepth,7,1,9.3298,9.3854,55.5625,55.5625,45.2574,44.6723,0.0008,0.3991,5.6994,10.3051,1775522243144521540,0
nyudepth,7,1,9.3854,9.4413,55.8577,55.8577,47.2389,46.6684,0.0013,0.3897,3.9947,8.6188,1775522243198385115,0
nyudepth,7,1,9.4413,9.497,55.7673,55.7673,47.5784,46.9667,0.001,0.3995,3.6519,8.1889,1775522243253906569,0
nyudepth,7,1,9.497,9.5527,55.6855,55.6855,45.2295,44.5618,0.0011,0.3988,5.832,10.456,1775522243311860752,0
nyudepth,7,1,9.5527,9.6085,55.7425,55.7425,44.8569,44.2625,0.0011,0.4004,6.3398,10.8856,1775522243368060832,0
nyudepth,7,1,9.6085,9.6654,56.9205,56.9205,48.8316,48.2508,0.0009,0.3925,3.4823,8.0889,1775522243420952223,0
nyudepth,7,1,9.6654,9.7207,55.2773,55.2773,49.5856,48.9747,0.0014,0.4156,0.9701,5.6918,1775522243475366861,0
nyudepth,7,1,9.7207,9.7764,55.7513,55.7513,45.3932,44.7785,0.0009,0.3846,5.708,10.3581,1775522243535388653,0
nyudepth,7,1,9.7765,9.8329,56.4554,56.4554,47.0087,46.383,0.0009,0.4104,4.6334,9.4466,1775522243590071758,0
nyudepth,7,1,9.8329,9.8886,55.6996,55.6996,46.4411,45.8482,0.001,0.4053,4.7183,9.2585,1775522243646618236,0
nyudepth,7,1,9.8886,9.9447,56.0923,56.0923,47.8143,47.1986,0.0009,0.3826,3.8133,8.278,1775522243701418953,0
nyudepth,7,1,9.9447,10.0008,56.0703,56.0703,46.2084,45.5241,0.0009,0.4138,5.1394,9.8619,1775522243758843043,0
nyudepth,7,1,10.0008,10.0565,55.7463,55.7463,44.7375,44.0602,0.0008,0.4128,6.4723,11.0088,1775522243816253123,0
nyudepth,7,1,10.0565,10.1126,56.0219,56.0219,46.8995,45.9478,0.0008,0.4024,4.6258,9.1224,1775522243870159328,0
nyudepth,7,1,10.1126,10.1682,55.6123,55.6123,47.5025,46.9451,0.001,0.3787,3.6454,8.1098,1775522243925207511,0
nyudepth,7,1,10.1682,10.2237,55.4676,55.4676,47.3931,46.7705,0.001,0.4202,3.5734,8.0745,1775522243980753696,0
nyudepth,7,1,10.2237,10.2797,56.0472,56.0472,46.2953,45.6779,0.0008,0.3985,5.0917,9.7519,1775522244037745405,0
nyudepth,7,1,10.2797,10.3356,55.8832,55.8832,46.1632,45.5663,0.0009,0.4048,5.0192,9.72,1775522244093726011,0
nyudepth,7,1,10.3356,10.3915,55.9115,55.9115,50.1449,49.5668,0.0009,0.377,0.9823,5.7667,1775522244145578817,0
nyudepth,7,1,10.3915,10.4473,55.7339,55.7339,49.9523,49.3805,0.0009,0.3812,1.004,5.7816,1775522244201519041,0
nyudepth,7,1,10.4473,10.5029,55.6693,55.6693,44.4577,43.8131,0.001,0.3916,6.6404,11.2116,1775522244262894656,0
nyudepth,7,1,10.5029,10.5583,55.3999,55.3999,49.7798,49.1794,0.0009,0.3947,1.0395,5.6201,1775522244312969379,0
nyudepth,7,1,10.5583,10.6143,55.9437,55.9437,50.3017,49.6498,0.0009,0.4436,1.0178,5.642,1775522244368353790,0
nyudepth,7,1,10.6143,10.6706,56.3102,56.3102,47.0586,46.1111,0.0008,0.7558,4.7677,9.2516,1775522244428053485,0
nyudepth,7,1,10.6706,10.7265,55.8434,55.8434,50.2691,49.675,0.0009,0.4004,1.003,5.5743,1775522244480605768,0
nyudepth,7,1,10.7265,10.7822,55.7497,55.7497,46.0535,45.3946,0.001,0.3883,5.1582,9.6961,1775522244540610560,0
nyudepth,7,1,10.7822,10.8382,56.0014,56.0014,47.2413,46.5984,0.0009,0.4081,4.1978,8.7601,1775522244595406186,0
nyudepth,7,1,10.8382,10.8937,55.4371,55.4371,46.2674,45.6445,0.001,0.4173,4.4763,9.1697,1775522244651692249,0
nyudepth,7,1,10.8937,10.9498,56.1578,56.1578,50.2943,49.706,0.0009,0.4015,1.0536,5.8636,1775522244703713389,0
nyudepth,7,1,10.9498,11.0059,56.0632,56.0632,47.2502,46.6547,0.0009,0.3836,4.133,8.8129,1775522244762957033,0
nyudepth,7,1,11.0059,11.0615,55.6335,55.6335,47.3893,46.7817,0.001,0.424,3.7518,8.2443,1775522244818645391,0
nyudepth,7,1,11.0615,11.1175,55.9032,55.9032,46.5808,45.9609,0.0013,0.4056,4.8745,9.3224,1775522244875407955,0
nyudepth,7,1,11.1175,11.1732,55.743,55.743,46.3605,45.7881,0.001,0.3871,4.88,9.3825,1775522244931322899,0
nyudepth,7,1,11.1732,11.2294,56.2329,56.2329,48.0125,47.0429,0.001,0.767,3.7711,8.2204,1775522244985962832,0
nyudepth,7,1,11.2294,11.2851,55.6307,55.6307,47.3094,46.7456,0.001,0.3693,3.8316,8.3213,1775522245042261745,0
nyudepth,7,1,11.2851,11.341,55.8913,55.8913,46.7545,46.1894,0.001,0.3691,4.6721,9.1367,1775522245098738022,0
nyudepth,7,1,11.341,11.3968,55.7747,55.7747,46.451,45.8459,0.0011,0.3747,4.8842,9.3237,1775522245154846720,0
nyudepth,7,1,11.3968,11.4525,55.743,55.743,44.8675,44.1862,0.001,0.4111,6.4211,10.8755,1775522245212164128,0
