batch_start_ns,observed_batch_size,send_time_rel_first
1775258273340398213,1,10.073751
1775258273375681226,1,10.088354
1775258273441016250,1,10.175449
1775258273486242027,1,10.214086
1775258273563478143,1,10.299194
1775258273600848235,2,10.316776
1775258273644343193,1,10.346143
1775258273687926283,1,10.398732
1775258273720967560,1,10.430982
1775258273753333979,1,10.47474
1775258273802954643,1,10.538262
1775258273860938576,1,10.596702
1775258273913199445,1,10.648987
1775258273989584306,2,10.718884
1775258274060633734,1,10.795839
1775258274126502604,1,10.860897
1775258274153973432,1,10.882496
1775258274198921881,2,10.89464
1775258274304190011,1,11.031331
1775258274343180380,1,11.047884
1775258274393805262,1,11.119933
1775258274533836599,1,11.267473
1775258274566066283,1,11.28804
1775258274774425191,2,11.503447
1775258274806312836,1,11.50736
1775258274866780090,1,11.600875
1775258274906329525,1,11.63272
1775258274945300273,1,11.663205
1775258275027349167,1,11.761151
1775258275149257704,1,11.885027
1775258275196833359,1,11.925718
1775258275298028342,1,12.032744
1775258275348638924,1,12.082036
1775258275387101227,2,12.106618
1775258275453647086,1,12.187888
1775258275560414388,1,12.29493
1775258275694866926,1,12.428458
1775258275720059128,1,12.44303
1775258275758547612,1,12.495088
1775258275801147224,1,12.520694
1775258275892075633,2,12.606003
1775258275933335996,4,12.619971
1775258275968270038,2,12.689691
1775258276114267507,1,12.850534
1775258276145236645,1,12.865122
1775258276189947928,1,12.924777
1775258276231844380,2,12.93531
1775258276274832953,3,12.964131
1775258276317235610,1,13.052993
1775258276348435555,1,13.069537
1775258276383121160,1,13.104549
1775258276415019265,1,13.147117
1775258276453769536,1,13.157552
1775258276568507038,1,13.304322
1775258276619272944,2,13.331478
1775258276657271054,4,13.3393
1775258276701486572,2,13.423909
1775258276734116658,1,13.445752
1775258276795224171,2,13.523508
1775258276846927525,2,13.575569
1775258276978215061,1,13.711963
1775258277018964160,2,13.724533
1775258277051753961,1,13.790911
1775258277169155229,1,13.904151
1775258277328339475,1,14.063979
1775258277399550548,1,14.132826
1775258277484186676,1,14.218951
1775258277549845729,2,14.273496
1775258277605702031,1,14.341776
1775258277637718660,1,14.350219
1775258277675469673,1,14.399356
1775258277714971126,1,14.437487
1775258277745729828,1,14.457021
1775258277773698020,1,14.4915
1775258277820718439,2,14.536218
1775258277858945236,2,14.568945
1775258277892675013,2,14.595059
1775258277933972258,1,14.660874
1775258277985785645,1,14.720648
1775258278024446524,1,14.749815
1775258278067831328,2,14.780191
1775258278128385365,1,14.858284
1775258278159582590,1,14.878779
1775258278199940028,1,14.926627
1775258278236505197,1,14.958041
1775258278270873193,1,14.988557
1775258278396864947,1,15.13198
1775258278510418144,1,15.239244
1775258278552593004,1,15.286715
1775258278612402110,1,15.346685
1775258278652028147,2,15.354149
1775258278707256431,1,15.441903
1775258278761053214,1,15.493793
1775258278794772712,1,15.505187
1775258278931864675,2,15.6614
1775258278983846766,1,15.717672
1775258279009841832,1,15.723035
1775258279116984645,2,15.845269
1775258279205864975,2,15.927742
1775258279430110699,1,16.164035
1775258279471419334,1,16.192417
1775258279521587813,1,16.252339
1775258279570322771,1,16.3001
1775258279608544857,1,16.333978
1775258279671307378,1,16.406117
1775258279716724471,1,16.443667
1775258279852917178,2,16.579564
1775258280116820847,1,16.851617
1775258280163238780,1,16.893755
1775258280205001623,2,16.908268
1775258280264001457,1,16.999049
1775258280319285266,1,17.048635
1775258280418220943,1,17.154079
1775258280531220360,1,17.266784
1775258280578000013,1,17.314215
1775258280656665714,1,17.392121
1775258280710917235,2,17.425905
1775258280743614766,2,17.459764
1775258280836908685,1,17.572071
1775258280870004297,1,17.583657
1775258280917211452,1,17.647256
1775258281031539746,1,17.760827
1775258281068147936,1,17.767396
1775258281104160559,1,17.815248
1775258281214617006,1,17.945902
1775258281241907736,1,17.971509
1775258281269642579,1,17.996844
1775258281309400296,2,18.029497
1775258281343491686,1,18.049931
1775258281473331752,1,18.204304
1775258281589785186,1,18.32381
1775258281637555137,2,18.353365
1775258281710034316,1,18.437819
1775258281920112027,1,18.654866
1775258282036009345,1,18.763113
1775258282079832906,1,18.786714
1775258282115707935,1,18.820215
1775258282156659906,1,18.875218
1775258282199479668,2,18.912552
1775258282231507230,1,18.944384
1775258282270737803,1,18.999111
1775258282454010808,2,19.173709
1775258282508460095,1,19.242209
1775258282648098524,2,19.375053
1775258282682166463,1,19.402832
1775258282736418464,1,19.469157
1775258282856173970,1,19.582988
1775258282981204352,1,19.723706
1775258283013305246,2,19.740274
1775258283047464668,1,19.761545
1775258283089964412,2,19.801386
1775258283124123883,1,19.835867
1775258283178018714,2,19.907033
1775258283267083525,2,19.996429
1775258283334854673,2,20.045747
1775258283367617295,2,20.064587
1775258283468095234,1,20.203437
1775258283500961920,1,20.214015
1775258283673798304,1,20.409084
1775258283794282740,2,20.516618
1775258283828567975,2,20.521209
1775258283855198317,1,20.577939
1775258284151099079,1,20.886975
1775258284188481430,1,20.904612
1775258284246189557,2,20.974219
1775258284323811279,1,21.056417
1775258284420523124,1,21.1564
1775258284531057862,1,21.267254
1775258284643852594,1,21.379889
1775258284731011942,2,21.461601
1775258284780959613,1,21.50843
1775258284819444525,2,21.528959
1775258284930195750,1,21.664138
1775258285037949401,1,21.772136
1775258285095171415,1,21.830281
1775258285126061705,1,21.842837
1775258285171206153,1,21.898563
1775258285202181035,1,21.913028
1775258285251201361,1,21.98698
1775258285281613048,1,21.997561
1775258285325824320,1,22.055153
1775258285365852105,2,22.079715
1775258285417482773,1,22.153217
1775258285456498400,1,22.159761
1775258285643725255,1,22.372828
1775258285681345683,1,22.406422
1775258285713714135,2,22.423968
1775258285746698933,1,22.47043
1775258285803966889,1,22.53943
1775258285892665539,1,22.62877
1775258285937266322,1,22.672419
1775258286106984899,1,22.84316
1775258286196296587,2,22.919546
1775258286355465040,1,23.09055
1775258286386693400,1,23.110128
1775258286544178737,1,23.280591
1775258286579538202,1,23.296237
1775258286611969216,1,23.321789
1775258286655965381,2,23.379824
1775258286779016278,1,23.51448
1775258286826198372,3,23.537069
1775258286857516635,4,23.554822
1775258286914998796,1,23.644211
1775258287026668246,1,23.759264
1775258287091203884,1,23.817584
1775258287136999219,1,23.873285
1775258287172569560,1,23.89948
1775258287213464749,1,23.948857
1775258287271925787,2,23.988348
1775258287308713822,4,24.005263
1775258287341609708,1,24.046907
1775258287387875017,1,24.123312
1775258287469688946,2,24.199614
1775258287506284835,1,24.208565
1775258287631382029,1,24.365883
1775258287663177455,1,24.381473
1775258287693580912,1,24.416258
1775258287727444135,1,24.447256
1775258287774109035,1,24.510508
1775258287835961138,1,24.563902
1775258287940629064,1,24.677201
1775258287971103392,1,24.687752
1775258288009937834,1,24.737996
1775258288041476122,1,24.759547
1775258288072503187,1,24.795564
1775258288266451279,1,25.002876
1775258288304501349,1,25.029128
1775258288360078777,1,25.088852
1775258288405706067,3,25.120459
1775258288479130543,2,25.20874
1775258288512556644,1,25.224707
1775258288544979317,1,25.269571
1775258288590119905,2,25.288504
1775258288626604091,2,25.34978
1775258288727914793,1,25.462739
1775258288930136816,1,25.664812
1775258288974237514,1,25.698967
1775258289003301014,1,25.719462
1775258289098243778,1,25.834119
1775258289133935583,1,25.859697
1775258289179706858,1,25.907739
1775258289276569996,1,26.011266
1775258289309872284,1,26.032865
1775258289393404250,1,26.129568
1775258289452061884,1,26.186923
1775258289502563591,1,26.237531
1775258289598459522,2,26.326612
1775258289640423751,3,26.346387
1775258289678297216,2,26.394541
1775258289708545628,1,26.437579
1775258289740081977,1,26.455255
1775258289771697528,1,26.482831
1775258289802795884,2,26.515382
1775258289848146627,1,26.577918
1775258289902883041,1,26.637697
1775258289978486908,1,26.714456
1775258290008595856,1,26.726022
1775258290045990448,1,26.775141
1775258290114210348,2,26.843591
1775258290146005634,1,26.874539
1775258290192603102,1,26.922611
1775258290226294170,1,26.937133
1775258290293422130,1,27.029421
1775258290357528136,1,27.093425
1775258290390033421,1,27.103964
1775258290420731676,1,27.134238
1775258290565156979,1,27.30059
1775258290604274868,1,27.340447
1775258290677506118,1,27.41195
1775258290802158651,1,27.535723
1775258290850108186,2,27.564882
1775258290882474917,2,27.581927
1775258290923845830,1,27.644903
1775258290955501392,1,27.685209
1775258291021662845,1,27.751223
1775258291092803196,1,27.827399
1775258291153961129,1,27.880867
1775258291287641813,1,28.023876
1775258291468512401,1,28.204137
1775258291534638403,1,28.270236
1775258291630941535,1,28.36745
1775258291676028861,2,28.393023
1775258291715332806,1,28.441681
1775258291835555565,1,28.571414
1775258291866652701,2,28.579933
1775258291924526633,1,28.650961
1775258291958440248,2,28.680562
1775258292157118612,1,28.890556
1775258292194909834,1,28.929494
1775258292225684342,1,28.943921
1775258292256065878,2,28.968941
1775258292285935320,1,29.010376
1775258292357855293,1,29.093344
1775258292397957820,1,29.134247
1775258292471613792,1,29.207445
1775258292515953187,1,29.241126
1775258292583851779,1,29.314045
1775258292624263914,1,29.349034
1775258292664456924,1,29.400798
1775258292768549683,1,29.496884
1775258292988298184,1,29.716125
1775258293015216074,1,29.743707
1775258293187350969,2,29.915597
1775258293237481035,1,29.966261
1775258293275013671,1,30.001922
1775258293312501855,1,30.045018
1775258293403298494,1,30.137324
1775258293439099041,1,30.161874
1775258293637460036,1,30.371745
1775258293677050869,1,30.411226
1775258293750451134,1,30.484406
1775258293798136342,1,30.528751
1775258293841526180,1,30.565838
1775258293872013139,2,30.595253
1775258294057220379,1,30.792262
1775258294113134916,1,30.844543
1775258294247780756,1,30.982442
1775258294450791662,1,31.185576
1775258294526943392,1,31.262252
1775258294564781026,1,31.285808
1775258294593399503,2,31.318277
1775258294704786056,1,31.441005
1775258294763222424,1,31.499951
1775258294900630791,1,31.637542
1775258295036963659,2,31.759021
1775258295127225753,2,31.849285
1775258295162308870,1,31.860129
1775258295194333892,1,31.916662
1775258295229023008,1,31.947227
1775258295290372817,1,32.025793
1775258295454300764,1,32.190116
1775258295492285912,1,32.216718
1775258295534883108,2,32.264487
1775258295571907699,1,32.275124
1775258295609064905,2,32.331475
1775258295655855588,1,32.385309
1775258295697983511,1,32.4337
1775258295728684556,1,32.439119
1775258295832279111,1,32.568537
1775258295906207131,1,32.641692
1775258296024611579,1,32.760775
1775258296056532248,1,32.769335
1775258296113220937,1,32.839129
1775258296142321978,1,32.860698
1775258296277616019,1,33.012764
1775258296319483639,1,33.046192
1775258296364093404,1,33.094066
1775258296394339880,1,33.110587
1775258296426159540,1,33.143242
1775258296477780644,1,33.212543
1775258296549347416,3,33.265509
1775258296579096220,1,33.298537
1775258296638596206,1,33.374511
1775258296688933845,1,33.421149
1775258296721795873,1,33.431636
1775258296777156528,1,33.51225
1775258296944361783,1,33.68104
1775258296971741872,1,33.701602
1775258297010268223,1,33.734158
1775258297044564969,2,33.762682
1775258297076993034,1,33.801508
1775258297119019569,4,33.819898
1775258297223317276,1,33.958475
1775258297261876647,2,33.977965
1775258297333739198,1,34.06926
1775258297364401266,1,34.094715
1775258297430866230,1,34.166568
1775258297487613043,1,34.224158
1775258297552878465,1,34.281971
1775258297582781143,1,34.301479
1775258297618939749,1,34.343373
1775258297759255378,1,34.489031
1775258297828475427,1,34.556026
1775258297886993147,1,34.617574
1775258297927473060,1,34.648105
1775258297977260984,1,34.706307
1775258298019854465,2,34.742357
1775258298057687666,2,34.769103
1775258298102819855,2,34.832973
1775258298130628516,2,34.842707
1775258298163616777,2,34.877091
1775258298221200802,1,34.95105
1775258298259684191,1,34.990217
1775258298509933518,1,35.245988
1775258298682450387,1,35.417632
1775258298729197659,1,35.452237
1775258298769715893,2,35.483772
1775258298841695717,1,35.572134
1775258299015304615,1,35.750318
1775258299052995003,1,35.782161
1775258299129640513,2,35.860409
1775258299496422637,1,36.231114
1775258299526732845,1,36.23667
1775258299583611221,2,36.311826
1775258299621781592,2,36.331648
1775258299679227453,2,36.404939
1775258299722513002,3,36.43077
1775258299803931860,1,36.533402
1775258299839658675,2,36.556967
1775258299880620191,4,36.591501
1775258299935630977,2,36.665493
1775258299964927638,1,36.690095
1775258300007518348,2,36.726464
1775258300052682247,1,36.78054
1775258300135010881,1,36.871572
1775258300177682403,1,36.902374
1775258300214341913,2,36.931846
1775258300246134662,1,36.970991
1775258300350907340,1,37.087735
1775258300386375348,1,37.116911
1775258300423649175,1,37.153027
1775258300561532498,1,37.297065
1775258300598434124,2,37.31663
1775258300689211666,1,37.424382
1775258300736084692,2,37.458658
1775258300773928894,2,37.470439
1775258300863254956,2,37.58161
1775258300892635619,3,37.587408
1775258300931994792,2,37.651456
1775258301014228503,1,37.749759
1775258301138929890,1,37.875674
1775258301397283856,2,38.125282
1775258301428029586,1,38.135951
1775258301464132621,2,38.172808
1775258301647346339,1,38.38227
1775258301814416170,1,38.55014
1775258301859555919,1,38.583931
1775258301954151484,1,38.683772
1775258302052305904,1,38.788792
1775258302096023404,1,38.825432
1775258302132083398,1,38.849859
1775258302215408128,1,38.950774
1775258302253650681,1,38.979989
1775258302369722965,1,39.104273
1775258302425413459,1,39.155258
1775258302462179882,1,39.188959
1775258302499673074,2,39.214388
1775258302548390110,5,39.24259
1775258302700317593,1,39.436869
1775258302831576817,1,39.561063
1775258302946318945,1,39.682287
1775258302978350100,1,39.701879
1775258303114370123,1,39.85024
1775258303179797360,2,39.908009
1775258303210311774,1,39.923839
1775258303257784656,2,39.977375
1775258303287588831,1,39.992291
1775258303340774927,2,40.064684
1775258303381201928,1,40.065328
1775258303432452552,1,40.163018
1775258303464762935,1,40.18056
1775258303580330616,1,40.315292
1775258303656808151,1,40.39203
1775258303720277975,1,40.449464
1775258303756390730,3,40.471005
1775258303832060754,2,40.554996
1775258303867095340,1,40.570865
1775258303897993774,2,40.609568
1775258303942592239,2,40.664203
1775258303980283106,2,40.677879
1775258304065447696,1,40.798917
1775258304243012751,1,40.978235
1775258304310290677,1,41.04463
1775258304365771456,1,41.102552
1775258304396993109,1,41.118055
1775258304445330174,1,41.174434
1775258304504691987,1,41.23466
1775258304569590410,1,41.305032
1775258304656543638,1,41.385443
1775258304739010225,2,41.467717
1775258304798257684,1,41.527341
1775258304847101893,1,41.576808
1775258304957470553,2,41.679411
1775258305005534081,1,41.742095
1775258305044791571,1,41.774443
1775258305086302203,2,41.806505
1775258305159415817,1,41.887327
1775258305196938950,2,41.922646
1775258305565595657,1,42.301752
