req_id,send_time_rel
349,16.891699
350,16.90644
351,16.935769
352,16.997921
353,17.047762
354,17.152137
355,17.265924
356,17.313202
357,17.391917
358,17.425526
359,17.431277
360,17.458471
361,17.473172
362,17.571765
363,17.583211
364,17.646915
365,17.760556
366,17.767249
367,17.814717
368,17.945138
369,17.970938
370,17.995546
371,18.028748
372,18.039045
373,18.04805
374,18.203402
375,18.323451
376,18.352894
377,18.369068
378,18.436276
379,18.653671
380,18.762035
381,18.78634
382,18.819452
383,18.874227
384,18.911769
385,18.927972
386,18.94403
387,18.998185
388,19.172835
389,19.182419
390,19.241879
391,19.373113
392,19.37375
393,19.401184
394,19.46858
395,19.582251
396,19.723121
397,19.739821
398,19.743351
399,19.76042
400,19.800866
401,19.814105
402,19.835575
403,19.906524
404,19.907403
405,19.99623
406,19.997287
407,20.045164
408,20.048117
409,20.064119
410,20.093325
411,20.202089
412,20.212881
413,20.407176
414,20.516086
415,20.520046
416,20.520493
417,20.528982
418,20.577714
419,20.886169
420,20.903929
421,20.973812
422,20.978006
423,21.056076
424,21.155484
425,21.266334
426,21.378874
427,21.461148
428,21.465388
429,21.506592
430,21.528409
431,21.551833
432,21.663513
433,21.771269
434,21.829739
435,21.842317
436,21.897439
437,21.91181
438,21.986038
439,21.99571
440,22.054899
441,22.078662
442,22.083387
443,22.152391
444,22.158738
445,22.372389
446,22.405332
447,22.423088
448,22.43306
449,22.469533
450,22.539089
451,22.627899
452,22.671851
453,22.841234
454,22.918814
455,22.927736
456,23.089542
457,23.109734
458,23.279733
459,23.295244
460,23.321537
461,23.378846
462,23.38253
463,23.514231
464,23.536663
465,23.549627
466,23.552662
467,23.553936
468,23.555393
469,23.574459
470,23.592716
471,23.643744
472,23.758245
473,23.816874
474,23.871396
475,23.899088
476,23.94749
477,23.987521
478,23.990205
479,24.003641
480,24.016605
481,24.020448
482,24.043319
483,24.046285
484,24.1215
485,24.198488
486,24.203875
487,24.208183
488,24.36467
489,24.380355
490,24.415582
491,24.446318
492,24.50998
493,24.561808
494,24.676232
495,24.685658
496,24.737288
497,24.758776
498,24.794517
499,25.001743
500,25.028801
501,25.087753
502,25.119763
503,25.129585
504,25.130567
505,25.208553
506,25.213335
507,25.223147
508,25.2688
509,25.287471
510,25.318066
511,25.349353
512,25.350561
513,25.460888
514,25.663686
515,25.697914
516,25.718567
517,25.832104
518,25.858912
519,25.907585
520,26.011028
521,26.032566
522,26.128854
523,26.186019
524,26.23734
525,26.325619
526,26.32635
527,26.345016
528,26.356293
529,26.372725
530,26.393836
531,26.406708
532,26.436521
533,26.454168
534,26.482215
535,26.514757
536,26.528309
537,26.57682
538,26.635611
539,26.713496
540,26.72498
541,26.77458
542,26.843179
543,26.845562
544,26.874077
545,26.92161
546,26.936491
547,27.028415
548,27.093175
549,27.102662
550,27.132502
551,27.300149
552,27.340043
553,27.411139
554,27.534832
555,27.564477
556,27.56933
557,27.581734
558,27.614902
559,27.644242
560,27.684802
561,27.750736
562,27.826753
563,27.880064
564,28.023082
565,28.203837
566,28.269091
567,28.366424
568,28.392181
569,28.399393
570,28.441476
571,28.570992
572,28.578993
573,28.600896
574,28.650805
575,28.67952
576,28.682199
577,28.88996
578,28.928814
579,28.943421
580,28.968308
581,28.969781
582,29.010035
583,29.092328
584,29.132681
585,29.206929
586,29.240704
587,29.313545
588,29.348895
589,29.400018
590,29.496144
591,29.715743
592,29.742646
593,29.914906
594,29.920508
595,29.965934
596,30.001061
597,30.044205
598,30.136555
599,30.161247
600,30.371319
601,30.411021
602,30.484118
603,30.528589
604,30.565443
605,30.594209
606,30.595428
607,30.791874
608,30.84396
609,30.981958
610,31.184154
611,31.261615
612,31.285574
613,31.317283
614,31.322267
615,31.440781
616,31.499557
617,31.636937
618,31.758092
619,31.760144
620,31.848386
621,31.855684
622,31.859506
623,31.916329
624,31.946761
625,32.025539
626,32.189079
627,32.216588
628,32.262776
629,32.262933
630,32.27449
631,32.330554
632,32.331179
633,32.383577
634,32.43321
635,32.438075
636,32.568082
637,32.640662
638,32.760506
639,32.768816
640,32.838976
641,32.859992
642,33.012264
643,33.045489
644,33.093691
645,33.109982
646,33.142151
647,33.211839
648,33.264988
649,33.265689
650,33.267481
651,33.2981
652,33.373434
653,33.420132
654,33.430158
655,33.511322
656,33.679958
657,33.70048
658,33.733001
659,33.762467
660,33.779832
661,33.801102
662,33.818978
663,33.829111
664,33.832102
665,33.848966
666,33.957496
667,33.976924
668,33.990424
669,34.068157
670,34.094026
671,34.165595
672,34.223699
673,34.281804
674,34.300002
675,34.342713
676,34.48788
677,34.555786
678,34.616858
679,34.647124
680,34.705468
681,34.74213
682,34.75111
683,34.768841
684,34.777387
685,34.832094
686,34.837141
687,34.841777
688,34.852569
689,34.876364
690,34.885158
691,34.95076
692,34.989452
693,35.245164
694,35.415852
695,35.451716
696,35.483531
697,35.489518
698,35.571959
699,35.748279
700,35.781209
701,35.860209
702,35.861254
703,36.230629
704,36.235938
705,36.311532
706,36.314257
707,36.33144
708,36.351495
709,36.404413
710,36.407743
711,36.43022
712,36.442344
713,36.448418
714,36.532634
715,36.556686
716,36.561588
717,36.590241
718,36.600037
719,36.600092
720,36.605594
721,36.665352
722,36.665439
723,36.689303
724,36.724325
725,36.739254
726,36.779497
727,36.870867
728,36.902163
729,36.931528
730,36.939111
731,36.970695
732,37.086653
733,37.115804
734,37.152254
735,37.296076
736,37.316058
737,37.318313
738,37.423362
739,37.457919
740,37.465065
741,37.469452
742,37.502849
743,37.581326
744,37.582878
745,37.586518
746,37.592101
747,37.600598
748,37.650474
749,37.653299
750,37.748703
751,37.874628
752,38.124453
753,38.124943
754,38.135766
755,38.172478
756,38.175973
757,38.381694
758,38.549501
759,38.583686
760,38.68358
761,38.78719
762,38.824947
763,38.849385
764,38.949725
765,38.97965
766,39.103783
767,39.154332
768,39.18856
769,39.21356
770,39.230684
771,39.241711
772,39.242243
773,39.257772
774,39.258686
775,39.271201
776,39.436533
777,39.560195
778,39.680401
779,39.70042
780,39.849594
781,39.907055
782,39.909301
783,39.922419
784,39.976483
785,39.985344
786,39.991274
787,40.062804
788,40.063102
789,40.064866
790,40.162369
791,40.17985
792,40.314328
793,40.391214
794,40.448664
795,40.470056
796,40.47867
797,40.48255
798,40.554267
799,40.559519
800,40.569734
801,40.60811
802,40.610084
803,40.664061
804,40.667421
805,40.677636
806,40.681752
807,40.798578
808,40.97788
809,41.043625
810,41.102367
811,41.116926
812,41.173405
813,41.232565
814,41.30406
815,41.384257
816,41.46721
817,41.46819
818,41.526987
819,41.575881
820,41.678979
821,41.685282
822,41.741438
823,41.773449
824,41.806233
825,41.814366
826,41.886515
827,41.921977
828,41.927433
829,42.300966
830,42.347722
831,42.373311
832,42.536356
833,42.62969
834,42.706968
835,42.710568
836,42.76678
837,42.876024
838,42.910359
839,42.98341
840,42.999689
841,43.007174
842,43.115393
843,43.142686
844,43.178456
845,43.196473
846,43.231078
847,43.248561
848,43.251395
849,43.351097
850,43.360457
851,43.379678
852,43.476886
853,43.531691
854,43.575294
855,43.683918
856,43.692861
857,43.726269
858,43.757743
859,43.932404
860,44.018711
861,44.02974
862,44.038101
863,44.061257
864,44.072206
865,44.09559
866,44.101242
867,44.146162
868,44.157325
869,44.169532
870,44.37008
871,44.454715
872,44.561748
873,44.565027
874,44.580311
875,44.603706
876,44.691172
877,44.73851
878,44.73882
879,44.755657
880,44.840059
881,45.12381
882,45.144952
883,45.176313
884,45.222903
885,45.254256
886,45.337407
887,45.448105
888,45.458645
889,45.498275
890,45.503834
891,45.512608
892,45.544292
893,45.562684
894,45.567238
895,45.604691
896,45.671746
897,45.737166
898,45.75609
899,45.794722
900,45.805826
901,45.818939
902,45.838373
903,45.980746
904,46.007569
905,46.051681
906,46.090009
907,46.158873
908,46.30482
909,46.326031
910,46.391779
911,46.412002
912,46.515347
913,46.522821
914,46.53009
915,46.567563
916,46.571836
917,46.587996
918,46.627046
919,46.642216
920,46.774448
921,46.81358
922,46.845924
923,46.883152
924,46.946573
925,46.964627
926,47.035161
927,47.162648
928,47.264701
929,47.30085
930,47.313027
931,47.329421
932,47.409836
933,47.456058
934,47.475804
935,47.477398
936,47.575872
937,47.584166
938,47.614054
939,47.629762
940,47.650749
941,47.65479
942,47.671446
943,47.796716
944,47.826935
945,47.856143
946,47.900489
947,47.922292
948,47.94208
949,47.943061
950,48.021369
951,48.081951
952,48.107321
953,48.15646
954,48.181876
955,48.188012
956,48.195834
957,48.362801
958,48.426204
959,48.448552
960,48.519413
961,48.555665
962,48.632817
963,48.687696
964,48.758198
965,48.758485
966,48.97377
967,48.976147
968,49.001097
969,49.007708
970,49.018519
971,49.044812
972,49.066838
973,49.211335
974,49.23566
975,49.386064
976,49.429718
977,49.454635
978,49.500341
979,49.543614
980,49.558527
981,49.573091
982,49.687752
983,49.691733
984,49.727895
985,49.880544
986,49.89963
987,49.983711
988,50.002293
989,50.158555
990,50.166063
991,50.192551
992,50.228519
993,50.296921
994,50.339801
995,50.416562
996,50.424216
997,50.50399
998,50.626929
999,50.698645
1000,50.717905
1001,50.729293
1002,50.745154
1003,50.751546
1004,50.806254
1005,50.846141
1006,50.886083
1007,50.934502
1008,51.049063
1009,51.052479
1010,51.077951
1011,51.090328
1012,51.152438
1013,51.258635
1014,51.275581
1015,51.306944
1016,51.309348
1017,51.34108
1018,51.359574
1019,51.408066
1020,51.441555
1021,51.522239
1022,51.54991
1023,51.581759
1024,51.67531
1025,51.704238
1026,51.753677
1027,51.766338
1028,51.83741
1029,51.889074
1030,51.942743
1031,51.999172
1032,52.046258
1033,52.050315
1034,52.068674
1035,52.173437
1036,52.261046
1037,52.347025
1038,52.49373
1039,52.535659
1040,52.574525
1041,52.609197
1042,52.61256
1043,52.649362
1044,52.71576
1045,52.732261
1046,52.844027
1047,52.894327
1048,52.95418
1049,53.001163
1050,53.086444
1051,53.117411
1052,53.156482
1053,53.17021
1054,53.206365
1055,53.219961
1056,53.31025
1057,53.352862
1058,53.394821
1059,53.474882
1060,53.487328
1061,53.500305
1062,53.65451
1063,53.700441
1064,53.742821
1065,53.74365
1066,53.768477
1067,53.883947
1068,53.967545
1069,53.993075
1070,54.045832
1071,54.069136
1072,54.099329
1073,54.121067
1074,54.133398
1075,54.172854
1076,54.206523
1077,54.360263
1078,54.36608
1079,54.395987
1080,54.468162
1081,54.504548
1082,54.637159
1083,54.661474
1084,54.669735
1085,54.777329
1086,54.780867
1087,54.808771
1088,54.82962
1089,54.875664
1090,54.940625
1091,54.972671
1092,55.066904
1093,55.069266
1094,55.088835
1095,55.132499
1096,55.15631
1097,55.164085
1098,55.175537
1099,55.200817
1100,55.221859
1101,55.287268
1102,55.346498
1103,55.402517
1104,55.451134
1105,55.520999
1106,55.668904
1107,55.686358
1108,55.794076
1109,55.79483
1110,55.946748
1111,55.952031
1112,55.957997
1113,55.98649
1114,55.994821
1115,55.995438
1116,55.995442
1117,56.012156
1118,56.099528
1119,56.105957
1120,56.151877
1121,56.238161
1122,56.249044
1123,56.266107
1124,56.519275
1125,56.579594
1126,56.615708
1127,56.708792
1128,56.714241
1129,56.79162
1130,56.859956
1131,56.882607
1132,56.900791
1133,56.941959
1134,57.014557
1135,57.094862
1136,57.207885
1137,57.217944
1138,57.23179
1139,57.299384
1140,57.309464
1141,57.309915
1142,57.321827
1143,57.339942
1144,57.358187
1145,57.414451
1146,57.465193
1147,57.494834
1148,57.559804
1149,57.593363
1150,57.645728
1151,57.802998
1152,57.873733
1153,57.889435
1154,57.898015
1155,58.0402
1156,58.09418
1157,58.183475
1158,58.226981
1159,58.270618
1160,58.630917
1161,58.755005
1162,58.75831
1163,58.76777
1164,58.790151
1165,58.811418
1166,58.821242
1167,58.87664
1168,58.904416
1169,59.012935
1170,59.034744
1171,59.072033
1172,59.099395
1173,59.152535
1174,59.16698
1175,59.2554
1176,59.4264
1177,59.429856
1178,59.430074
1179,59.456671
1180,59.495319
1181,59.560172
1182,59.586881
1183,59.618012
1184,59.66449
1185,59.689646
1186,59.860345
1187,59.863679
1188,59.869694
1189,59.906991
1190,59.922476
