req_idx,send_time,latency_ms
0,1773543735.775220,338.564
1,1773543738.151340,74.271
2,1773543738.870642,31.699
3,1773543739.096509,67.382
4,1773543739.429143,45.624
5,1773543740.447834,32.284
6,1773543741.271742,67.669
7,1773543741.496746,62.292
8,1773543743.160337,29.594
9,1773543744.158578,68.046
10,1773543744.335390,72.383
11,1773543744.569841,67.740
12,1773543744.600319,37.269
13,1773543744.731779,62.457
14,1773543745.491793,61.323
15,1773543745.547173,79.113
16,1773543745.588805,37.496
17,1773543746.364914,62.386
18,1773543746.463828,49.889
19,1773543747.590097,67.784
20,1773543747.630714,27.172
21,1773543748.446450,68.501
22,1773543750.589907,62.225
23,1773543751.984100,24.275
24,1773543752.116930,67.413
25,1773543752.558643,65.714
26,1773543753.948100,68.782
27,1773543754.731478,61.248
28,1773543755.241553,57.814
29,1773543756.313360,47.972
30,1773543756.620907,55.092
31,1773543757.554841,62.230
32,1773543757.740513,61.295
33,1773543757.862545,67.178
34,1773543757.929026,78.985
35,1773543758.046148,68.031
36,1773543759.411033,62.361
37,1773543759.872888,62.670
38,1773543759.938723,69.953
39,1773543760.112793,67.925
40,1773543760.137241,43.481
41,1773543761.402004,73.458
42,1773543761.405569,69.897
43,1773543761.451817,23.652
44,1773543761.561639,68.094
45,1773543762.495419,67.084
46,1773543762.876015,61.728
47,1773543763.436066,73.111
48,1773543763.446555,62.627
49,1773543764.563697,62.342
50,1773543765.711911,63.846
