task,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,client_pre_rpc_ms,non_server_exec_overhead_ms,server_start_ns,phase
ecgclass,fifo,0.0001,414.7253,410.864,343.5698,0.0032,65.1042,3.1679,0.0,3.8613,1778102202047342869,1
ecgclass,fifo,0.4814,538.1117,312.2023,309.2382,0.0035,1.5939,225.2245,0.0,225.9094,1778102202750698838,1
ecgclass,fifo,0.9482,300.6768,230.8784,228.3493,0.0037,1.3289,69.1721,0.0,69.7984,1778102203061459662,1
ecgclass,fifo,1.4262,270.571,224.3974,221.9804,0.0034,1.1363,45.5456,0.0,46.1736,1778102203515856136,1
ecgclass,fifo,1.4814,444.9062,230.5579,221.7754,0.0029,3.8026,214.0071,0.0,214.3484,1778102203739485741,1
ecgclass,fifo,1.4993,427.0074,230.5579,221.7754,0.0029,3.8026,196.0769,0.0,196.4496,1778102203739485741,1
ecgclass,fifo,1.7891,300.8327,170.7204,168.156,0.0028,1.2786,129.4937,0.0,130.1124,1778102203962648620,1
ecgclass,fifo,2.0711,189.0962,171.5657,169.0662,0.0026,1.4304,17.0188,0.0,17.5305,1778102204132147715,1
ecgclass,fifo,2.6959,141.5815,104.2724,102.0221,0.0025,0.5153,36.4709,0.0,37.3091,1778102204776394106,1
ecgclass,fifo,2.7126,124.8627,104.2724,102.0221,0.0025,0.5153,19.737,0.0,20.5903,1778102204776394106,1
ecgclass,fifo,2.921,105.1693,65.0533,62.2725,0.0032,0.5323,39.6917,0.0,40.116,1778102205004760218,1
ecgclass,fifo,2.9354,90.868,65.0533,62.2725,0.0032,0.5323,25.3375,0.0,25.8147,1778102205004760218,1
ecgclass,fifo,3.1537,69.5777,35.5022,33.4685,0.0031,0.7565,33.7174,0.0,34.0755,1778102205231476219,1
ecgclass,fifo,3.5002,112.1261,68.222,65.9131,0.0021,0.8692,43.339,0.0,43.9041,1778102205587589664,1
ecgclass,fifo,3.5769,90.281,56.1157,53.713,0.0033,0.9681,33.4816,0.0,34.1653,1778102205654441651,1
ecgclass,fifo,3.8244,44.8079,30.482,28.3286,0.0025,0.8824,13.7315,0.0,14.3259,1778102205882167160,1
ecgclass,fifo,3.8538,59.2973,45.3799,42.4416,0.0023,1.4618,13.5412,0.0,13.9174,1778102205911406392,1
ecgclass,fifo,3.8723,85.7322,46.4616,44.0086,0.0031,1.1013,38.5406,0.0,39.2706,1778102205954931637,1
ecgclass,fifo,3.936,100.5013,79.7163,77.7134,0.0033,0.9778,20.2417,0.0,20.785,1778102206000311202,1
ecgclass,fifo,4.116,100.4529,79.8183,77.6288,0.0027,1.0222,20.0419,0.0,20.6346,1778102206180111899,1
ecgclass,fifo,4.1998,111.5303,95.8544,93.3095,0.003,1.3091,15.1386,0.0,15.6759,1778102206258959080,1
ecgclass,fifo,4.4476,146.7993,111.9045,108.9862,0.0014,1.1384,34.2674,0.0,34.8948,1778102206525966153,1
ecgclass,fifo,4.4938,269.8462,170.3522,168.0296,0.0038,1.1362,98.9103,0.0,99.494,1778102206636755391,1
ecgclass,fifo,4.8597,157.8302,111.258,108.955,0.003,1.0441,45.9814,0.0,46.5723,1778102206949793515,1
ecgclass,fifo,5.105,210.8867,147.3757,143.5864,0.0029,2.6874,63.0779,0.0,63.511,1778102207212184692,1
ecgclass,fifo,5.2371,269.098,192.5674,190.2682,0.0032,1.1032,75.9442,0.0,76.5307,1778102207357100853,1
ecgclass,fifo,5.3201,385.8087,200.3285,196.2622,0.0026,0.7431,184.9253,0.0,185.4802,1778102207549063136,1
ecgclass,fifo,5.4107,295.2464,200.3285,196.2622,0.0026,0.7431,94.2512,0.0,94.9178,1778102207549063136,1
