task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
nyudepth,sharing,589,0.9983,62.163,59.976,79.447,88.618,42.488,29.015,0.005,11.974,5.093,19.676
vocseg,sharing,593,1.0051,63.955,61.005,83.963,98.552,43.575,29.079,0.005,13.05,5.626,20.381
