req_id,req_time,site_manager,device,backbone,task,site_manager_send_time,device_start_time,end_to_end_latency(ms),proc_time(ms),swap_time(ms),pred,true
0,0.0,site2,10.100.20.49:8011,papageip,diasbp,1768312204.0642302,1768312204.093575,746.0784912109375,709.607594,0.012028,58.4337272644043,56.0
1,0.10002778549597109,site2,10.100.20.49:8001,chronostiny,ecgclass,1768312204.164944,1768312204.1898081,705.8095932006836,677.8043809999999,0.015865,0.0,0.0
2,0.20005557099194218,site2,10.100.20.49:8001,chronostiny,ecgclass,1768312204.265017,1768312204.872283,613.5725975036621,4.740297,0.002434,0.0,0.0
3,0.30008335648791334,site2,10.100.20.49:8001,chronostiny,gestureclass,1768312204.3648167,1768312204.8798618,521.141529083252,4.128177,0.0041860000000000005,4.0,4.0
4,0.40011114198388437,site2,10.100.20.49:8001,chronostiny,ecgclass,1768312204.4645643,1768312204.8872483,428.29370498657227,4.068817,0.003905,0.0,0.0
5,0.5001389274798556,site2,10.100.20.49:8011,papageip,diasbp,1768312204.5643103,1768312204.8110764,262.53819465637207,10.588785,0.002333,58.4337272644043,56.0
6,0.6001667129758267,site2,10.100.20.49:8001,chronostiny,ecgclass,1768312204.6649697,1768312204.8938153,234.39908027648926,4.120144,0.001833,0.0,0.0
7,0.7001944984717977,site2,10.100.20.49:8011,papageip,heartrate,1768312204.7645717,1768312204.8277395,74.71585273742676,9.786828,0.004547,61.5697021484375,69.0
8,0.8002222839677687,site2,10.100.20.49:8001,chronostiny,ecgclass,1768312204.8646295,1768312204.9003246,41.1684513092041,3.916887,0.0017230000000000001,0.0,0.0
9,0.9002500694637399,site2,10.100.20.49:8001,chronostiny,ecgclass,1768312204.966167,1768312204.968181,8.154630661010742,4.393009,0.002964,0.0,0.0
10,1.000277854959711,site2,10.100.20.49:8001,chronostiny,ecgclass,1768312205.0648496,1768312205.0672467,8.72182846069336,4.440291,0.003025,0.0,0.0
11,1.1003056404556821,site2,10.100.20.49:8001,chronostiny,sysbp,1768312205.165059,1768312205.1677012,14.649152755737305,10.199174,0.0061990000000000005,128.36428833007812,98.0
12,1.2003334259516534,site2,10.100.20.49:8011,papageip,heartrate,1768312205.2651544,1768312205.2675128,10.517358779907227,6.300825000000001,0.003395,61.5697021484375,69.0
13,1.3003612114476244,site2,10.100.20.49:8011,papageip,heartrate,1768312205.3650532,1768312205.3672538,10.358572006225586,6.297701,0.002914,61.5697021484375,69.0
14,1.4003889969435954,site2,10.100.20.49:8011,papageip,diasbp,1768312205.4647524,1768312205.4670293,10.437250137329102,6.313795,0.006189,58.4337272644043,56.0
15,1.5004167824395667,site2,10.100.20.49:8001,chronostiny,ecgclass,1768312205.5645537,1768312205.566693,9.814023971557617,5.711821,0.0056489999999999995,0.0,0.0
16,1.6004445679355375,site2,10.100.20.49:8001,chronostiny,ecgclass,1768312205.6647537,1768312205.6667967,8.071660995483398,4.509226,0.0032849999999999997,0.0,0.0
17,1.7004723534315087,site2,10.100.20.49:8001,chronostiny,ecgclass,1768312205.7651322,1768312205.7671065,8.135557174682617,4.458249,0.003235,0.0,0.0
18,1.8005001389274797,site2,10.100.20.49:8001,chronostiny,gestureclass,1768312205.864625,1768312205.8666852,8.294343948364258,4.495795,0.00642,4.0,4.0
19,1.900527924423451,site2,10.100.20.49:8001,chronostiny,ecgclass,1768312205.9652872,1768312205.9674103,8.315563201904297,4.475154,0.005769,0.0,0.0
20,2.000555709919422,site2,10.100.20.49:8001,chronostiny,sysbp,1768312206.0649154,1768312206.0670555,12.758493423461914,8.95831,0.005798,128.36428833007812,98.0
21,2.100583495415393,site2,10.100.20.49:8001,chronostiny,ecgclass,1768312206.165997,1768312206.1680555,8.319616317749023,4.443105,0.005558,0.0,0.0
22,2.2006112809113643,site2,10.100.20.49:8001,chronostiny,ecgclass,1768312206.2647023,1768312206.266761,8.223772048950195,4.570229,0.0032040000000000003,0.0,0.0
23,2.3006390664073355,site2,10.100.20.49:8011,papageip,heartrate,1768312206.3652556,1768312206.3675427,10.53619384765625,6.444954,0.0052580000000000005,61.5697021484375,69.0
24,2.4006668519033068,site2,10.100.20.49:8001,chronostiny,sysbp,1768312206.4651597,1768312206.4672656,12.909173965454102,8.893021,0.005869,128.36428833007812,98.0
25,2.5006946373992776,site2,10.100.20.49:8001,chronostiny,sysbp,1768312206.566397,1768312206.568432,21.8203067779541,14.341933,0.003575,128.36428833007812,98.0
26,2.600722422895249,site2,10.100.20.49:8001,chronostiny,sysbp,1768312206.665595,1768312206.667737,12.646675109863281,8.82002,0.003195,128.36428833007812,98.0
27,2.7007502083912196,site2,10.100.20.49:8001,chronostiny,ecgclass,1768312206.7665987,1768312206.7686715,8.252859115600586,4.490828,0.005929,0.0,0.0
28,2.800777993887191,site2,10.100.20.49:8001,chronostiny,sysbp,1768312206.8651223,1768312206.8671012,12.462615966796875,8.818377,0.005709,128.36428833007812,98.0
29,2.900805779383162,site2,10.100.20.49:8011,papageip,heartrate,1768312206.9659963,1768312206.968496,10.745525360107422,6.425024,0.003125,61.5697021484375,69.0
30,3.0008335648791333,site2,10.100.20.49:8001,chronostiny,gestureclass,1768312207.0651236,1768312207.0672965,8.813858032226562,4.613483,0.006469,4.0,4.0
31,3.100861350375104,site2,10.100.20.49:8011,papageip,diasbp,1768312207.1652262,1768312207.167391,10.323762893676758,6.397713,0.00637,58.4337272644043,56.0
32,3.200889135871075,site2,10.100.20.49:8001,chronostiny,ecgclass,1768312207.265856,1768312207.2678823,8.328676223754883,4.557339,0.005788000000000001,0.0,0.0
33,3.3009169213670466,site2,10.100.20.49:8001,chronostiny,ecgclass,1768312207.3655076,1768312207.3675382,8.503198623657227,4.487984000000001,0.004256,0.0,0.0
34,3.4009447068630174,site2,10.100.20.49:8001,chronostiny,ecgclass,1768312207.465281,1768312207.467233,8.198261260986328,4.502516,0.003335,0.0,0.0
35,3.5009724923589887,site2,10.100.20.49:8001,chronostiny,ecgclass,1768312207.5658185,1768312207.5678856,8.249998092651367,4.48578,0.003075,0.0,0.0
36,3.6010002778549595,site2,10.100.20.49:8001,chronostiny,ecgclass,1768312207.6655016,1768312207.6676464,8.539676666259766,4.528505,0.003065,0.0,0.0
37,3.701028063350931,site2,10.100.20.49:8001,chronostiny,gestureclass,1768312207.7655551,1768312207.7679245,8.730411529541016,4.496837,0.005849,4.0,4.0
38,3.801055848846902,site2,10.100.20.49:8001,chronostiny,ecgclass,1768312207.8656456,1768312207.8677084,8.35561752319336,4.528234,0.0059889999999999995,0.0,0.0
39,3.9010836343428728,site2,10.100.20.49:8001,chronostiny,ecgclass,1768312207.965296,1768312207.9672418,8.035421371459961,4.476506,0.004006,0.0,0.0
40,4.001111419838844,site2,10.100.20.49:8011,papageip,heartrate,1768312208.0657158,1768312208.0679524,10.548114776611328,6.531155,0.0057989999999999995,61.5697021484375,69.0
41,4.101139205334816,site2,10.100.20.49:8001,chronostiny,gestureclass,1768312208.165705,1768312208.1678674,8.962631225585938,4.608717,0.005808,4.0,4.0
42,4.201166990830786,site2,10.100.20.49:8001,chronostiny,ecgclass,1768312208.2660081,1768312208.2681584,8.311033248901367,4.4526699999999995,0.005519,0.0,0.0
43,4.301194776326757,site2,10.100.20.49:8001,chronostiny,ecgclass,1768312208.3656194,1768312208.3676646,8.11457633972168,4.47919,0.003405,0.0,0.0
44,4.4012225618227285,site2,10.100.20.49:8011,papageip,diasbp,1768312208.466023,1768312208.4682858,10.525226593017578,6.408709,0.00621,58.4337272644043,56.0
45,4.5012503473187,site2,10.100.20.49:8001,chronostiny,sysbp,1768312208.5658145,1768312208.5678194,12.758731842041016,8.914243,0.0061600000000000005,128.36428833007812,98.0
46,4.601278132814671,site2,10.100.20.49:8001,chronostiny,ecgclass,1768312208.666862,1768312208.6687984,8.074522018432617,4.537258,0.005879,0.0,0.0
47,4.701305918310641,site2,10.100.20.49:8011,papageip,diasbp,1768312208.7662098,1768312208.7685554,10.845184326171875,6.363271,0.0034649999999999998,58.4337272644043,56.0
48,4.8013337038066135,site2,10.100.20.49:8001,chronostiny,ecgclass,1768312208.865418,1768312208.8676035,8.710622787475586,4.550728,0.0033150000000000002,0.0,0.0
49,4.901361489302584,site2,10.100.20.49:8011,papageip,heartrate,1768312208.96551,1768312208.9678211,10.435342788696289,6.3097389999999995,0.006229,61.5697021484375,69.0
50,5.001389274798555,site2,10.100.20.49:8001,chronostiny,ecgclass,1768312209.0663931,1768312209.0685394,8.33892822265625,4.558549999999999,0.003405,0.0,0.0
51,5.101417060294526,site2,10.100.20.49:8001,chronostiny,sysbp,1768312209.1660624,1768312209.1682804,13.139724731445312,8.903395999999999,0.005479,128.36428833007812,98.0
52,5.201444845790498,site2,10.100.20.49:8001,chronostiny,gestureclass,1768312209.2656069,1768312209.2678185,9.020805358886719,4.641757,0.005889,4.0,4.0
53,5.301472631286469,site2,10.100.20.49:8001,chronostiny,ecgclass,1768312209.366035,1768312209.3681948,8.38780403137207,4.561254,0.005548,0.0,0.0
54,5.401500416782439,site2,10.100.20.49:8001,chronostiny,sysbp,1768312209.465785,1768312209.4678807,12.770652770996094,8.812569,0.005639,128.36428833007812,98.0
55,5.50152820227841,site2,10.100.20.49:8001,chronostiny,sysbp,1768312209.566967,1768312209.5691423,13.036966323852539,8.901554,0.003745,128.36428833007812,98.0
56,5.601555987774382,site2,10.100.20.49:8001,chronostiny,ecgclass,1768312209.666386,1768312209.668478,8.17108154296875,4.448304,0.005749000000000001,0.0,0.0
57,5.701583773270352,site2,10.100.20.49:8001,chronostiny,gestureclass,1768312209.7659626,1768312209.7680633,8.291244506835938,4.471999,0.00622,4.0,4.0
58,5.801611558766324,site2,10.100.20.49:8011,papageip,heartrate,1768312209.8666015,1768312209.8688896,10.712146759033203,6.419446,0.003174,61.5697021484375,69.0
