task,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,non_server_exec_overhead_ms
nyudepth,sharing,0.3712,1270.9141,235.7754,4.3932,0.004,9.7257,1028.2552,1035.1387
nyudepth,sharing,0.3744,1273.3023,235.7754,4.3932,0.004,9.7257,1025.0492,1037.5269
nyudepth,sharing,0.4051,1362.1979,118.5142,4.3544,0.0011,37.3368,1239.3229,1243.6837
nyudepth,sharing,0.4257,1352.5555,118.5142,4.3544,0.0011,37.3368,1218.7867,1234.0413
nyudepth,sharing,0.4374,1344.1052,118.5142,4.3544,0.0011,37.3368,1207.031,1225.5911
nyudepth,sharing,0.4442,1460.1796,120.968,4.7368,0.004,0.3784,1331.0034,1339.2116
nyudepth,sharing,0.4517,1457.6178,120.968,4.7368,0.004,0.3784,1323.5331,1336.6498
nyudepth,sharing,0.4534,1588.4721,121.5283,4.4066,0.0012,38.5536,1453.232,1466.9438
nyudepth,sharing,0.4568,1585.13,121.5283,4.4066,0.0012,38.5536,1449.8768,1463.6017
nyudepth,sharing,0.4683,1584.4648,121.5283,4.4066,0.0012,38.5536,1438.3769,1462.9365
nyudepth,sharing,0.4733,1703.0618,120.612,4.9968,0.0042,0.3535,1572.087,1582.4498
nyudepth,sharing,0.495,1687.1376,120.612,4.9968,0.0042,0.3535,1550.4546,1566.5256
nyudepth,sharing,0.5069,1794.2586,120.4764,4.6403,0.0017,38.0927,1669.3926,1673.7822
nyudepth,sharing,0.5104,1798.0876,120.4764,4.6403,0.0017,38.0927,1665.9653,1677.6112
nyudepth,sharing,0.518,1793.7682,120.4764,4.6403,0.0017,38.0927,1658.3705,1673.2918
nyudepth,sharing,0.5298,1906.6281,122.2691,4.5453,0.0039,0.3817,1777.6151,1784.3591
nyudepth,sharing,0.5357,1905.2668,122.2691,4.5453,0.0039,0.3817,1771.6832,1782.9977
nyudepth,sharing,0.5403,2028.8391,123.7242,4.3588,0.0012,39.3055,1898.8454,1905.1149
nyudepth,sharing,0.5547,2021.6033,123.7242,4.3588,0.0012,39.3055,1884.4292,1897.8791
nyudepth,sharing,0.56,2021.786,123.7242,4.3588,0.0012,39.3055,1879.1306,1898.0618
nyudepth,sharing,0.5817,2120.9521,122.1788,4.7884,0.0041,0.3706,1991.8556,1998.7733
nyudepth,sharing,0.6089,2098.4221,122.1788,4.7884,0.0041,0.3706,1964.6592,1976.2432
nyudepth,sharing,0.6226,2208.9069,121.2663,4.3338,0.0013,38.5022,2083.2889,2087.6406
nyudepth,sharing,0.6241,2214.9546,121.2663,4.3338,0.0013,38.5022,2081.7902,2093.6883
nyudepth,sharing,0.6434,2198.0739,121.2663,4.3338,0.0013,38.5022,2062.5618,2076.8076
nyudepth,sharing,0.7249,2242.2602,122.2392,4.541,0.004,0.3696,2111.871,2120.021
nyudepth,sharing,0.7249,2249.1937,122.2392,4.541,0.004,0.3696,2111.8653,2126.9545
nyudepth,sharing,0.7249,2371.7318,123.5658,5.4771,0.0012,38.8736,2243.8614,2248.166
nyudepth,sharing,0.7249,2379.3476,123.5658,5.4771,0.0012,38.8736,2243.8583,2255.7818
nyudepth,sharing,0.7249,2382.2052,123.5658,5.4771,0.0012,38.8736,2243.8552,2258.6395
nyudepth,sharing,0.7249,2507.3044,122.7008,6.1168,0.0041,0.3621,2377.923,2384.6036
nyudepth,sharing,0.7249,2512.0454,122.7008,6.1168,0.0041,0.3621,2377.9204,2389.3445
nyudepth,sharing,0.7249,2636.6863,120.9616,6.2312,0.0013,37.7604,2510.8235,2515.7248
nyudepth,sharing,0.7493,2617.2121,120.9616,6.2312,0.0013,37.7604,2486.4573,2496.2505
nyudepth,sharing,0.7943,2577.0018,120.9616,6.2312,0.0013,37.7604,2441.4592,2456.0402
nyudepth,sharing,0.8045,2691.8309,122.9948,4.4564,0.005,0.3899,2561.6143,2568.836
nyudepth,sharing,0.8093,2691.6416,122.9948,4.4564,0.005,0.3899,2556.869,2568.6467
nyudepth,sharing,0.815,2811.4638,122.9569,4.5495,0.0014,38.9738,2684.0599,2688.507
nyudepth,sharing,0.8213,2812.2971,122.9569,4.5495,0.0014,38.9738,2677.8288,2689.3402
nyudepth,sharing,0.824,2812.4542,122.9569,4.5495,0.0014,38.9738,2675.1091,2689.4974
nyudepth,sharing,0.8414,2922.6706,121.6948,5.8906,0.0039,0.368,2791.4653,2800.9758
nyudepth,sharing,0.8649,2903.8441,121.6948,5.8906,0.0039,0.368,2767.9315,2782.1493
nyudepth,sharing,0.8905,3001.7407,122.0806,4.9924,0.0017,38.5401,2875.0246,2879.6601
nyudepth,sharing,0.9779,2926.9152,122.0806,4.9924,0.0017,38.5401,2787.6132,2804.8346
nyudepth,sharing,1.0135,2893.9958,122.0806,4.9924,0.0017,38.5401,2752.069,2771.9152
nyudepth,sharing,1.0409,2986.608,122.5279,4.4185,0.0042,0.3934,2857.2578,2864.0801
nyudepth,sharing,1.0578,2974.6222,122.5279,4.4185,0.0042,0.3934,2840.3413,2852.0944
nyudepth,sharing,1.0678,3089.788,122.2412,5.0747,0.0012,38.5624,2962.7266,2967.5468
nyudepth,sharing,1.0694,3094.0111,122.2412,5.0747,0.0012,38.5624,2961.0791,2971.7699
nyudepth,sharing,1.0851,3083.0963,122.2412,5.0747,0.0012,38.5624,2945.3757,2960.8551
nyudepth,sharing,1.0956,3201.7491,123.7574,4.3544,0.0047,0.8659,3067.3075,3077.9917
nyudepth,sharing,1.1205,3182.0745,123.7574,4.3544,0.0047,0.8659,3042.4001,3058.3172
nyudepth,sharing,1.1544,3268.2507,121.4241,4.4898,0.0013,38.4876,3142.4928,3146.8266
nyudepth,sharing,1.1597,3269.2683,121.4241,4.4898,0.0013,38.4876,3137.2292,3147.8441
nyudepth,sharing,1.1607,3272.804,121.4241,4.4898,0.0013,38.4876,3136.1647,3151.3799
nyudepth,sharing,1.1762,3381.973,122.8839,4.3439,0.0042,0.373,3252.3444,3259.0891
nyudepth,sharing,1.2181,3344.7146,122.8839,4.3439,0.0042,0.373,3210.4206,3221.8307
nyudepth,sharing,1.232,3456.9542,122.8538,4.9735,0.0017,38.8002,3329.6974,3334.1004
nyudepth,sharing,1.2681,3427.0885,122.8538,4.9735,0.0017,38.8002,3293.6263,3304.2347
nyudepth,sharing,1.2797,3420.2449,122.8538,4.9735,0.0017,38.8002,3281.9884,3297.3911
nyudepth,sharing,1.3019,3526.1092,121.8618,4.3815,0.0033,0.3779,3393.7538,3404.2474
nyudepth,sharing,1.3067,3526.7856,121.8618,4.3815,0.0033,0.3779,3388.9396,3404.9238
nyudepth,sharing,1.3093,3646.1458,123.0095,5.246,0.0011,38.7641,3518.1026,3523.1363
nyudepth,sharing,1.311,3649.9705,123.0095,5.246,0.0011,38.7641,3516.3743,3526.961
nyudepth,sharing,1.3137,3652.4127,123.0095,5.246,0.0011,38.7641,3513.6926,3529.4032
nyudepth,sharing,1.3153,3775.5179,123.7232,5.0331,0.0041,0.3718,3644.7575,3651.7947
nyudepth,sharing,1.3427,3752.7163,123.7232,5.0331,0.0041,0.3718,3617.2786,3628.9931
nyudepth,sharing,1.351,3867.5315,120.619,4.3428,0.0012,38.2715,3742.2078,3746.9126
nyudepth,sharing,1.3567,3869.3049,120.619,4.3428,0.0012,38.2715,3736.557,3748.6859
nyudepth,sharing,1.3721,3857.7192,120.619,4.3428,0.0012,38.2715,3721.1623,3737.1002
nyudepth,sharing,1.3757,3977.7434,122.8538,5.2951,0.0041,0.3969,3848.0461,3854.8896
nyudepth,sharing,1.4074,3950.6106,122.8538,5.2951,0.0041,0.3969,3816.3095,3827.7569
nyudepth,sharing,1.4287,4054.3332,121.9658,4.3386,0.0015,38.7205,3927.6154,3932.3674
nyudepth,sharing,1.4343,4059.8996,121.9658,4.3386,0.0015,38.7205,3921.9935,3937.9338
nyudepth,sharing,1.438,4056.2346,121.9658,4.3386,0.0015,38.7205,3918.3125,3934.2688
nyudepth,sharing,1.4466,4171.7989,123.6185,5.0004,0.0038,0.365,4041.2548,4048.1805
nyudepth,sharing,1.4523,4171.011,123.6185,5.0004,0.0038,0.365,4035.6076,4047.3925
nyudepth,sharing,1.4539,4296.721,122.8593,5.9549,0.0014,38.4784,4167.4583,4173.8616
nyudepth,sharing,1.461,4300.8337,122.8593,5.9549,0.0014,38.4784,4160.31,4177.9744
nyudepth,sharing,1.4988,4263.1612,122.8593,5.9549,0.0014,38.4784,4122.591,4140.3018
nyudepth,sharing,1.5161,4367.9652,121.5281,4.7082,0.0043,0.3666,4239.3951,4246.4371
nyudepth,sharing,1.5668,4322.2201,121.5281,4.7082,0.0043,0.3666,4188.6351,4200.692
nyudepth,sharing,1.6013,4413.7216,122.6918,4.9709,0.0013,38.7439,4285.5797,4291.0298
nyudepth,sharing,1.6198,4400.5799,122.6918,4.9709,0.0013,38.7439,4267.0703,4277.8881
nyudepth,sharing,1.6508,4374.3143,122.6918,4.9709,0.0013,38.7439,4236.0137,4251.6225
nyudepth,sharing,1.6634,4487.509,123.0795,4.5098,0.0045,0.3654,4357.1064,4364.4296
nyudepth,sharing,1.6805,4475.0607,123.0795,4.5098,0.0045,0.3654,4340.0636,4351.9812
nyudepth,sharing,1.6872,4592.6995,120.8004,4.7592,0.0012,38.1961,4467.3731,4471.8991
nyudepth,sharing,1.6909,4596.3142,120.8004,4.7592,0.0012,38.1961,4463.6517,4475.5138
nyudepth,sharing,1.7268,4562.7391,120.8004,4.7592,0.0012,38.1961,4427.7778,4441.9387
nyudepth,sharing,1.7286,4687.1202,122.6491,4.8393,0.004,0.3766,4556.5338,4564.4711
nyudepth,sharing,1.7327,4687.8424,122.6491,4.8393,0.004,0.3766,4552.4704,4565.1933
nyudepth,sharing,1.7366,4808.9335,122.3454,4.784,0.0014,38.6924,4682.0862,4686.5881
nyudepth,sharing,1.7535,4797.3762,122.3454,4.784,0.0014,38.6924,4665.2036,4675.0307
nyudepth,sharing,1.7602,4795.7196,122.3454,4.784,0.0014,38.6924,4658.4194,4673.3742
nyudepth,sharing,1.773,4908.8004,123.5685,4.3676,0.0041,0.3667,4778.3806,4785.2319
nyudepth,sharing,1.8088,4877.815,123.5685,4.3676,0.0041,0.3667,4742.6045,4754.2465
nyudepth,sharing,1.8327,4979.0797,122.3515,5.8144,0.0012,38.344,4852.1051,4856.7282
nyudepth,sharing,1.8538,4964.9906,122.3515,5.8144,0.0012,38.344,4831.0268,4842.6391
nyudepth,sharing,1.8577,4963.4287,122.3515,5.8144,0.0012,38.344,4827.0829,4841.0773
nyudepth,sharing,1.8754,5073.307,124.5541,4.6018,0.0035,0.4586,4941.7467,4948.753
nyudepth,sharing,1.8831,5070.648,124.5541,4.6018,0.0035,0.4586,4934.0682,4946.0939
nyudepth,sharing,1.8847,5194.1328,122.0437,5.2786,0.0014,38.4331,5067.517,5072.0891
nyudepth,sharing,1.8917,5196.8269,122.0437,5.2786,0.0014,38.4331,5060.4897,5074.7832
nyudepth,sharing,1.8945,5201.3938,122.0437,5.2786,0.0014,38.4331,5057.7216,5079.3501
nyudepth,sharing,1.9094,5308.0451,123.1981,5.0222,0.0045,0.3675,5177.7315,5184.847
nyudepth,sharing,1.924,5298.0893,123.1981,5.0222,0.0045,0.3675,5163.1081,5174.8911
nyudepth,sharing,1.9292,5418.1788,122.5551,4.5115,0.0013,38.8621,5291.0998,5295.6237
nyudepth,sharing,1.9308,5423.9593,122.5551,4.5115,0.0013,38.8621,5289.4962,5301.4042
nyudepth,sharing,1.976,5382.8669,122.5551,4.5115,0.0013,38.8621,5244.3442,5260.3118
nyudepth,sharing,1.9888,5497.8487,123.6164,4.3042,0.0028,0.371,5363.9498,5374.2324
nyudepth,sharing,2.0133,5475.956,123.6164,4.3042,0.0028,0.371,5339.4799,5352.3396
nyudepth,sharing,2.0192,5596.6763,122.4976,4.3459,0.002,38.8837,5469.2035,5474.1788
nyudepth,sharing,2.0488,5572.1433,122.4976,4.3459,0.002,38.8837,5439.6091,5449.6457
nyudepth,sharing,2.0747,5551.4894,122.4976,4.3459,0.002,38.8837,5413.728,5428.9918
nyudepth,sharing,2.0765,5674.8409,123.1241,4.7056,0.0037,0.3591,5544.5347,5551.7168
nyudepth,sharing,2.1672,5588.8221,123.1241,4.7056,0.0037,0.3591,5453.7492,5465.698
nyudepth,sharing,2.1824,5699.1916,121.2586,4.357,0.0016,38.4764,5573.2994,5577.933
nyudepth,sharing,2.2011,5690.3605,121.2586,4.357,0.0016,38.4764,5554.5828,5569.102
nyudepth,sharing,2.2054,5691.2827,121.2586,4.357,0.0016,38.4764,5550.2882,5570.0242
nyudepth,sharing,2.2219,5803.4565,121.9536,4.3758,0.0039,0.3684,5669.718,5681.503
nyudepth,sharing,2.2263,5803.6659,121.9536,4.3758,0.0039,0.3684,5665.2844,5681.7123
nyudepth,sharing,2.2551,5898.3841,123.285,5.6467,0.0013,38.7283,5768.8069,5775.0991
nyudepth,sharing,2.2618,5899.0068,123.285,5.6467,0.0013,38.7283,5762.094,5775.7219
nyudepth,sharing,2.2742,5890.3396,123.285,5.6467,0.0013,38.7283,5749.748,5767.0547
nyudepth,sharing,2.2828,6007.1778,123.0424,4.3154,0.0035,0.3697,5876.7629,5884.1355
nyudepth,sharing,2.2955,5999.1863,123.0424,4.3154,0.0035,0.3697,5864.0985,5876.1439
nyudepth,sharing,2.3036,6115.4051,121.5053,4.3454,0.0017,38.5735,5989.316,5993.8997
nyudepth,sharing,2.314,6112.1562,121.5053,4.3454,0.0017,38.5735,5978.9214,5990.6508
nyudepth,sharing,2.314,6114.9945,121.5053,4.3454,0.0017,38.5735,5978.9128,5993.4892
nyudepth,sharing,2.3419,6214.3874,122.2533,4.4536,0.0032,0.3572,6083.4124,6092.1342
nyudepth,sharing,2.3825,6182.7145,122.2533,4.4536,0.0032,0.3572,6042.8162,6060.4612
nyudepth,sharing,2.394,6293.5398,121.3136,6.5869,0.0014,37.7581,6167.5689,6172.2262
nyudepth,sharing,2.4493,6247.9517,121.3136,6.5869,0.0014,37.7581,6112.2656,6126.6382
nyudepth,sharing,2.4513,6248.8604,121.3136,6.5869,0.0014,37.7581,6110.2738,6127.5468
nyudepth,sharing,2.4992,6326.3147,121.3627,4.5806,0.0028,0.3545,6196.6972,6204.952
nyudepth,sharing,2.5046,6325.8946,121.3627,4.5806,0.0028,0.3545,6191.3402,6204.5319
nyudepth,sharing,2.5162,6441.6685,124.1412,4.767,0.0014,38.6125,6312.8097,6317.5274
nyudepth,sharing,2.5565,6409.1699,124.1412,4.767,0.0014,38.6125,6272.5115,6285.0288
nyudepth,sharing,2.5617,6408.7205,124.1412,4.767,0.0014,38.6125,6267.3004,6284.5793
nyudepth,sharing,2.5617,6535.2936,123.2823,4.9385,0.0043,0.3665,6404.3255,6412.0113
nyudepth,sharing,2.5838,6518.1944,123.2823,4.9385,0.0043,0.3665,6382.2067,6394.9121
nyudepth,sharing,2.6006,6626.2336,122.2115,4.4724,0.0013,38.7565,6499.2919,6504.0221
nyudepth,sharing,2.6049,6636.9464,122.2115,4.4724,0.0013,38.7565,6494.9088,6514.735
nyudepth,sharing,2.6123,6631.9044,122.2115,4.4724,0.0013,38.7565,6487.5238,6509.6929
nyudepth,sharing,2.625,6746.4364,121.3902,4.9016,0.0041,0.3523,6617.1927,6625.0461
nyudepth,sharing,2.6565,6722.0924,121.3902,4.9016,0.0041,0.3523,6585.681,6600.7022
nyudepth,sharing,2.6622,6839.8705,121.2555,4.339,0.0011,38.4902,6713.958,6718.615
nyudepth,sharing,2.675,6832.7148,121.2555,4.339,0.0011,38.4902,6701.118,6711.4593
nyudepth,sharing,2.6811,6831.3043,121.2555,4.339,0.0011,38.4902,6695.06,6710.0488
nyudepth,sharing,2.6857,6960.4096,121.5938,4.3095,0.0044,0.3685,6824.0919,6838.8159
nyudepth,sharing,2.7218,6929.7271,121.5938,4.3095,0.0044,0.3685,6788.0454,6808.1333
nyudepth,sharing,2.7311,7045.5177,121.9774,6.3044,0.0016,38.0676,6918.7334,6923.5403
nyudepth,sharing,2.7535,7030.406,121.9774,6.3044,0.0016,38.0676,6896.3523,6908.4286
nyudepth,sharing,2.758,7028.8069,121.9774,6.3044,0.0016,38.0676,6891.9051,6906.8295
nyudepth,sharing,2.7616,7154.7227,122.0161,5.2265,0.0047,0.369,7021.9646,7032.7066
nyudepth,sharing,2.7809,7140.8451,122.0161,5.2265,0.0047,0.369,7002.6431,7018.8289
nyudepth,sharing,2.8045,7239.9886,123.1326,5.9123,0.0011,38.5915,7111.8026,7116.856
nyudepth,sharing,2.8201,7241.2844,123.1326,5.9123,0.0011,38.5915,7096.2269,7118.1518
nyudepth,sharing,2.8414,7223.7139,123.1326,5.9123,0.0011,38.5915,7074.9307,7100.5813
nyudepth,sharing,2.8563,7341.0158,121.581,4.571,0.004,0.3713,7200.6066,7219.4348
nyudepth,sharing,2.8762,7321.0824,121.581,4.571,0.004,0.3713,7180.6607,7199.5014
nyudepth,sharing,2.9131,7405.7968,120.2847,4.338,0.0018,38.1621,7280.6363,7285.5121
nyudepth,sharing,2.9594,7366.5993,120.2847,4.338,0.0018,38.1621,7234.3187,7246.3146
nyudepth,sharing,2.9741,7354.2838,120.2847,4.338,0.0018,38.1621,7219.6429,7233.9991
nyudepth,sharing,2.9741,7483.3682,125.5264,4.6278,0.003,0.3828,7350.7774,7357.8418
nyudepth,sharing,2.9953,7467.0846,125.5264,4.6278,0.003,0.3828,7329.6053,7341.5583
nyudepth,sharing,3.0093,7578.6903,122.3579,5.3873,0.0016,38.1768,7451.5541,7456.3323
nyudepth,sharing,3.05,7550.6089,122.3579,5.3873,0.0016,38.1768,7410.8374,7428.2509
nyudepth,sharing,3.0673,7533.3679,122.3579,5.3873,0.0016,38.1768,7393.564,7411.0099
nyudepth,sharing,3.07,7656.1854,121.9458,4.6936,0.0029,0.3615,7526.5961,7534.2396
nyudepth,sharing,3.0884,7643.29,121.9458,4.6936,0.0029,0.3615,7508.2417,7521.3442
nyudepth,sharing,3.0967,7759.6159,121.2436,4.4774,0.0013,38.4296,7633.2088,7638.3723
nyudepth,sharing,3.0996,7768.2443,121.2436,4.4774,0.0013,38.4296,7630.3189,7647.0006
nyudepth,sharing,3.1046,7764.1206,121.2436,4.4774,0.0013,38.4296,7625.2692,7642.8769
nyudepth,sharing,3.1618,7830.9643,122.6121,4.3167,0.004,0.3626,7700.9108,7708.3523
nyudepth,sharing,3.1685,7829.1509,122.6121,4.3167,0.004,0.3626,7694.1864,7706.5389
nyudepth,sharing,3.1723,7953.8791,124.7007,5.0989,0.0015,38.857,7824.1918,7829.1785
nyudepth,sharing,3.18,7955.0188,124.7007,5.0989,0.0015,38.857,7816.498,7830.3181
nyudepth,sharing,3.2145,7924.8989,124.7007,5.0989,0.0015,38.857,7781.9614,7800.1982
nyudepth,sharing,3.2323,8029.6943,122.3902,5.3185,0.0036,0.3734,7899.6894,7907.3041
nyudepth,sharing,3.2374,8030.5033,122.3902,5.3185,0.0036,0.3734,7894.6569,7908.1131
nyudepth,sharing,3.2374,8156.8344,123.4024,5.5036,0.0012,38.5043,8028.3611,8033.4319
nyudepth,sharing,3.2429,8158.4003,123.4024,5.5036,0.0012,38.5043,8022.7997,8034.9979
nyudepth,sharing,3.2454,8158.4084,123.4024,5.5036,0.0012,38.5043,8020.3211,8035.006
nyudepth,sharing,3.2805,8251.0095,123.0298,4.5874,0.0044,0.4111,8119.2565,8127.9797
nyudepth,sharing,3.2822,8256.4242,123.0298,4.5874,0.0044,0.4111,8117.5625,8133.3944
nyudepth,sharing,3.2937,8368.4952,122.0265,4.3047,0.0013,38.7453,8241.5259,8246.4687
nyudepth,sharing,3.3111,8360.4989,122.0265,4.3047,0.0013,38.7453,8224.154,8238.4724
nyudepth,sharing,3.3578,8316.941,122.0265,4.3047,0.0013,38.7453,8177.5033,8194.9145
nyudepth,sharing,3.3666,8432.5252,122.5175,5.1195,0.0033,0.3574,8302.1147,8310.0076
nyudepth,sharing,3.3921,8414.2635,122.5175,5.1195,0.0033,0.3574,8276.5744,8291.7459
nyudepth,sharing,3.4047,8527.7939,122.1812,5.4453,0.0013,38.4192,8399.303,8405.6127
nyudepth,sharing,3.4332,8503.8779,122.1812,5.4453,0.0013,38.4192,8370.7135,8381.6967
nyudepth,sharing,3.4393,8502.3899,122.1812,5.4453,0.0013,38.4192,8364.6183,8380.2087
nyudepth,sharing,3.4451,8630.3022,122.7777,4.97,0.003,0.3591,8492.5234,8507.5244
nyudepth,sharing,3.4497,8625.7226,122.7777,4.97,0.003,0.3591,8487.9329,8502.9449
nyudepth,sharing,3.4664,8732.1329,121.509,4.346,0.0018,38.5537,8605.8383,8610.624
nyudepth,sharing,3.4777,8726.8529,121.509,4.346,0.0018,38.5537,8594.4536,8605.3439
nyudepth,sharing,3.4937,8717.2937,121.509,4.346,0.0018,38.5537,8578.517,8595.7848
nyudepth,sharing,3.5133,8823.0765,122.9857,4.4739,0.0042,0.3817,8692.481,8700.0908
nyudepth,sharing,3.5322,8809.7234,122.9857,4.4739,0.0042,0.3817,8673.5523,8686.7377
nyudepth,sharing,3.5497,8918.2606,121.8253,4.7198,0.0013,38.5367,8791.425,8796.4353
nyudepth,sharing,3.5735,8901.8471,121.8253,4.7198,0.0013,38.5367,8767.586,8780.0219
nyudepth,sharing,3.5735,8906.8985,121.8253,4.7198,0.0013,38.5367,8767.5776,8785.0732
nyudepth,sharing,3.5987,9006.6774,122.6803,4.471,0.0049,0.3733,8876.472,8883.9971
nyudepth,sharing,3.6211,8989.5611,122.6803,4.471,0.0049,0.3733,8854.1372,8866.8808
nyudepth,sharing,3.6289,9107.6636,122.0704,4.4573,0.0013,38.7079,8980.6235,8985.5932
nyudepth,sharing,3.634,9109.714,122.0704,4.4573,0.0013,38.7079,8975.5621,8987.6436
nyudepth,sharing,3.6437,9102.8531,122.0704,4.4573,0.0013,38.7079,8965.8234,8980.7826
nyudepth,sharing,3.6781,9195.5757,124.0941,4.5696,0.0043,0.3663,9063.9153,9071.4816
nyudepth,sharing,3.6825,9195.8854,124.0941,4.5696,0.0043,0.3663,9059.557,9071.7913
nyudepth,sharing,3.7063,9311.6035,122.9591,5.0695,0.0012,38.8094,9170.2335,9188.6444
nyudepth,sharing,3.756,9275.0227,122.9591,5.0695,0.0012,38.8094,9120.6172,9152.0636
nyudepth,sharing,3.7642,9266.8378,122.9591,5.0695,0.0012,38.8094,9112.422,9143.8787
nyudepth,sharing,3.8359,9314.4233,120.5491,4.5401,0.0029,0.4507,9186.3825,9193.8742
nyudepth,sharing,3.8359,9322.4072,120.5491,4.5401,0.0029,0.4507,9186.3711,9201.8582
nyudepth,sharing,3.8359,9444.3462,121.3702,4.524,0.0014,38.464,9318.3389,9322.976
nyudepth,sharing,3.8681,9419.2309,121.3702,4.524,0.0014,38.464,9286.1502,9297.8608
nyudepth,sharing,3.8784,9411.7529,121.3702,4.524,0.0014,38.464,9275.8136,9290.3828
nyudepth,sharing,3.888,9528.4648,122.8583,5.9571,0.0033,0.3789,9398.2427,9405.6065
nyudepth,sharing,3.9204,9500.6981,122.8583,5.9571,0.0033,0.3789,9365.905,9377.8398
nyudepth,sharing,3.9625,9584.2717,121.8366,4.4671,0.0013,38.6298,9457.566,9462.4351
nyudepth,sharing,3.976,9575.541,121.8366,4.4671,0.0013,38.6298,9444.0818,9453.7044
nyudepth,sharing,4.0106,9545.5508,121.8366,4.4671,0.0013,38.6298,9409.4915,9423.7142
nyudepth,sharing,4.0275,9656.7848,122.7147,5.6978,0.004,0.3859,9526.546,9534.07
nyudepth,sharing,4.0364,9652.8792,122.7147,5.6978,0.004,0.3859,9517.642,9530.1645
nyudepth,sharing,4.0401,9774.7927,121.6411,4.882,0.0015,38.4172,9648.2296,9653.1515
nyudepth,sharing,4.0629,9757.6506,121.6411,4.882,0.0015,38.4172,9625.4256,9636.0095
nyudepth,sharing,4.0988,9727.1516,121.6411,4.882,0.0015,38.4172,9589.4864,9605.5105
nyudepth,sharing,4.1433,9808.7502,123.2515,4.4529,0.0036,0.3888,9678.0922,9685.4986
nyudepth,sharing,4.148,9808.7218,123.2515,4.4529,0.0036,0.3888,9673.3479,9685.4702
nyudepth,sharing,4.1682,9913.8405,122.381,4.4556,0.0014,38.8071,9786.6712,9791.4596
nyudepth,sharing,4.1736,9915.6878,122.381,4.4556,0.0014,38.8071,9781.2693,9793.3068
nyudepth,sharing,4.2027,9888.9656,122.381,4.4556,0.0014,38.8071,9752.2001,9766.5847
nyudepth,sharing,4.206,10013.901,124.9527,4.3816,0.004,1.3638,9881.7656,9888.9483
nyudepth,sharing,4.209,10015.5225,124.9527,4.3816,0.004,1.3638,9878.7341,9890.5698
nyudepth,sharing,4.2127,10139.4563,122.2396,4.3402,0.0013,38.8048,10012.2478,10017.2166
nyudepth,sharing,4.2144,10144.8495,122.2396,4.3402,0.0013,38.8048,10010.5956,10022.6099
nyudepth,sharing,4.2221,10139.9291,122.2396,4.3402,0.0013,38.8048,10002.9056,10017.6894
nyudepth,sharing,4.2298,10258.7285,123.0402,4.326,0.0041,0.3774,10128.2609,10135.6883
nyudepth,sharing,4.2325,10260.7582,123.0402,4.326,0.0041,0.3774,10125.5403,10137.718
nyudepth,sharing,4.2835,10334.4452,121.1329,4.3194,0.0011,38.451,10208.3864,10213.3123
nyudepth,sharing,4.2882,10337.3585,121.1329,4.3194,0.0011,38.451,10203.7544,10216.2256
nyudepth,sharing,4.3083,10320.6587,121.1329,4.3194,0.0011,38.451,10183.6076,10199.5258
