task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,fifo,13725,80.7353,176898.418,176949.596,341537.94,355939.919,897.115,894.171,0.003,0.098,175997.78,0.0,176001.304
gestureclass,fifo,10157,59.7471,122732.372,118693.098,259872.462,272617.57,1381.98,1379.252,0.003,0.056,121347.815,0.0,121350.392
