task,slot,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,non_server_exec_overhead_ms,server_start_ns
ecgclass,slot_0:ecgclass,single_ecgclass,0.0,44.5592,24.4454,23.5591,0.0019,0.5375,19.5708,20.1138,1776025249634908329
ecgclass,slot_0:ecgclass,single_ecgclass,0.2409,34.9722,25.5731,24.511,0.0027,0.5969,8.7514,9.3991,1776025249864952067
ecgclass,slot_0:ecgclass,single_ecgclass,0.4752,34.929,25.2867,24.2484,0.0027,0.5971,9.0716,9.6423,1776025250099540711
ecgclass,slot_0:ecgclass,single_ecgclass,0.7134,33.6311,25.6525,24.6022,0.0029,0.6133,7.5002,7.9786,1776025250336206844
ecgclass,slot_0:ecgclass,single_ecgclass,0.7409,61.8944,34.0304,25.1017,0.0021,4.2595,27.1814,27.864,1776025250383415624
ecgclass,slot_0:ecgclass,single_ecgclass,0.7501,52.7105,34.0304,25.1017,0.0021,4.2595,17.9861,18.6801,1776025250383415624
ecgclass,slot_0:ecgclass,single_ecgclass,0.895,33.6549,25.3065,24.1952,0.0035,0.6201,7.6935,8.3484,1776025250518021285
ecgclass,slot_0:ecgclass,single_ecgclass,1.0359,34.4818,26.2832,25.2158,0.0026,0.6102,7.5738,8.1986,1776025250658765542
ecgclass,slot_0:ecgclass,single_ecgclass,1.3488,33.91,25.3695,24.2593,0.0024,0.5783,7.9844,8.5405,1776025250972042804
ecgclass,slot_0:ecgclass,single_ecgclass,1.3563,66.6692,24.6149,23.682,0.0023,0.575,41.5039,42.0543,1776025251013088845
ecgclass,slot_0:ecgclass,single_ecgclass,1.4611,34.3966,25.0632,24.0172,0.0024,0.5976,8.7774,9.3335,1776025251085164962
ecgclass,slot_0:ecgclass,single_ecgclass,1.4686,73.2491,24.8295,23.8776,0.0023,0.5891,47.869,48.4196,1776025251131728329
ecgclass,slot_0:ecgclass,single_ecgclass,1.5769,32.7435,24.9652,23.9836,0.0021,0.559,7.2227,7.7783,1776025251199463739
ecgclass,slot_0:ecgclass,single_ecgclass,1.7499,35.1112,25.1551,24.1264,0.0025,0.6037,9.3837,9.9561,1776025251374607345
ecgclass,slot_0:ecgclass,single_ecgclass,1.7891,40.6494,24.8069,23.8662,0.0023,0.565,15.3186,15.8426,1776025251419746473
ecgclass,slot_0:ecgclass,single_ecgclass,1.912,33.7224,25.7167,24.7631,0.0023,0.5659,7.5226,8.0057,1776025251534771701
ecgclass,slot_0:ecgclass,single_ecgclass,1.9274,66.6971,26.0921,25.1832,0.0023,0.2775,40.0739,40.605,1776025251582806159
ecgclass,slot_0:ecgclass,single_ecgclass,1.9379,56.2844,26.0921,25.1832,0.0023,0.2775,29.6509,30.1923,1776025251582806159
ecgclass,slot_0:ecgclass,single_ecgclass,1.9678,72.8519,25.5639,24.7195,0.0017,0.5285,46.7913,47.288,1776025251629871467
ecgclass,slot_0:ecgclass,single_ecgclass,2.0578,32.7656,24.9118,23.9557,0.0022,0.5714,7.2565,7.8538,1776025251680307260
ecgclass,slot_0:ecgclass,single_ecgclass,2.1006,35.6293,24.7502,23.7969,0.002,0.5965,10.2656,10.8791,1776025251726193829
ecgclass,slot_0:ecgclass,single_ecgclass,2.2244,33.9098,25.5039,24.4701,0.0029,0.6134,7.8628,8.4059,1776025251847601794
