task,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,client_pre_rpc_ms,non_server_exec_overhead_ms,server_start_ns,phase
ecgclass,fifo,0.0002,288.274,284.8438,262.8419,0.0039,20.1373,2.4984,0.0,3.4303,1777948284507977111,1
ecgclass,fifo,1.2032,55.2061,31.2748,29.8642,0.0018,0.5867,23.1507,0.0,23.9313,1777948285731619378,1
ecgclass,fifo,2.3714,37.4265,35.4234,33.5444,0.0029,0.965,1.2217,0.0,2.0031,1777948286877887999,1
ecgclass,fifo,3.5633,104.393,65.3119,62.6554,0.0034,1.4453,38.2147,0.0,39.0811,1777948288106827643,1
ecgclass,fifo,3.7036,57.3967,48.3364,45.3463,0.0043,1.8763,8.3048,0.0,9.0603,1777948288217185968,1
ecgclass,fifo,3.7462,210.438,67.0905,64.4654,0.0034,1.4404,142.4406,0.0,143.3475,1777948288393919281,1
ecgclass,fifo,4.4737,93.4575,68.8164,65.3226,0.0033,1.921,23.9489,0.0,24.6411,1777948289002929288,1
ecgclass,fifo,5.1778,67.4229,47.6568,44.6578,0.0063,1.9008,18.9304,0.0,19.7661,1777948289702037881,1
ecgclass,fifo,6.7401,41.6944,39.416,36.9316,0.0036,1.1765,1.44,0.0,2.2784,1777948291246837471,1
ecgclass,fifo,6.7801,113.6844,48.7071,45.4279,0.0054,1.8653,64.0681,0.0,64.9774,1777948291349467046,1
ecgclass,fifo,7.303,60.5378,47.2724,44.2353,0.0044,1.8374,12.3522,0.0,13.2654,1777948291820613235,1
ecgclass,fifo,7.3383,90.5056,67.5909,64.6532,0.0062,2.0351,21.9576,0.0,22.9147,1777948291865525698,1
ecgclass,fifo,7.8827,50.0183,47.1521,44.5243,0.0051,1.6666,1.9588,0.0,2.8662,1777948292389975258,1
ecgclass,fifo,8.7484,33.0732,31.0678,29.4598,0.004,0.936,1.21,0.0,2.0054,1777948293254916446,1
ecgclass,fifo,8.9414,77.3013,65.3309,62.1909,0.0037,1.7296,10.988,0.0,11.9704,1777948293457672723,1
ecgclass,fifo,9.5577,83.8516,38.5571,36.3967,0.0037,1.0888,44.5297,0.0,45.2945,1777948294107531511,1
ecgclass,fifo,9.6348,45.0377,39.351,37.1846,0.0035,1.0826,4.607,0.0,5.6867,1777948294144704620,1
ecgclass,fifo,9.6797,112.6509,68.2735,65.3115,0.0045,1.7828,43.2889,0.0,44.3773,1777948294228257802,1
ecgclass,fifo,9.8374,132.8981,68.325,65.2239,0.004,1.9954,63.7457,0.0,64.5731,1777948294406431448,1
ecgclass,fifo,10.2893,122.1163,68.7448,65.1132,0.0042,0.9542,52.6032,0.0,53.3716,1777948294847201649,2
ecgclass,fifo,10.3009,110.5611,68.7448,65.1132,0.0042,0.9542,41.0235,0.0,41.8164,1777948294847201649,2
ecgclass,fifo,10.3406,138.4218,70.1837,65.6416,0.0053,2.7344,67.276,0.0,68.238,1777948294913202269,2
ecgclass,fifo,10.3468,199.3589,70.6048,66.702,0.005,2.1695,127.9795,0.0,128.7542,1777948294980041568,2
ecgclass,fifo,10.4045,209.7762,70.7342,66.5117,0.0039,1.0258,138.1912,0.0,139.042,1777948295047990121,2
ecgclass,fifo,10.4433,171.0246,70.7342,66.5117,0.0039,1.0258,99.4031,0.0,100.2904,1777948295047990121,2
ecgclass,fifo,10.4635,217.2258,69.4317,66.5313,0.0045,1.6826,146.9309,0.0,147.7941,1777948295115675890,2
ecgclass,fifo,10.4767,269.8107,67.4776,65.581,0.0049,0.4019,201.2007,0.0,202.3331,1777948295183155665,2
ecgclass,fifo,10.4903,256.1679,67.4776,65.581,0.0049,0.4019,187.5303,0.0,188.6903,1777948295183155665,2
ecgclass,fifo,10.4929,253.6924,67.4776,65.581,0.0049,0.4019,184.9515,0.0,186.2148,1777948295183155665,2
ecgclass,fifo,10.4985,314.4176,67.3942,64.9885,0.0034,0.3903,245.9919,0.0,247.0234,1777948295249772784,2
ecgclass,fifo,10.5201,292.8646,67.3942,64.9885,0.0034,0.3903,224.411,0.0,225.4704,1777948295249772784,2
ecgclass,fifo,10.5327,280.2973,67.3942,64.9885,0.0034,0.3903,211.8096,0.0,212.9031,1777948295249772784,2
ecgclass,fifo,10.572,308.4328,68.858,65.4299,0.0043,0.9781,238.441,0.0,239.5749,1777948295315703487,2
ecgclass,fifo,10.5936,286.8845,68.858,65.4299,0.0043,0.9781,216.8574,0.0,218.0266,1777948295315703487,2
