task,send_elapsed_s,latency_ms,server_exec_ms,worker_id
ecgclass,12.2401,80.975,79.732,0
ecgclass__app1,12.2405,81.028,79.976,0
ecgclass,12.3211,80.877,79.493,0
ecgclass__app1,12.3216,80.834,79.715,0
ecgclass,12.4020,80.975,79.621,0
ecgclass__app1,12.4024,80.974,79.863,0
ecgclass,12.4830,80.893,79.559,0
ecgclass__app1,12.4834,80.838,79.824,0
ecgclass,12.5639,81.076,79.714,0
ecgclass__app1,12.5643,81.134,79.966,0
ecgclass,12.6450,85.223,83.860,0
ecgclass__app1,12.6454,85.232,84.117,0
ecgclass,12.7303,81.109,79.764,0
ecgclass__app1,12.7307,81.075,79.832,0
ecgclass,12.8114,80.805,79.498,0
ecgclass__app1,12.8118,80.848,79.691,0
ecgclass,12.8922,80.884,79.563,0
ecgclass__app1,12.8926,80.846,79.756,0
ecgclass,12.9731,80.853,79.578,0
ecgclass__app1,12.9735,80.871,79.780,0
ecgclass,13.0540,80.755,79.454,0
ecgclass__app1,13.0544,80.753,79.720,0
ecgclass,13.1348,80.827,79.528,0
ecgclass__app1,13.1351,80.834,79.708,0
ecgclass,13.2156,80.889,79.571,0
ecgclass__app1,13.2160,80.884,79.820,0
ecgclass,13.2965,80.867,79.569,0
ecgclass__app1,13.2969,80.938,79.805,0
ecgclass,13.3774,80.701,79.391,0
ecgclass__app1,13.3778,80.724,79.620,0
ecgclass,13.4581,80.784,79.438,0
ecgclass__app1,13.4586,80.684,79.667,0
ecgclass__app1,13.5393,80.581,79.413,0
ecgclass,13.5389,81.288,80.140,0
ecgclass__app1,13.6199,80.844,79.487,0
ecgclass,13.6202,80.810,79.743,0
ecgclass__app1,13.7007,80.845,79.532,0
ecgclass,13.7010,80.853,79.790,0
ecgclass__app1,13.7816,80.863,79.578,0
ecgclass,13.7819,80.951,79.799,0
ecgclass__app1,13.8625,80.884,79.516,0
ecgclass,13.8629,80.838,79.458,0
ecgclass__app1,13.9434,81.056,79.697,0
ecgclass,13.9437,81.069,79.827,0
ecgclass__app1,14.0244,80.895,79.552,0
ecgclass,14.0248,80.865,79.716,0
ecgclass,14.1057,80.781,79.501,0
ecgclass__app1,14.1053,81.475,80.256,0
ecgclass,14.1865,80.961,79.676,0
ecgclass__app1,14.1868,80.953,79.816,0
ecgclass,14.2675,81.038,79.733,0
ecgclass__app1,14.2678,81.048,79.856,0
ecgclass,14.3485,80.786,79.508,0
ecgclass__app1,14.3489,80.871,79.751,0
ecgclass,14.4293,80.857,79.539,0
ecgclass__app1,14.4297,80.840,79.572,0
ecgclass,14.5102,80.757,79.384,0
ecgclass__app1,14.5106,80.782,79.669,0
ecgclass,14.5910,80.808,79.458,0
ecgclass__app1,14.5914,80.858,79.630,0
ecgclass,14.6718,81.124,79.610,0
ecgclass__app1,14.6723,81.094,79.931,0
ecgclass,14.7530,80.908,79.523,0
ecgclass__app1,14.7534,80.914,79.814,0
ecgclass,14.8339,80.969,79.540,0
ecgclass__app1,14.8343,80.958,79.787,0
ecgclass,14.9149,80.998,79.620,0
ecgclass__app1,14.9153,81.074,79.905,0
ecgclass__app1,14.9964,80.760,79.472,0
ecgclass,14.9959,81.599,80.302,0
ecgclass__app1,15.0771,81.053,79.657,0
ecgclass,15.0775,81.046,79.869,0
ecgclass__app1,15.1582,80.952,79.530,0
ecgclass,15.1586,80.966,79.859,0
ecgclass,15.2395,80.716,79.455,0
ecgclass__app1,15.2392,81.552,80.295,0
ecgclass,15.3203,81.114,79.758,0
ecgclass__app1,15.3207,81.110,79.904,0
ecgclass,15.4014,81.191,79.779,0
ecgclass__app1,15.4019,81.229,80.041,0
ecgclass,15.4826,81.205,79.780,0
ecgclass__app1,15.4831,81.191,80.008,0
ecgclass,15.5638,81.222,79.830,0
ecgclass__app1,15.5643,81.218,80.026,0
ecgclass,15.6451,81.252,79.842,0
ecgclass__app1,15.6455,81.371,80.124,0
ecgclass,15.7263,81.391,79.915,0
ecgclass__app1,15.7269,81.249,79.935,0
ecgclass,15.8078,81.067,79.672,0
ecgclass__app1,15.8082,81.099,79.930,0
ecgclass,15.8888,81.235,79.866,0
ecgclass__app1,15.8893,81.237,80.003,0
ecgclass,15.9701,80.920,79.533,0
ecgclass__app1,15.9705,80.940,79.706,0
ecgclass,16.0510,81.037,79.638,0
ecgclass__app1,16.0515,81.038,79.843,0
ecgclass,16.1321,80.824,79.390,0
ecgclass__app1,16.1326,80.840,79.670,0
ecgclass,16.2129,81.074,79.666,0
ecgclass__app1,16.2134,81.067,79.893,0
ecgclass,16.2940,81.067,79.663,0
ecgclass__app1,16.2945,81.104,79.916,0
ecgclass,16.3751,81.316,79.899,0
ecgclass__app1,16.3756,81.239,79.995,0
ecgclass__app1,16.4569,81.878,80.518,0
ecgclass,16.4565,82.710,81.414,0
ecgclass__app1,16.5388,81.508,80.117,0
ecgclass,16.5392,81.528,80.409,0
ecgclass__app1,16.6203,81.097,79.724,0
ecgclass,16.6207,81.084,79.985,0
ecgclass__app1,16.7014,80.745,79.380,0
ecgclass,16.7018,80.782,79.595,0
ecgclass,16.7826,80.557,79.277,0
ecgclass__app1,16.7822,81.457,80.204,0
ecgclass,16.8632,81.285,79.811,0
ecgclass__app1,16.8636,81.202,79.860,0
ecgclass,16.9445,81.001,79.577,0
ecgclass__app1,16.9449,81.076,79.929,0
ecgclass,17.0255,81.052,79.581,0
ecgclass__app1,17.0259,81.053,79.917,0
ecgclass,17.1066,81.074,79.645,0
ecgclass__app1,17.1070,81.000,79.849,0
ecgclass,17.1877,80.895,79.490,0
ecgclass__app1,17.1880,80.906,79.821,0
ecgclass,17.2686,80.757,79.384,0
ecgclass__app1,17.2689,80.782,79.779,0
ecgclass,17.3494,81.120,79.753,0
ecgclass__app1,17.3497,81.105,79.928,0
ecgclass,17.4305,80.696,79.329,0
ecgclass__app1,17.4309,80.773,79.743,0
ecgclass,17.5112,80.926,79.534,0
ecgclass__app1,17.5116,81.002,79.741,0
ecgclass,17.5922,80.780,79.270,0
ecgclass__app1,17.5927,80.707,79.530,0
ecgclass,17.6730,80.826,79.423,0
ecgclass__app1,17.6734,80.855,79.776,0
ecgclass,17.7538,80.786,79.362,0
ecgclass__app1,17.7543,80.769,79.686,0
ecgclass,17.8346,80.836,79.413,0
ecgclass__app1,17.8350,80.839,79.800,0
ecgclass__app1,17.9159,81.663,80.448,0
ecgclass,17.9155,82.463,81.260,0
ecgclass__app1,17.9976,81.242,79.839,0
ecgclass,17.9979,81.207,80.076,0
ecgclass__app1,18.0788,80.875,79.527,0
ecgclass,18.0792,80.894,79.758,0
ecgclass__app1,18.1597,80.898,79.493,0
ecgclass,18.1601,80.897,79.756,0
ecgclass__app1,18.2406,80.743,79.404,0
ecgclass,18.2410,80.791,79.720,0
ecgclass__app1,18.3214,80.764,79.437,0
ecgclass,18.3218,80.760,79.612,0
ecgclass__app1,18.4022,80.868,79.513,0
ecgclass,18.4026,80.835,79.734,0
ecgclass__app1,18.4831,80.812,79.453,0
ecgclass,18.4834,80.807,79.631,0
ecgclass__app1,18.5639,80.798,79.401,0
ecgclass,18.5642,80.802,79.635,0
ecgclass__app1,18.6447,80.844,79.491,0
ecgclass,18.6451,80.885,79.665,0
ecgclass__app1,18.7256,80.979,79.579,0
ecgclass,18.7260,80.914,79.621,0
ecgclass__app1,18.8066,80.969,79.667,0
ecgclass,18.8069,80.976,79.831,0
ecgclass__app1,18.8876,80.963,79.704,0
ecgclass,18.8879,81.002,79.793,0
ecgclass,18.9689,80.566,79.315,0
ecgclass__app1,18.9685,81.251,80.161,0
ecgclass,19.0495,80.514,79.206,0
ecgclass__app1,19.0498,80.549,79.531,0
ecgclass,19.1300,80.517,79.216,0
ecgclass__app1,19.1304,80.532,79.536,0
ecgclass,19.2105,80.845,79.570,0
ecgclass__app1,19.2109,80.821,79.653,0
ecgclass,19.2914,80.873,79.506,0
ecgclass__app1,19.2917,80.890,79.809,0
ecgclass__app1,19.3726,80.576,79.380,0
ecgclass,19.3723,81.345,80.195,0
ecgclass__app1,19.4532,81.103,79.769,0
ecgclass,19.4536,81.106,80.106,0
ecgclass__app1,19.5344,80.936,79.615,0
ecgclass,19.5348,80.978,79.971,0
ecgclass__app1,19.6153,80.919,79.631,0
ecgclass,19.6157,80.881,79.898,0
ecgclass__app1,19.6963,80.761,79.447,0
ecgclass,19.6966,80.796,79.819,0
ecgclass__app1,19.7770,80.962,79.649,0
ecgclass,19.7774,80.989,79.966,0
ecgclass__app1,19.8580,81.048,79.714,0
ecgclass,19.8585,81.002,79.879,0
ecgclass__app1,19.9391,80.930,79.639,0
ecgclass,19.9395,80.961,79.832,0
ecgclass__app1,20.0200,80.795,79.492,0
ecgclass,20.0204,80.770,79.759,0
ecgclass__app1,20.1008,81.079,79.816,0
ecgclass,20.1012,81.121,80.105,0
ecgclass__app1,20.1819,80.818,79.526,0
ecgclass,20.1824,80.803,79.825,0
ecgclass__app1,20.2628,80.921,79.582,0
ecgclass,20.2632,80.863,79.873,0
ecgclass__app1,20.3437,81.570,80.245,0
ecgclass,20.3441,81.656,80.632,0
ecgclass__app1,20.4253,81.423,80.073,0
ecgclass,20.4257,81.385,80.316,0
ecgclass__app1,20.5067,80.887,79.534,0
ecgclass,20.5071,80.847,79.832,0
ecgclass__app1,20.5876,80.894,79.569,0
ecgclass,20.5880,80.914,79.778,0
ecgclass__app1,20.6686,80.724,79.403,0
ecgclass,20.6689,80.750,79.668,0
ecgclass__app1,20.7493,80.992,79.642,0
ecgclass,20.7497,81.013,79.928,0
ecgclass__app1,20.8303,80.794,79.471,0
ecgclass,20.8307,80.814,79.657,0
ecgclass__app1,20.9111,80.970,79.597,0
ecgclass,20.9115,80.991,79.866,0
ecgclass__app1,20.9921,80.853,79.543,0
ecgclass,20.9925,80.812,79.690,0
ecgclass__app1,21.0730,81.089,79.805,0
ecgclass,21.0733,81.149,80.082,0
ecgclass__app1,21.1541,80.800,79.455,0
ecgclass,21.1545,80.751,79.660,0
ecgclass__app1,21.2349,80.924,79.625,0
ecgclass,21.2353,80.914,79.849,0
ecgclass,21.3162,80.510,79.265,0
ecgclass__app1,21.3159,81.171,80.032,0
ecgclass,21.3967,81.776,80.457,0
ecgclass__app1,21.3970,81.841,80.635,0
ecgclass,21.4785,81.447,80.085,0
ecgclass__app1,21.4789,81.492,80.286,0
ecgclass,21.5600,80.888,79.500,0
ecgclass__app1,21.5604,80.880,79.726,0
ecgclass,21.6409,80.783,79.467,0
ecgclass__app1,21.6413,80.831,79.681,0
ecgclass,21.7217,80.935,79.525,0
ecgclass__app1,21.7221,80.852,79.630,0
ecgclass,21.8027,81.012,79.617,0
ecgclass__app1,21.8030,81.022,79.729,0
ecgclass,21.8837,80.779,79.448,0
ecgclass__app1,21.8840,80.845,79.667,0
ecgclass,21.9645,80.811,79.522,0
ecgclass__app1,21.9649,80.839,79.734,0
ecgclass,22.0453,81.059,79.722,0
ecgclass__app1,22.0457,81.129,80.058,0
ecgclass,22.1264,80.969,79.546,0
ecgclass__app1,22.1269,80.924,79.772,0
ecgclass,22.2074,80.856,79.456,0
ecgclass__app1,22.2078,80.898,79.764,0
ecgclass__app1,22.2887,80.621,79.345,0
ecgclass,22.2883,81.417,80.212,0
ecgclass__app1,22.3694,80.657,79.337,0
ecgclass,22.3697,80.696,79.653,0
ecgclass,22.4504,80.687,79.419,0
ecgclass__app1,22.4500,81.445,80.214,0
ecgclass,22.5311,80.944,79.589,0
ecgclass__app1,22.5315,80.923,79.774,0
ecgclass,22.6121,80.906,79.574,0
ecgclass__app1,22.6124,80.918,79.787,0
ecgclass__app1,22.6934,80.849,79.616,0
ecgclass,22.6930,81.628,80.457,0
ecgclass__app1,22.7742,80.814,79.477,0
ecgclass,22.7747,80.795,79.778,0
ecgclass__app1,22.8551,82.066,80.752,0
ecgclass,22.8555,82.108,81.057,0
ecgclass__app1,22.9372,81.472,80.104,0
ecgclass,22.9376,81.405,80.353,0
ecgclass__app1,23.0186,81.115,79.759,0
ecgclass,23.0190,81.113,80.041,0
ecgclass__app1,23.0998,80.993,79.666,0
ecgclass,23.1001,81.066,80.018,0
ecgclass__app1,23.1808,80.729,79.386,0
ecgclass,23.1812,80.701,79.666,0
ecgclass__app1,23.2615,80.774,79.473,0
ecgclass,23.2619,80.839,79.816,0
ecgclass,23.3428,80.812,79.581,0
ecgclass__app1,23.3423,81.585,80.297,0
ecgclass,23.4236,80.973,79.583,0
ecgclass__app1,23.4239,80.971,79.760,0
ecgclass,23.5046,80.868,79.495,0
ecgclass__app1,23.5049,80.891,79.817,0
ecgclass,23.5855,80.959,79.600,0
ecgclass__app1,23.5858,80.950,79.776,0
ecgclass,23.6665,81.050,79.677,0
ecgclass__app1,23.6668,81.064,79.883,0
ecgclass__app1,23.7479,81.841,80.603,0
ecgclass,23.7475,82.552,81.331,0
ecgclass__app1,23.8297,81.313,80.002,0
ecgclass,23.8301,81.335,80.189,0
ecgclass__app1,23.9110,81.117,79.774,0
ecgclass,23.9114,81.143,79.930,0
ecgclass__app1,23.9922,81.165,79.704,0
ecgclass,23.9926,81.111,79.923,0
ecgclass__app1,24.0734,81.131,79.737,0
ecgclass,24.0737,81.144,79.857,0
ecgclass,24.1549,80.754,79.475,0
ecgclass__app1,24.1545,81.455,80.128,0
ecgclass,24.2357,81.328,79.978,0
ecgclass__app1,24.2360,81.380,80.203,0
ecgclass,24.3170,81.837,80.410,0
ecgclass__app1,24.3174,81.824,80.710,0
ecgclass,24.3989,86.095,84.722,0
ecgclass__app1,24.3992,86.167,85.093,0
ecgclass,24.4850,81.053,79.754,0
ecgclass__app1,24.4854,80.978,79.914,0
ecgclass,24.5660,81.018,79.632,0
ecgclass__app1,24.5664,81.033,79.931,0
ecgclass,24.6471,81.072,79.705,0
ecgclass__app1,24.6474,81.079,80.057,0
ecgclass,24.7282,81.181,79.815,0
ecgclass__app1,24.7285,81.216,80.222,0
ecgclass,24.8094,81.044,79.715,0
ecgclass__app1,24.8098,81.096,80.085,0
ecgclass,24.8904,80.903,79.559,0
ecgclass__app1,24.8909,80.900,79.762,0
ecgclass,24.9713,81.886,80.590,0
ecgclass__app1,24.9718,81.804,80.724,0
ecgclass,25.0532,81.391,80.084,0
ecgclass__app1,25.0536,81.398,80.392,0
ecgclass,25.1347,81.022,79.642,0
