task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,stfq,5680,33.4118,174649.887,177683.019,340576.534,356197.485,39.987,25.212,0.002,0.79,174606.885,0.0,174609.9
gestureclass,stfq,7787,45.8059,166249.886,166676.244,342531.192,356667.819,29.124,25.184,0.002,0.612,166219.145,0.0,166220.762
