task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,no_sharing_tpc,315,1.0862,55.485,51.965,83.696,85.79,52.107,50.71,0.002,0.904,2.427,3.378
gestureclass,no_sharing_tpc,315,1.0862,56.66,52.65,85.718,97.448,52.19,50.806,0.002,0.887,3.503,4.47
