req_id,req_time,site_manager,device,backbone,task,site_manager_send_time,client_infer_submit_time,device_start_time,device_end_time,client_receive_time,client_prep_time(ms),client_submit_to_backend_start(ms),backend_exec_time(ms),backend_to_client_return(ms),end_to_end_latency(ms),proc_time(ms),swap_time(ms),decoder_time(ms)
0,0.0,site2,192.168.245.195:8000,papageissvri,diasbp,1776745482.384243,1776745482.3842487,1776745482.4115076,1776745482.4488213,1776745482.4640846,0.0057220458984375,-6.72459602355957,37.31369972229004,49.246788024902344,79.84161376953125,34.003249,0.004127,1.736267
21,0.0,site2,192.168.245.193:8000,momentbase,heartrate,1776745482.3913865,1776745482.391391,1776745482.4215238,1776745482.469657,1776745482.4820604,0.0045299530029296875,-1.2085437774658203,48.133134841918945,43.744802474975586,90.67392349243164,44.707381,0.004220000000000001,1.918646
8,0.0,site2,192.168.245.195:8000,papageissvri,etth1fore__app15,1776745482.3855014,1776745482.3855047,1776745482.4471304,1776745482.4854507,1776745482.5015373,0.003337860107421875,27.642250061035156,38.320302963256836,50.07004737854004,116.03593826293945,30.251490999999998,0.003434,5.736043
13,0.0,site2,192.168.245.195:8000,papageissvri,etth1fore__app55,1776745482.3861957,1776745482.386199,1776745482.4471304,1776745482.4864743,1776745482.5016737,0.003337860107421875,26.947975158691406,39.343833923339844,49.182891845703125,115.4780387878418,30.251490999999998,0.00411,7.504429
9,0.0,site2,192.168.245.195:8000,papageissvri,etth1fore__app23,1776745482.3856397,1776745482.385643,1776745482.4471304,1776745482.4865549,1776745482.5017877,0.003337860107421875,27.50396728515625,39.42441940307617,49.216270446777344,116.14799499511719,30.251490999999998,0.003743,6.11826
10,0.0,site2,192.168.245.195:8000,papageissvri,etth1fore__app31,1776745482.3857815,1776745482.3857846,1776745482.4471304,1776745482.4885807,1776745482.5018957,0.0030994415283203125,27.362346649169922,41.45026206970215,47.298431396484375,116.11413955688477,30.251490999999998,0.004007,7.14976
7,0.0,site2,192.168.245.195:8000,papageissvri,etth1fore,1776745482.3853614,1776745482.3853655,1776745482.4471304,1776745482.4901628,1776745482.5019968,0.0040531158447265625,27.78148651123047,43.03240776062012,45.81737518310547,116.63532257080078,30.251490999999998,0.00331,6.2985690000000005
11,0.0,site2,192.168.245.195:8000,papageissvri,etth1fore__app39,1776745482.3859208,1776745482.385925,1776745482.4471304,1776745482.4905667,1776745482.502102,0.004291534423828125,27.2219181060791,43.436288833618164,45.51863670349121,116.1811351776123,30.251490999999998,0.02132,7.263846
12,0.0,site2,192.168.245.195:8000,papageissvri,etth1fore__app47,1776745482.38606,1776745482.386063,1776745482.4471304,1776745482.4907992,1776745482.502205,0.0030994415283203125,27.083873748779297,43.66874694824219,45.38917541503906,116.14489555358887,30.251490999999998,0.004857,9.031216
2,0.0,site2,192.168.245.195:8000,papageissvri,diasbp__app19,1776745482.3846154,1776745482.3846197,1776745482.4471304,1776745482.4919662,1776745482.502289,0.004291534423828125,28.527259826660156,44.835805892944336,44.306278228759766,117.67363548278809,30.251490999999998,0.003687,6.2661549999999995
3,0.0,site2,192.168.245.195:8000,papageissvri,diasbp__app27,1776745482.3847682,1776745482.3847718,1776745482.4471304,1776745482.4929705,1776745482.502348,0.0035762786865234375,28.37514877319336,45.84002494812012,43.36094856262207,117.57969856262207,30.251490999999998,0.00354,12.310965999999999
