task,send_time_s,latency_ms
ecgclass,8.1256,49.297
ecgclass,8.1969,66.503
ecgclass,8.2860,64.181
ecgclass,8.2960,54.282
ecgclass,8.3304,63.796
ecgclass,8.3469,47.420
ecgclass,8.4044,79.399
ecgclass,8.4118,72.057
ecgclass,8.4131,114.727
ecgclass,8.4254,102.453
ecgclass,8.4277,143.481
ecgclass,8.4434,127.716
ecgclass,8.4597,155.422
ecgclass,8.4641,151.056
ecgclass,8.5664,93.896
ecgclass,8.5765,83.749
ecgclass,8.6163,88.915
ecgclass,8.6236,81.573
ecgclass,8.6403,109.286
ecgclass,8.6436,106.040
ecgclass,8.6470,146.449
ecgclass,8.6471,146.408
ecgclass,8.7011,135.626
ecgclass,8.7137,122.990
ecgclass,8.7376,141.776
ecgclass,8.7649,114.534
ecgclass,8.7712,152.407
ecgclass,8.8693,54.315
ecgclass,8.8876,81.225
ecgclass,8.8899,78.866
ecgclass,8.8933,119.963
ecgclass,8.9097,103.590
ecgclass,8.9141,141.291
ecgclass,8.9248,130.599
ecgclass,8.9504,147.849
ecgclass,8.9507,147.565
ecgclass,8.9630,178.907
ecgclass,9.0154,126.513
ecgclass,9.0177,167.972
ecgclass,9.0505,135.245
ecgclass,9.0518,178.549
ecgclass,9.1415,88.794
ecgclass,9.1501,124.061
ecgclass,9.1575,116.703
ecgclass,9.1939,124.203
ecgclass,9.2695,48.587
ecgclass,9.3754,71.962
ecgclass,9.4225,69.836
ecgclass,9.4795,57.520
ecgclass,9.5156,65.701
ecgclass,9.5221,59.249
ecgclass,9.5609,64.611
ecgclass,9.5673,58.211
ecgclass,9.6005,66.953
ecgclass,9.6253,85.535
ecgclass,9.6370,73.781
ecgclass,9.6606,95.234
ecgclass,9.6916,64.267
ecgclass,9.6990,101.695
ecgclass,9.7129,87.789
ecgclass,9.7266,118.559
ecgclass,9.7309,114.334
ecgclass,9.7412,148.073
ecgclass,9.7744,114.957
ecgclass,9.8149,118.787
ecgclass,9.8330,100.761
ecgclass,9.8534,125.632
ecgclass,9.8678,111.280
ecgclass,9.9055,118.571
ecgclass,9.9190,105.139
ecgclass,9.9510,116.697
ecgclass,9.9724,95.258
ecgclass,9.9939,117.372
