req_idx,send_time,latency_ms
0,1773464290.509889,276.854
1,1773464290.529741,382.542
2,1773464290.534008,378.279
3,1773464290.559258,353.033
4,1773464290.639753,272.684
5,1773464290.752631,159.896
6,1773464290.781477,131.057
7,1773464290.796065,133.799
8,1773464291.005826,39.075
9,1773464291.233254,11.115
10,1773464291.246444,10.870
11,1773464291.331302,11.260
12,1773464291.471314,27.196
13,1773464291.546766,11.372
14,1773464291.564220,22.109
15,1773464291.600401,27.449
16,1773464291.634166,33.373
17,1773464291.652901,24.292
18,1773464291.711294,11.736
19,1773464291.736612,10.986
20,1773464291.757911,12.054
21,1773464291.777040,11.145
22,1773464291.788047,11.036
23,1773464291.804171,13.627
24,1773464291.806400,20.814
25,1773464291.812499,29.858
26,1773464291.851798,11.015
27,1773464291.899740,10.845
28,1773464292.013384,11.155
29,1773464292.034621,11.005
30,1773464292.041870,13.231
31,1773464292.044140,20.609
32,1773464292.056177,32.912
33,1773464292.105629,11.693
34,1773464292.131409,11.594
35,1773464292.205055,19.496
36,1773464292.226628,10.870
37,1773464292.264354,11.698
38,1773464292.361383,11.037
39,1773464292.449681,11.030
40,1773464292.479515,11.038
41,1773464292.512889,12.240
42,1773464292.563663,16.794
43,1773464292.583530,15.810
44,1773464292.634923,11.149
45,1773464292.645917,10.877
46,1773464292.757037,18.247
47,1773464292.758228,26.479
48,1773464292.802225,12.067
49,1773464292.817365,16.832
50,1773464292.844557,10.876
51,1773464292.966375,20.697
52,1773464292.971132,25.320
53,1773464293.166912,13.819
54,1773464293.176367,28.574
55,1773464293.207020,11.106
56,1773464293.231421,13.102
57,1773464293.242412,20.965
58,1773464293.305393,32.068
59,1773464293.380075,10.920
60,1773464293.437599,22.481
61,1773464293.553022,12.240
62,1773464293.570337,11.047
63,1773464293.615489,17.282
64,1773464293.618679,28.712
65,1773464293.636850,20.141
66,1773464293.648471,17.884
67,1773464293.670461,16.371
68,1773464293.742795,11.268
69,1773464293.744051,19.422
70,1773464293.753916,18.852
71,1773464293.768550,13.570
72,1773464293.813215,11.466
73,1773464293.873069,11.208
74,1773464294.050667,22.323
75,1773464294.075066,10.902
76,1773464294.088042,10.832
77,1773464294.093298,20.247
78,1773464294.107172,25.409
79,1773464294.119623,22.858
80,1773464294.136655,29.891
81,1773464294.188114,11.205
82,1773464294.254161,11.212
83,1773464294.268447,15.793
84,1773464294.294760,38.752
85,1773464294.302143,31.427
86,1773464294.373914,22.897
87,1773464294.389369,16.868
88,1773464294.445401,10.976
89,1773464294.514667,13.571
90,1773464294.574683,11.623
91,1773464294.760582,25.099
92,1773464294.821582,11.189
93,1773464294.840850,11.011
94,1773464294.901033,21.399
95,1773464294.937876,17.265
96,1773464294.956346,16.159
97,1773464294.989068,10.962
98,1773464294.999804,24.824
99,1773464295.024435,16.315
100,1773464295.035713,14.495
101,1773464295.110088,11.200
102,1773464295.139322,25.174
103,1773464295.191863,10.907
104,1773464295.318066,11.263
105,1773464295.348889,11.201
106,1773464295.367173,11.135
107,1773464295.464765,10.825
108,1773464295.515420,16.271
109,1773464295.569146,15.938
110,1773464295.644409,11.172
111,1773464295.661663,33.825
112,1773464295.744648,19.211
113,1773464295.805647,11.386
114,1773464295.928722,14.972
115,1773464295.950770,17.116
116,1773464296.042017,12.301
117,1773464296.165973,10.994
118,1773464296.175411,20.444
119,1773464296.240595,18.387
120,1773464296.276492,11.850
121,1773464296.299627,12.980
122,1773464296.358371,28.501
123,1773464296.362474,24.423
124,1773464296.442382,11.140
125,1773464296.513638,12.086
126,1773464296.540053,14.071
127,1773464296.635123,13.228
128,1773464296.702778,11.223
129,1773464296.762789,10.842
130,1773464296.774706,27.275
131,1773464296.841136,31.505
132,1773464296.880756,20.218
133,1773464296.921062,11.340
134,1773464296.967960,11.062
135,1773464296.974399,23.711
136,1773464297.188158,11.001
137,1773464297.206236,10.986
138,1773464297.231224,24.802
139,1773464297.236490,29.085
140,1773464297.251187,29.055
141,1773464297.337888,11.136
142,1773464297.344186,14.171
143,1773464297.364435,16.358
144,1773464297.374783,15.456
145,1773464297.391312,17.891
146,1773464297.504305,11.786
147,1773464297.554799,18.154
148,1773464297.611116,17.749
149,1773464297.698223,17.557
150,1773464297.715571,19.328
151,1773464297.726441,44.917
152,1773464297.807066,39.665
153,1773464297.907113,19.271
154,1773464297.942910,26.382
155,1773464298.129517,19.065
156,1773464298.174206,11.111
157,1773464298.331900,17.153
158,1773464298.420462,16.684
159,1773464298.506459,19.717
160,1773464298.516526,24.801
161,1773464298.661968,11.311
162,1773464298.678362,11.257
163,1773464298.691984,25.311
164,1773464298.756263,11.044
165,1773464298.762506,14.171
166,1773464298.781750,13.735
167,1773464298.834056,23.347
168,1773464298.916740,38.541
169,1773464299.085988,11.241
170,1773464299.106699,18.943
171,1773464299.108956,26.115
172,1773464299.121339,28.529
173,1773464299.142149,17.136
174,1773464299.248470,14.152
175,1773464299.293511,11.089
176,1773464299.390533,15.354
177,1773464299.397533,17.780
178,1773464299.415195,10.825
179,1773464299.423642,21.357
180,1773464299.433301,26.452
181,1773464299.448078,47.985
182,1773464299.484847,20.851
183,1773464299.545259,10.951
184,1773464299.572531,18.575
185,1773464299.577746,22.944
186,1773464299.621686,11.207
187,1773464299.667093,31.541
188,1773464299.680500,33.313
189,1773464299.718971,46.270
190,1773464299.723193,42.052
191,1773464299.738174,48.398
192,1773464299.764988,31.284
193,1773464299.802354,28.291
194,1773464299.853834,14.743
195,1773464300.069113,26.368
196,1773464300.070329,25.185
197,1773464300.137484,18.158
198,1773464300.138678,26.318
199,1773464300.204077,45.486
200,1773464300.219663,39.671
201,1773464300.238578,42.410
202,1773464300.306077,16.569
203,1773464300.320642,21.033
204,1773464300.387194,10.827
205,1773464300.390654,16.804
206,1773464300.431841,10.977
207,1773464300.442092,11.229
208,1773464300.479908,13.652
