req_idx,send_time,latency_ms
0,1773464290.509818,276.921
1,1773464290.562569,349.814
2,1773464290.620419,291.974
3,1773464290.679073,233.367
4,1773464290.685420,227.023
5,1773464290.788830,141.025
6,1773464290.799982,184.276
7,1773464290.822230,162.033
8,1773464290.886457,98.039
9,1773464290.914676,92.156
10,1773464290.955253,73.406
11,1773464291.017113,37.907
12,1773464291.068682,14.834
13,1773464291.088593,11.030
14,1773464291.214269,10.904
15,1773464291.247658,18.999
16,1773464291.260390,15.653
17,1773464291.278115,16.924
18,1773464291.284332,20.181
19,1773464291.292621,26.597
20,1773464291.380524,15.607
21,1773464291.409802,21.168
22,1773464291.430116,11.611
23,1773464291.490944,31.897
24,1773464291.510169,22.255
25,1773464291.555839,21.177
26,1773464291.637340,30.209
27,1773464291.749674,10.903
28,1773464291.824879,27.064
29,1773464291.856072,16.158
30,1773464291.877308,10.914
31,1773464291.887549,11.120
32,1773464291.964819,11.245
33,1773464291.988149,11.149
34,1773464292.339168,12.133
35,1773464292.436512,11.091
36,1773464292.460584,10.850
37,1773464292.518812,15.715
38,1773464292.563625,16.811
39,1773464292.662872,22.158
40,1773464292.754778,11.125
41,1773464292.778363,25.067
42,1773464292.865544,16.876
43,1773464292.867820,23.981
44,1773464292.882035,19.224
45,1773464292.958136,19.421
46,1773464292.986951,18.825
47,1773464293.049365,13.783
48,1773464293.141394,11.048
49,1773464293.145625,16.205
50,1773464293.180562,24.382
51,1773464293.247601,25.231
52,1773464293.267453,29.645
53,1773464293.273903,32.949
54,1773464293.420088,11.408
55,1773464293.451966,17.550
56,1773464293.480111,11.109
57,1773464293.494299,15.620
58,1773464293.612227,11.066
59,1773464293.670440,16.370
60,1773464293.838254,10.950
61,1773464293.874336,19.387
62,1773464293.901804,11.029
63,1773464293.903054,19.196
64,1773464294.047461,16.156
65,1773464294.124088,32.500
66,1773464294.143557,32.472
67,1773464294.329156,28.885
68,1773464294.359134,28.161
69,1773464294.487774,12.433
70,1773464294.611393,11.031
71,1773464294.665030,11.002
72,1773464294.731835,13.574
73,1773464294.746480,10.816
74,1773464294.750689,15.966
75,1773464294.785560,18.934
76,1773464294.878911,28.745
77,1773464294.901058,21.472
78,1773464294.995312,14.311
79,1773464295.082620,13.418
80,1773464295.120696,25.023
81,1773464295.122360,32.809
82,1773464295.159247,14.728
83,1773464295.270661,11.295
84,1773464295.326361,12.402
85,1773464295.452123,11.569
86,1773464295.541773,11.260
87,1773464295.588157,30.606
88,1773464295.611221,32.086
89,1773464295.615458,27.877
90,1773464295.647674,28.687
91,1773464295.653120,33.007
92,1773464295.719779,11.189
93,1773464295.723059,17.281
94,1773464295.748839,24.406
95,1773464295.845406,13.549
96,1773464295.875409,11.049
97,1773464295.907541,17.067
98,1773464296.117924,11.220
99,1773464296.124396,23.677
100,1773464296.171216,15.142
101,1773464296.211297,11.028
102,1773464296.224399,10.899
103,1773464296.256910,20.914
104,1773464296.335146,27.431
105,1773464296.533804,10.986
106,1773464296.556195,11.000
107,1773464296.581013,11.188
108,1773464296.598274,11.067
109,1773464296.627666,11.345
110,1773464296.676965,17.703
111,1773464296.749107,11.606
112,1773464296.809063,10.984
113,1773464296.813313,16.200
114,1773464296.816514,22.500
115,1773464296.838881,18.997
116,1773464296.854533,27.664
