task,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,client_pre_rpc_ms,non_server_exec_overhead_ms,server_start_ns,phase
ecgclass,stfq,0.0003,349.452,345.8098,323.3933,0.0041,20.6415,2.4102,0.0,3.6423,1777948508485834257,1
ecgclass,stfq,1.2028,59.556,32.5404,31.1435,0.0019,0.5792,26.2702,0.0,27.0156,1777948509712155984,1
ecgclass,stfq,2.3707,38.3475,36.3897,34.556,0.003,0.8917,1.1957,0.0,1.9578,1777948510855051445,1
ecgclass,stfq,3.5637,97.9991,65.8242,63.3074,0.0034,1.2347,31.4591,0.0,32.1749,1777948512078328038,1
ecgclass,stfq,3.7037,39.2323,35.1782,33.1198,0.0032,1.0417,3.1836,0.0,4.0541,1777948512190024539,1
ecgclass,stfq,3.7468,127.2986,68.2103,65.697,0.0036,1.3572,58.2197,0.0,59.0882,1777948512288152222,1
ecgclass,stfq,4.4727,96.9362,69.7826,66.4663,0.0034,1.854,26.3588,0.0,27.1536,1777948512982229736,1
ecgclass,stfq,5.1778,67.3385,47.6329,44.8297,0.0035,1.4372,18.7929,0.0,19.7056,1777948513679679444,1
ecgclass,stfq,6.74,43.8144,41.3886,38.6534,0.0039,1.5125,1.5838,0.0,2.4258,1777948515224665777,1
ecgclass,stfq,6.7809,115.9697,49.4158,46.6287,0.0041,1.3709,65.6593,0.0,66.5539,1777948515329723140,1
ecgclass,stfq,7.3031,56.5782,48.3295,45.0357,0.0039,2.0368,7.504,0.0,8.2486,1777948515793715547,1
ecgclass,stfq,7.3376,88.7461,68.9507,66.4215,0.0039,1.352,18.8777,0.0,19.7954,1777948515839616876,1
ecgclass,stfq,7.8822,52.9189,47.293,45.1155,0.0082,1.2431,4.7233,0.0,5.6259,1777948516370074596,1
ecgclass,stfq,8.7479,34.6713,32.7078,31.1399,0.0029,0.8834,1.1711,0.0,1.9635,1777948517232179334,1
ecgclass,stfq,8.9429,119.9944,67.754,65.3533,0.0037,1.2545,51.3809,0.0,52.2404,1777948517477368876,1
ecgclass,stfq,9.5577,134.6476,61.4282,57.7803,0.0039,1.7563,72.283,0.0,73.2194,1777948518113103980,1
ecgclass,stfq,9.6342,123.9574,67.9077,65.5517,0.0036,0.6744,55.0745,0.0,56.0497,1777948518172393847,1
ecgclass,stfq,9.6801,78.1112,67.9077,65.5517,0.0036,0.6744,9.1999,0.0,10.2035,1777948518172393847,1
ecgclass,stfq,9.8374,122.8366,68.668,66.0109,0.0039,1.2829,53.3354,0.0,54.1686,1777948518373902896,1
ecgclass,stfq,10.2887,72.7546,69.081,66.4577,0.0037,1.3403,2.7561,0.0,3.6736,1777948518774561782,2
ecgclass,stfq,10.3011,128.9856,70.333,67.6585,0.0037,0.9237,57.7483,0.0,58.6526,1777948518842002196,2
ecgclass,stfq,10.3399,90.3497,70.333,67.6585,0.0037,0.9237,19.0191,0.0,20.0166,1777948518842002196,2
ecgclass,stfq,10.3474,151.6478,70.5603,67.0142,0.0032,1.9662,80.3618,0.0,81.0875,1777948518910926460,2
ecgclass,stfq,10.4043,163.0869,70.6154,67.9278,0.0035,0.8156,91.6131,0.0,92.4714,1777948518979045968,2
ecgclass,stfq,10.4427,124.7754,70.6154,67.9278,0.0035,0.8156,53.2079,0.0,54.16,1777948518979045968,2
ecgclass,stfq,10.4639,172.7781,70.8724,67.3543,0.0038,1.9267,101.0871,0.0,101.9058,1777948519048079488,2
ecgclass,stfq,10.4759,230.1559,71.3938,67.9919,0.0036,1.1003,157.6722,0.0,158.7621,1777948519116715567,2
ecgclass,stfq,10.4905,215.606,71.3938,67.9919,0.0036,1.1003,143.1019,0.0,144.2121,1777948519116715567,2
ecgclass,stfq,10.4931,281.2333,70.5816,67.076,0.0036,1.7547,209.8906,0.0,210.6517,1777948519186090417,2
ecgclass,stfq,10.4983,344.281,70.5246,67.7797,0.0036,0.7853,272.8665,0.0,273.7564,1777948519254332256,2
ecgclass,stfq,10.5204,322.4683,70.5246,67.7797,0.0036,0.7853,250.8454,0.0,251.9437,1777948519254332256,2
ecgclass,stfq,10.5319,380.7833,72.0604,67.529,0.0036,2.1569,308.0184,0.0,308.7229,1777948519323085881,2
ecgclass,stfq,10.5717,408.6876,70.1752,67.7333,0.0039,0.7596,337.6362,0.0,338.5124,1777948519392493671,2
ecgclass,stfq,10.5943,386.1949,70.1752,67.7333,0.0039,0.7596,315.0506,0.0,316.0197,1777948519392493671,2
ecgclass,stfq,10.6009,448.3941,70.0838,67.3181,0.0035,1.3919,377.2395,0.0,378.3103,1777948519461261718,2
ecgclass,stfq,10.6161,500.484,68.7415,66.1926,0.0035,0.7796,430.799,0.0,431.7425,1777948519530009439,2
ecgclass,stfq,10.6359,480.7544,68.7415,66.1926,0.0035,0.7796,410.9781,0.0,412.0129,1777948519530009439,2
ecgclass,stfq,10.647,538.3797,70.4255,66.9712,0.0034,1.8763,467.3016,0.0,467.9542,1777948519597473064,2
ecgclass,stfq,10.6579,594.6093,69.0379,66.3802,0.0038,0.8834,524.6766,0.0,525.5714,1777948519665687326,2
ecgclass,stfq,10.6851,567.4999,69.0379,66.3802,0.0038,0.8834,497.4742,0.0,498.462,1777948519665687326,2
ecgclass,stfq,10.6937,627.4874,69.8581,66.9091,0.0033,1.2588,556.5319,0.0,557.6293,1777948519733336023,2
ecgclass,stfq,10.7355,653.2822,69.497,66.7204,0.0035,0.8868,582.8919,0.0,583.7852,1777948519801544574,2
ecgclass,stfq,10.7786,610.3792,69.497,66.7204,0.0035,0.8868,539.834,0.0,540.8822,1777948519801544574,2
ecgclass,stfq,10.8122,645.2725,70.1561,66.5447,0.0033,1.868,574.384,0.0,575.1164,1777948519869687187,2
ecgclass,stfq,10.815,710.367,70.1548,67.4891,0.0035,0.8923,639.1923,0.0,640.2121,1777948519937335246,2
ecgclass,stfq,10.8502,675.2222,70.1548,67.4891,0.0035,0.8923,604.0239,0.0,605.0673,1777948519937335246,2
ecgclass,stfq,10.894,700.1238,70.1923,66.8552,0.0037,1.8108,629.2109,0.0,629.9315,1777948520006301976,2
ecgclass,stfq,10.928,735.1182,71.0693,68.0945,0.0037,1.0897,663.0428,0.0,664.0489,1777948520074171536,2
ecgclass,stfq,10.9366,726.754,71.0693,68.0945,0.0037,1.0897,654.4564,0.0,655.6847,1777948520074171536,2
ecgclass,stfq,10.9472,786.4172,72.0969,67.1629,0.0033,3.3759,713.4285,0.0,714.3204,1777948520143724403,2
ecgclass,stfq,10.9518,849.0915,71.1409,68.4609,0.0047,0.6756,777.0159,0.0,777.9507,1777948520211907219,2
ecgclass,stfq,10.9624,838.5196,71.1409,68.4609,0.0047,0.6756,766.4168,0.0,767.3787,1777948520211907219,2
ecgclass,stfq,10.9628,907.5847,71.2529,67.5544,0.0032,2.1354,835.5317,0.0,836.3317,1777948520281465496,2
ecgclass,stfq,10.9684,969.2926,69.8131,66.9022,0.0037,0.9318,898.5803,0.0,899.4796,1777948520350069190,2
ecgclass,stfq,11.0096,928.0436,69.8131,66.9022,0.0037,0.9318,857.3027,0.0,858.2305,1777948520350069190,2
ecgclass,stfq,11.1345,872.0615,70.5354,67.7717,0.0031,1.2299,800.4694,0.0,801.5261,1777948520418114990,2
ecgclass,stfq,11.1517,922.5411,68.7745,66.2387,0.0036,0.7078,852.5791,0.0,853.7667,1777948520487382196,2
ecgclass,stfq,11.1623,911.9897,68.7745,66.2387,0.0036,0.7078,841.9988,0.0,843.2152,1777948520487382196,2
