task,t_center,count,throughput_rps,p50_ms,p99_ms,mean_ms
exchangefore,110.5,3,3.0,63.163042068481445,72.255539894104,58.9590867360433
exchangefore,111.5,6,6.0,69.28670406341553,129.45787906646729,74.2951234181722
exchangefore,112.5,9,9.0,76.14374160766602,99.47504043579102,64.51108720567491
exchangefore,113.5,4,4.0,93.38760375976562,131.55800580978394,93.73694658279419
exchangefore,114.5,4,4.0,75.10650157928467,77.58092164993286,67.61693954467773
exchangefore,115.5,8,8.0,84.87260341644287,125.50235033035277,85.76399087905884
exchangefore,116.5,4,4.0,64.45443630218506,89.15136814117432,65.38736820220947
exchangefore,117.5,5,5.0,95.27254104614258,115.01365661621094,97.54476547241211
exchangefore,118.5,5,5.0,83.67466926574707,94.07453536987305,75.43368339538574
exchangefore,119.5,5,5.0,66.76030158996582,114.76098060607912,74.5091438293457
heartrate,0.5,8,8.0,48.098087310791016,89.69922304153442,54.83099818229675
heartrate,1.5,3,3.0,50.92144012451172,72.0882797241211,58.019399642944336
heartrate,2.5,5,5.0,50.83012580871582,50.94034194946289,50.6953239440918
heartrate,3.5,4,4.0,51.775336265563965,54.83561277389526,52.316367626190186
heartrate,4.5,3,3.0,50.62150955200195,53.84448051452637,49.58701133728027
heartrate,5.5,7,7.0,48.8429069519043,84.08153533935545,55.84069660731724
heartrate,6.5,9,9.0,63.193559646606445,99.83021736145018,63.45979372660319
heartrate,7.5,1,1.0,70.892333984375,70.892333984375,70.892333984375
heartrate,8.5,6,6.0,50.61781406402588,56.84996843338013,51.654418309529625
heartrate,9.5,7,7.0,50.572872161865234,78.81687164306639,52.918195724487305
heartrate,10.5,4,4.0,56.685805320739746,105.97909927368163,67.62802600860596
heartrate,11.5,8,8.0,51.39899253845215,81.05557680130005,59.389352798461914
heartrate,12.5,5,5.0,50.89664459228516,79.59172248840332,56.83474540710449
heartrate,13.5,3,3.0,50.23527145385742,75.33981800079346,57.78789520263672
heartrate,14.5,4,4.0,48.19190502166748,55.3166389465332,48.64001274108887
heartrate,15.5,2,2.0,48.616766929626465,49.9636435508728,48.616766929626465
heartrate,16.5,3,3.0,47.5618839263916,47.76843070983887,47.62744903564453
heartrate,17.5,4,4.0,61.48874759674072,81.53319120407104,63.85672092437744
heartrate,18.5,2,2.0,63.901662826538086,74.91780281066895,63.901662826538086
heartrate,19.5,3,3.0,57.59286880493164,75.48930644989014,61.38753890991211
heartrate,20.5,5,5.0,51.584720611572266,79.64402198791504,57.36584663391113
heartrate,21.5,7,7.0,91.10260009765624,149.18684005737305,100.26655878339496
heartrate,22.5,3,3.0,50.77219009399414,72.33389854431152,57.979424794514976
heartrate,23.5,5,5.0,51.21684074401856,79.62418556213379,57.04340934753418
heartrate,24.5,2,2.0,65.82462787628174,80.21198987960815,65.82462787628174
heartrate,25.5,4,4.0,52.50418186187744,65.1475477218628,55.68629503250122
heartrate,26.5,8,8.0,79.28299903869629,107.12355613708495,75.39951801300049
heartrate,27.5,5,5.0,54.97097969055176,82.34925270080566,61.84201240539551
heartrate,28.5,2,2.0,50.928473472595215,50.933730602264404,50.928473472595215
heartrate,29.5,7,7.0,50.66823959350586,60.495004653930664,52.67378262111119
heartrate,30.5,2,2.0,61.56635284423828,71.26891136169434,61.56635284423828
heartrate,31.5,5,5.0,81.72607421875,86.86210632324219,74.1783618927002
heartrate,32.5,2,2.0,96.63760662078857,101.59765005111694,96.63760662078857
heartrate,33.5,4,4.0,108.41715335845947,113.45358371734619,103.32399606704712
heartrate,34.5,1,1.0,106.38546943664552,106.38546943664552,106.38546943664552
heartrate,35.5,4,4.0,53.06267738342285,94.31274652481078,60.951411724090576
heartrate,36.5,5,5.0,91.59708023071288,148.07940483093262,99.4619369506836
heartrate,37.5,2,2.0,74.18036460876465,101.43753051757812,74.18036460876465
heartrate,38.5,5,5.0,43.526649475097656,89.83255386352539,59.995365142822266
heartrate,39.5,5,5.0,70.61910629272461,101.12749099731445,67.95644760131836
heartrate,40.5,7,7.0,59.99255180358887,79.08694744110107,64.15190015520368
heartrate,41.5,7,7.0,80.98053932189941,138.62010955810544,87.71065303257534
heartrate,42.5,3,3.0,79.35786247253418,97.89543628692627,76.06116930643718
heartrate,43.5,7,7.0,64.73064422607422,88.9886474609375,66.47450583321708
heartrate,44.5,6,6.0,109.64548587799072,125.58650970458984,97.94541200002034
heartrate,45.5,3,3.0,76.4005184173584,84.58715438842773,72.42520650227864
heartrate,46.5,3,3.0,48.69318008422852,49.60254669189453,47.71153132120768
heartrate,47.5,5,5.0,53.801774978637695,104.09163475036621,60.912275314331055
heartrate,48.5,2,2.0,96.03726863861084,134.05718088150024,96.03726863861084
heartrate,49.5,6,6.0,63.44735622406006,78.12905311584473,63.95737330118815
heartrate,50.5,4,4.0,86.01200580596924,105.07562398910524,80.48766851425171
heartrate,51.5,4,4.0,78.46057415008545,99.75024223327638,76.13372802734375
heartrate,52.5,5,5.0,62.151193618774414,91.51650428771974,64.67375755310059
heartrate,53.5,8,8.0,78.29272747039795,112.71349668502806,77.02520489692688
heartrate,54.5,7,7.0,108.83355140686037,150.80197811126706,108.85487283979144
heartrate,55.5,3,3.0,133.1026554107666,156.60225868225098,130.4767926534017
heartrate,56.5,2,2.0,68.19319725036621,84.32440757751465,68.19319725036621
heartrate,57.5,7,7.0,93.9006805419922,114.3728494644165,86.99822425842285
heartrate,58.5,4,4.0,113.97922039031982,153.9693522453308,114.66187238693237
heartrate,59.5,4,4.0,75.84023475646973,83.61633777618408,72.37303256988525
heartrate,60.5,5,5.0,45.00055313110352,111.35289192199707,57.413530349731445
heartrate,61.5,5,5.0,51.78642272949219,82.22539901733398,61.29603385925293
heartrate,62.5,5,5.0,72.18265533447266,88.29867362976074,70.2667236328125
heartrate,63.5,4,4.0,64.81695175170898,91.69551849365234,68.62634420394897
heartrate,64.5,5,5.0,88.70530128479004,142.57039070129395,90.71931838989258
heartrate,65.5,6,6.0,60.7982873916626,92.87838935852051,63.82477283477783
heartrate,66.5,2,2.0,68.82834434509277,84.81983184814453,68.82834434509277
heartrate,67.5,5,5.0,113.71207237243652,139.24997329711914,98.63119125366211
heartrate,68.5,2,2.0,66.34795665740967,76.60414934158325,66.34795665740967
heartrate,69.5,5,5.0,77.5763988494873,158.0011749267578,87.08600997924805
heartrate,70.5,9,9.0,69.77128982543945,234.1445827484131,116.07620451185439
heartrate,71.5,3,3.0,42.816162109375,69.78617191314697,51.88377698262533
heartrate,72.5,5,5.0,88.04678916931152,93.76644134521483,83.96735191345215
heartrate,73.5,5,5.0,74.25332069396973,76.69739723205566,66.24741554260254
heartrate,74.5,3,3.0,68.78209114074707,72.22913265228271,66.58426920572917
heartrate,75.5,6,6.0,88.23144435882568,114.08091783523561,84.83731746673584
heartrate,76.5,3,3.0,90.23547172546388,110.8969259262085,94.18638547261556
heartrate,77.5,6,6.0,60.80925464630127,134.922182559967,78.04874579111735
heartrate,78.5,9,9.0,72.17836380004883,98.3468723297119,70.25832600063748
heartrate,79.5,6,6.0,67.41869449615479,94.25100088119507,67.19740231831868
heartrate,81.5,4,4.0,75.51348209381104,94.30303573608398,76.01547241210938
heartrate,82.5,9,9.0,93.45817565917967,124.3684196472168,90.09377161661784
heartrate,83.5,1,1.0,128.77893447875977,128.77893447875977,128.77893447875977
heartrate,84.5,6,6.0,126.10495090484619,150.07065534591675,123.06598822275798
heartrate,85.5,8,8.0,107.82229900360107,172.63391494750977,112.88392543792725
heartrate,86.5,3,3.0,101.79710388183594,215.8782196044922,126.04173024495442
heartrate,87.5,4,4.0,89.03563022613525,110.5497694015503,82.82047510147095
heartrate,88.5,4,4.0,80.08301258087158,130.69849491119385,90.29972553253174
heartrate,89.5,8,8.0,47.808051109313965,69.63330268859863,51.302433013916016
heartrate,90.5,1,1.0,65.80114364624023,65.80114364624023,65.80114364624023
heartrate,91.5,8,8.0,87.89169788360596,108.3017921447754,80.0400972366333
heartrate,92.5,5,5.0,56.38384819030762,88.63042831420898,61.243581771850586
heartrate,93.5,4,4.0,63.114285469055176,87.03046083450317,64.92829322814941
heartrate,94.5,2,2.0,79.6281099319458,88.24501276016235,79.6281099319458
heartrate,95.5,7,7.0,81.9852352142334,118.12192916870116,85.32646724155971
heartrate,96.5,5,5.0,109.72976684570312,152.4614143371582,108.86383056640625
heartrate,97.5,2,2.0,65.05215167999268,65.93850374221802,65.05215167999268
heartrate,98.5,4,4.0,82.04531669616699,107.1355128288269,78.71061563491821
heartrate,99.5,6,6.0,73.73297214508057,131.07037544250488,77.1025816599528
heartrate,100.5,3,3.0,36.29636764526367,60.91001510620117,43.67208480834961
heartrate,101.5,5,5.0,42.26851463317871,75.95376968383789,53.51057052612305
heartrate,102.5,7,7.0,76.26819610595703,102.02744007110594,71.2846006665911
heartrate,103.5,9,9.0,94.1305160522461,151.40911102294925,92.58625242445204
heartrate,104.5,5,5.0,65.68193435668945,81.66805267333984,66.97640419006348
heartrate,105.5,5,5.0,55.03082275390625,76.18020057678223,60.1231575012207
heartrate,106.5,5,5.0,156.53657913208008,253.61137390136722,168.5746192932129
heartrate,107.5,11,11.0,86.9150161743164,172.59380817413333,96.6456803408536
heartrate,108.5,6,6.0,78.2308578491211,127.77398824691772,84.24556255340576
heartrate,109.5,6,6.0,72.58307933807373,133.26842784881592,84.4193696975708
heartrate,110.5,3,3.0,47.6222038269043,81.37204170227051,58.16912651062012
heartrate,111.5,6,6.0,55.27520179748535,98.29694032669067,67.77481238047282
heartrate,112.5,7,7.0,71.28500938415527,97.5309181213379,72.0149108341762
heartrate,113.5,5,5.0,80.0483226776123,129.47996139526367,78.78007888793945
heartrate,114.5,5,5.0,55.77373504638672,100.52594184875488,57.84406661987305
heartrate,115.5,9,9.0,73.41432571411133,90.27042388916017,63.12108039855957
heartrate,116.5,5,5.0,129.32896614074707,161.62792205810547,129.25081253051758
heartrate,117.5,3,3.0,69.90289688110352,70.60151100158691,62.51629193623861
heartrate,118.5,2,2.0,69.85735893249512,79.51318740844727,69.85735893249512
heartrate,119.5,3,3.0,71.7630386352539,72.35814571380615,62.31983502705892
trafficfore,0.5,5,5.0,61.31315231323242,131.4813995361328,71.81668281555176
trafficfore,1.5,5,5.0,52.22177505493164,73.25785636901855,57.703208923339844
trafficfore,2.5,3,3.0,49.75152015686035,74.91190910339355,55.437723795572914
trafficfore,3.5,5,5.0,56.88929557800293,70.93768119812012,55.3919792175293
trafficfore,4.5,10,10.0,57.711005210876465,104.92101907730103,63.83414268493652
trafficfore,5.5,9,9.0,44.21639442443848,100.8993148803711,54.62153752644857
trafficfore,6.5,3,3.0,73.40121269226074,122.39882946014404,81.4657211303711
trafficfore,7.5,7,7.0,81.87675476074219,88.25855255126953,70.53770337785993
trafficfore,8.5,4,4.0,51.607728004455566,116.29611730575562,67.26402044296265
trafficfore,9.5,3,3.0,45.165300369262695,46.650147438049316,44.4184939066569
trafficfore,10.5,7,7.0,55.62996864318848,81.46155357360838,56.179591587611604
trafficfore,11.5,6,6.0,67.36862659454346,121.14273309707643,76.97621981302898
trafficfore,12.5,4,4.0,63.3620023727417,90.07824182510376,66.74665212631226
trafficfore,13.5,6,6.0,66.92099571228027,90.554678440094,69.10264492034912
trafficfore,14.5,5,5.0,49.39866065979004,76.21062278747559,53.327226638793945
trafficfore,15.5,3,3.0,43.97892951965332,49.48302745819092,45.12317975362142
trafficfore,16.5,1,1.0,50.10342597961426,50.10342597961426,50.10342597961426
trafficfore,17.5,4,4.0,41.17536544799805,53.785505294799805,44.1899299621582
trafficfore,18.5,4,4.0,69.09370422363281,115.74873208999634,74.02646541595459
trafficfore,19.5,5,5.0,87.51153945922852,133.07775497436523,95.1347827911377
trafficfore,20.5,5,5.0,45.82953453063965,71.55807495117188,51.308441162109375
trafficfore,22.5,6,6.0,50.19021034240723,65.13774394989014,51.87161763509115
trafficfore,23.5,7,7.0,61.77926063537598,87.12835788726807,64.04883520943778
trafficfore,24.5,3,3.0,64.22162055969238,78.40582370758057,64.82648849487305
trafficfore,25.5,5,5.0,62.10184097290039,76.1171817779541,60.15944480895996
trafficfore,26.5,6,6.0,66.05160236358643,81.58483505249023,63.42641512552897
trafficfore,27.5,5,5.0,42.21034049987793,59.13726806640625,45.602989196777344
trafficfore,28.5,6,6.0,48.403024673461914,72.43247032165527,49.002369244893394
trafficfore,29.5,6,6.0,44.371843338012695,83.03756713867188,50.66951115926107
trafficfore,30.5,60,60.0,145.88665962219238,336.7108583450316,158.9619199434916
trafficfore,31.5,56,56.0,75.26326179504395,151.76502466201788,81.30531651633126
trafficfore,32.5,43,43.0,67.35777854919434,168.72529983520508,74.67807170956634
trafficfore,33.5,62,62.0,83.95731449127197,169.19224739074707,84.57395338243053
trafficfore,34.5,48,48.0,167.15896129608154,292.70750522613525,153.91843020915985
trafficfore,35.5,46,46.0,70.68371772766113,199.26499128341655,77.62503105661143
trafficfore,36.5,38,38.0,67.16465950012207,154.9353361129761,72.70188080637078
trafficfore,37.5,34,34.0,78.85050773620605,175.39520502090454,84.63975962470559
trafficfore,38.5,49,49.0,79.61893081665039,160.0825881958007,84.08913806993134
trafficfore,39.5,46,46.0,70.13952732086182,144.44856643676755,75.89079504427703
trafficfore,40.5,49,49.0,75.87718963623047,116.9630718231201,74.79272083360321
trafficfore,41.5,51,51.0,71.66194915771484,138.45336437225342,73.7147705227721
trafficfore,42.5,40,40.0,68.92681121826172,137.4068808555603,67.72351264953613
trafficfore,43.5,37,37.0,77.5766372680664,116.38118743896486,74.68786755123654
trafficfore,44.5,42,42.0,76.3251781463623,151.63465261459345,78.63974571228027
trafficfore,45.5,46,46.0,68.30203533172607,110.29285192489621,68.85326426962148
trafficfore,46.5,35,35.0,72.16262817382812,113.4469556808471,69.07702173505511
trafficfore,47.5,45,45.0,79.79965209960938,149.6531677246094,79.2050043741862
trafficfore,48.5,56,56.0,74.81396198272705,153.13994884490967,77.48656613486153
trafficfore,49.5,54,54.0,91.62545204162598,197.7912735939026,101.15660561455621
trafficfore,50.5,63,63.0,77.19969749450684,215.12960433959972,88.78330578879705
trafficfore,51.5,44,44.0,67.66355037689209,114.34576988220215,67.41502610119906
trafficfore,52.5,41,41.0,63.2781982421875,135.24866104125982,66.49830283188238
trafficfore,53.5,59,59.0,87.25404739379883,164.64845657348633,92.55449650651317
trafficfore,54.5,59,59.0,95.95823287963869,182.04681396484375,97.28502419035314
trafficfore,55.5,55,55.0,76.38263702392578,144.48692798614502,79.41405989907004
trafficfore,56.5,38,38.0,80.66070079803467,184.92436885833746,86.46592340971294
trafficfore,57.5,50,50.0,82.56447315216064,156.62043571472165,83.67983818054199
trafficfore,58.5,50,50.0,81.01165294647217,146.3892555236816,79.41187381744385
trafficfore,59.5,58,58.0,81.1547040939331,167.00247764587402,88.1625824961169
trafficfore,60.5,47,47.0,71.71416282653809,151.87100887298584,79.36399541002639
trafficfore,61.5,44,44.0,73.0205774307251,169.30423736572266,81.25337145545267
trafficfore,62.5,58,58.0,91.79854393005371,155.977520942688,92.55958425587622
trafficfore,63.5,50,50.0,73.58431816101074,142.53577470779413,77.4842119216919
trafficfore,64.5,42,42.0,82.72266387939453,144.03546333312985,81.45963010333833
trafficfore,65.5,39,39.0,71.54297828674316,111.04484081268308,69.93239353864621
trafficfore,66.5,49,49.0,93.92929077148438,156.7623996734618,90.65196952041315
trafficfore,67.5,48,48.0,72.25322723388672,151.03355169296267,79.37075197696686
trafficfore,68.5,45,45.0,57.57904052734375,118.40497970581059,64.2725043826633
trafficfore,69.5,54,54.0,86.65812015533447,202.9468393325805,94.95584611539488
trafficfore,70.5,50,50.0,67.64936447143555,138.70781183242798,72.52215385437012
trafficfore,71.5,41,41.0,77.74186134338379,147.87187576293948,81.00765507395674
trafficfore,72.5,48,48.0,67.56591796875,120.71555137634279,67.0293519894282
trafficfore,73.5,52,52.0,81.7495584487915,179.2903804779053,85.42493214974037
trafficfore,74.5,51,51.0,81.68458938598633,181.31530284881592,87.52165121190689
trafficfore,75.5,63,63.0,98.87313842773438,221.4437818527222,111.50067950051928
trafficfore,76.5,55,55.0,77.6970386505127,188.4424877166748,87.17760172757235
trafficfore,77.5,46,46.0,69.35763359069824,123.23020696640015,72.59875276814337
trafficfore,78.5,37,37.0,71.58899307250977,127.9586982727051,70.98253997596535
trafficfore,79.5,42,42.0,72.5088119506836,116.31248474121085,71.52300221579415
trafficfore,80.5,55,55.0,82.47733116149902,138.85390758514404,77.29897065596147
trafficfore,81.5,31,31.0,47.29914665222168,105.14686107635498,58.89191935139318
trafficfore,82.5,47,47.0,85.89696884155273,214.12119865417478,97.03515438323325
trafficfore,83.5,61,61.0,81.11381530761719,175.9183406829834,89.34171864243804
trafficfore,84.5,49,49.0,85.51764488220215,199.00086402893064,93.57712706741022
trafficfore,85.5,62,62.0,108.71553421020508,231.29220962524417,118.23534196422946
trafficfore,86.5,45,45.0,85.80303192138672,141.12565040588382,81.19431071811252
trafficfore,87.5,59,59.0,97.9139804840088,201.78221702575684,107.81944404214116
trafficfore,88.5,57,57.0,85.21342277526855,144.1866874694824,86.54672221133583
trafficfore,89.5,33,33.0,58.58182907104492,96.84076309204102,60.71309609846635
trafficfore,90.5,58,58.0,77.86905765533447,141.7229127883911,81.57564031666723
trafficfore,91.5,47,47.0,70.14846801757812,123.4706926345825,71.51383034726406
trafficfore,92.5,41,41.0,74.7385025024414,137.55216598510748,74.49094842119915
trafficfore,93.5,43,43.0,63.04621696472168,96.74386024475095,66.63819246513899
trafficfore,94.5,41,41.0,62.22343444824219,106.65497779846191,64.4463969439995
trafficfore,95.5,45,45.0,73.92311096191406,168.41536521911624,80.6359397040473
trafficfore,96.5,60,60.0,99.12657737731934,207.8456449508667,102.66406933466594
trafficfore,97.5,47,47.0,62.64042854309082,200.04448413848877,76.52000670737408
trafficfore,98.5,45,45.0,56.43081665039063,133.09646606445315,63.688368267483185
trafficfore,99.5,66,66.0,86.64822578430176,154.06972169876082,86.03166088913426
trafficfore,100.5,47,47.0,56.57529830932617,123.04623126983641,63.030263210864774
trafficfore,101.5,50,50.0,81.5896987915039,208.89788150787356,97.98581123352051
trafficfore,102.5,49,49.0,74.34415817260742,163.33783149719235,80.19483819299815
trafficfore,103.5,37,37.0,60.8978271484375,160.54755210876465,72.62755084682155
trafficfore,104.5,54,54.0,81.15851879119873,176.74683094024658,90.24084055865252
trafficfore,105.5,44,44.0,68.35818290710449,148.58769655227664,73.36488637057218
trafficfore,106.5,66,66.0,127.43139266967773,225.26724338531483,128.45782800154254
trafficfore,107.5,49,49.0,83.93740653991699,161.92068099975583,87.83491290345484
trafficfore,108.5,50,50.0,82.03279972076416,166.53103351593012,85.40392875671387
trafficfore,109.5,54,54.0,81.95793628692627,168.28437566757202,87.2491509826095
trafficfore,110.5,49,49.0,80.72566986083984,173.37359428405748,88.57973254456812
trafficfore,111.5,54,54.0,84.81240272521973,186.02164983749387,91.76162437156394
trafficfore,112.5,44,44.0,80.20663261413574,149.1885852813721,78.4260630607605
