task,device,t_center,count,throughput_rps,p50_ms,p99_ms
exchangefore,192.168.245.193:8000,72.5,1,1.0,74.56064224243164,74.56064224243164
exchangefore,192.168.245.193:8000,73.5,6,6.0,95.34180164337158,132.5461506843567
exchangefore,192.168.245.193:8000,74.5,9,9.0,82.05461502075195,137.5820255279541
exchangefore,192.168.245.193:8000,75.5,6,6.0,94.49398517608643,134.37950611114502
exchangefore,192.168.245.193:8000,76.5,7,7.0,60.16993522644043,128.07997226715085
exchangefore,192.168.245.193:8000,77.5,6,6.0,77.32570171356201,99.17105436325073
exchangefore,192.168.245.193:8000,78.5,4,4.0,71.39921188354492,89.52685832977295
exchangefore,192.168.245.193:8000,79.5,3,3.0,65.00411033630371,87.48312950134277
exchangefore,192.168.245.193:8000,80.5,1,1.0,104.55107688903809,104.55107688903809
exchangefore,192.168.245.193:8000,81.5,5,5.0,47.10721969604492,66.4975643157959
exchangefore,192.168.245.193:8000,82.5,8,8.0,78.61471176147461,137.9061508178711
exchangefore,192.168.245.193:8000,83.5,3,3.0,73.39906692504883,74.10235404968262
exchangefore,192.168.245.193:8000,84.5,8,8.0,86.87305450439453,127.45083570480347
exchangefore,192.168.245.193:8000,85.5,3,3.0,79.12969589233398,84.46790218353271
exchangefore,192.168.245.193:8000,86.5,7,7.0,72.22962379455566,126.6184091567993
exchangefore,192.168.245.193:8000,87.5,7,7.0,95.99757194519044,127.84214496612547
exchangefore,192.168.245.193:8000,88.5,9,9.0,105.49640655517578,148.6716079711914
exchangefore,192.168.245.193:8000,89.5,5,5.0,85.6635570526123,98.34578514099121
exchangefore,192.168.245.193:8000,90.5,3,3.0,109.68875885009766,137.4564504623413
exchangefore,192.168.245.193:8000,91.5,4,4.0,58.63940715789795,79.34665441513062
exchangefore,192.168.245.193:8000,92.5,7,7.0,82.27920532226562,100.0625467300415
exchangefore,192.168.245.193:8000,93.5,1,1.0,51.00560188293457,51.00560188293457
exchangefore,192.168.245.193:8000,94.5,6,6.0,63.901662826538086,80.24106025695801
exchangefore,192.168.245.193:8000,95.5,5,5.0,77.11148262023926,104.51703071594238
exchangefore,192.168.245.193:8000,96.5,11,11.0,83.27651023864746,129.21442985534668
exchangefore,192.168.245.193:8000,97.5,2,2.0,102.24950313568115,104.1120457649231
exchangefore,192.168.245.193:8000,98.5,5,5.0,43.15519332885742,65.02043724060059
exchangefore,192.168.245.193:8000,99.5,4,4.0,86.77029609680176,126.42103910446168
exchangefore,192.168.245.193:8000,100.5,2,2.0,51.34081840515137,51.46769046783448
exchangefore,192.168.245.193:8000,101.5,6,6.0,77.69417762756348,107.69184827804565
exchangefore,192.168.245.193:8000,102.5,3,3.0,71.34556770324707,106.65946006774904
exchangefore,192.168.245.193:8000,103.5,3,3.0,66.0707950592041,67.39722728729248
exchangefore,192.168.245.193:8000,104.5,2,2.0,82.63123035430908,85.38841962814331
exchangefore,192.168.245.193:8000,105.5,3,3.0,86.15875244140625,89.76911544799805
exchangefore,192.168.245.193:8000,106.5,7,7.0,100.86703300476074,135.39960384368896
exchangefore,192.168.245.193:8000,107.5,4,4.0,59.68451499938965,72.85621881484985
exchangefore,192.168.245.193:8000,108.5,7,7.0,93.82772445678712,135.50576686859128
exchangefore,192.168.245.193:8000,109.5,8,8.0,102.9423475265503,151.51761531829834
exchangefore,192.168.245.193:8000,110.5,3,3.0,63.163042068481445,72.255539894104
exchangefore,192.168.245.193:8000,111.5,6,6.0,69.28670406341553,129.45787906646729
exchangefore,192.168.245.193:8000,112.5,9,9.0,76.14374160766602,99.47504043579102
exchangefore,192.168.245.193:8000,113.5,4,4.0,93.38760375976562,131.55800580978394
exchangefore,192.168.245.193:8000,114.5,4,4.0,75.10650157928467,77.58092164993286
exchangefore,192.168.245.193:8000,115.5,8,8.0,84.87260341644287,125.50235033035277
exchangefore,192.168.245.193:8000,116.5,4,4.0,64.45443630218506,89.15136814117432
exchangefore,192.168.245.193:8000,117.5,5,5.0,95.27254104614258,115.01365661621094
exchangefore,192.168.245.193:8000,118.5,5,5.0,83.67466926574707,94.07453536987305
exchangefore,192.168.245.193:8000,119.5,5,5.0,66.76030158996582,114.76098060607912
heartrate,192.168.245.194:8000,0.5,8,8.0,48.098087310791016,89.69922304153442
heartrate,192.168.245.194:8000,1.5,3,3.0,50.92144012451172,72.0882797241211
heartrate,192.168.245.194:8000,2.5,5,5.0,50.83012580871582,50.94034194946289
heartrate,192.168.245.194:8000,3.5,4,4.0,51.775336265563965,54.83561277389526
heartrate,192.168.245.194:8000,4.5,3,3.0,50.62150955200195,53.84448051452637
heartrate,192.168.245.194:8000,5.5,7,7.0,48.8429069519043,84.08153533935545
heartrate,192.168.245.194:8000,6.5,9,9.0,63.193559646606445,99.83021736145018
heartrate,192.168.245.194:8000,7.5,1,1.0,70.892333984375,70.892333984375
heartrate,192.168.245.194:8000,8.5,6,6.0,50.61781406402588,56.84996843338013
heartrate,192.168.245.194:8000,9.5,7,7.0,50.572872161865234,78.81687164306639
heartrate,192.168.245.194:8000,10.5,4,4.0,56.685805320739746,105.97909927368163
heartrate,192.168.245.194:8000,11.5,8,8.0,51.39899253845215,81.05557680130005
heartrate,192.168.245.194:8000,12.5,5,5.0,50.89664459228516,79.59172248840332
heartrate,192.168.245.194:8000,13.5,3,3.0,50.23527145385742,75.33981800079346
heartrate,192.168.245.194:8000,14.5,4,4.0,48.19190502166748,55.3166389465332
heartrate,192.168.245.194:8000,15.5,2,2.0,48.616766929626465,49.9636435508728
heartrate,192.168.245.194:8000,16.5,3,3.0,47.5618839263916,47.76843070983887
heartrate,192.168.245.194:8000,17.5,4,4.0,61.48874759674072,81.53319120407104
heartrate,192.168.245.194:8000,18.5,2,2.0,63.901662826538086,74.91780281066895
heartrate,192.168.245.194:8000,19.5,3,3.0,57.59286880493164,75.48930644989014
heartrate,192.168.245.194:8000,20.5,5,5.0,51.584720611572266,79.64402198791504
heartrate,192.168.245.194:8000,21.5,7,7.0,91.10260009765624,149.18684005737305
heartrate,192.168.245.194:8000,22.5,3,3.0,50.77219009399414,72.33389854431152
heartrate,192.168.245.194:8000,23.5,5,5.0,51.21684074401856,79.62418556213379
heartrate,192.168.245.194:8000,24.5,2,2.0,65.82462787628174,80.21198987960815
heartrate,192.168.245.194:8000,25.5,4,4.0,52.50418186187744,65.1475477218628
heartrate,192.168.245.194:8000,26.5,8,8.0,79.28299903869629,107.12355613708495
heartrate,192.168.245.194:8000,27.5,5,5.0,54.97097969055176,82.34925270080566
heartrate,192.168.245.194:8000,28.5,2,2.0,50.928473472595215,50.933730602264404
heartrate,192.168.245.194:8000,29.5,7,7.0,50.66823959350586,60.495004653930664
heartrate,192.168.245.194:8000,30.5,2,2.0,61.56635284423828,71.26891136169434
heartrate,192.168.245.194:8000,31.5,5,5.0,81.72607421875,86.86210632324219
heartrate,192.168.245.194:8000,32.5,2,2.0,96.63760662078857,101.59765005111694
heartrate,192.168.245.194:8000,33.5,4,4.0,108.41715335845947,113.45358371734619
heartrate,192.168.245.194:8000,34.5,1,1.0,106.38546943664552,106.38546943664552
heartrate,192.168.245.194:8000,35.5,4,4.0,53.06267738342285,94.31274652481078
heartrate,192.168.245.194:8000,36.5,5,5.0,91.59708023071288,148.07940483093262
heartrate,192.168.245.194:8000,37.5,2,2.0,74.18036460876465,101.43753051757812
heartrate,192.168.245.194:8000,38.5,5,5.0,43.526649475097656,89.83255386352539
heartrate,192.168.245.194:8000,39.5,5,5.0,70.61910629272461,101.12749099731445
heartrate,192.168.245.194:8000,40.5,7,7.0,59.99255180358887,79.08694744110107
heartrate,192.168.245.194:8000,41.5,7,7.0,80.98053932189941,138.62010955810544
heartrate,192.168.245.194:8000,42.5,3,3.0,79.35786247253418,97.89543628692627
heartrate,192.168.245.194:8000,43.5,7,7.0,64.73064422607422,88.9886474609375
heartrate,192.168.245.194:8000,44.5,6,6.0,109.64548587799072,125.58650970458984
heartrate,192.168.245.194:8000,45.5,3,3.0,76.4005184173584,84.58715438842773
heartrate,192.168.245.194:8000,46.5,3,3.0,48.69318008422852,49.60254669189453
heartrate,192.168.245.194:8000,47.5,5,5.0,53.801774978637695,104.09163475036621
heartrate,192.168.245.194:8000,48.5,2,2.0,96.03726863861084,134.05718088150024
heartrate,192.168.245.194:8000,49.5,6,6.0,63.44735622406006,78.12905311584473
heartrate,192.168.245.194:8000,50.5,4,4.0,86.01200580596924,105.07562398910524
heartrate,192.168.245.194:8000,51.5,4,4.0,78.46057415008545,99.75024223327638
heartrate,192.168.245.194:8000,52.5,5,5.0,62.151193618774414,91.51650428771974
heartrate,192.168.245.194:8000,53.5,8,8.0,78.29272747039795,112.71349668502806
heartrate,192.168.245.194:8000,54.5,7,7.0,108.83355140686037,150.80197811126706
heartrate,192.168.245.194:8000,55.5,3,3.0,133.1026554107666,156.60225868225098
heartrate,192.168.245.194:8000,56.5,2,2.0,68.19319725036621,84.32440757751465
heartrate,192.168.245.194:8000,57.5,7,7.0,93.9006805419922,114.3728494644165
heartrate,192.168.245.194:8000,58.5,4,4.0,113.97922039031982,153.9693522453308
heartrate,192.168.245.194:8000,59.5,4,4.0,75.84023475646973,83.61633777618408
heartrate,192.168.245.194:8000,60.5,5,5.0,45.00055313110352,111.35289192199707
heartrate,192.168.245.194:8000,61.5,5,5.0,51.78642272949219,82.22539901733398
heartrate,192.168.245.194:8000,62.5,5,5.0,72.18265533447266,88.29867362976074
heartrate,192.168.245.194:8000,63.5,4,4.0,64.81695175170898,91.69551849365234
heartrate,192.168.245.194:8000,64.5,5,5.0,88.70530128479004,142.57039070129395
heartrate,192.168.245.194:8000,65.5,6,6.0,60.7982873916626,92.87838935852051
heartrate,192.168.245.194:8000,66.5,2,2.0,68.82834434509277,84.81983184814453
heartrate,192.168.245.194:8000,67.5,5,5.0,113.71207237243652,139.24997329711914
heartrate,192.168.245.194:8000,68.5,2,2.0,66.34795665740967,76.60414934158325
heartrate,192.168.245.194:8000,69.5,5,5.0,77.5763988494873,158.0011749267578
heartrate,192.168.245.194:8000,70.5,9,9.0,69.77128982543945,234.1445827484131
heartrate,192.168.245.194:8000,71.5,3,3.0,42.816162109375,69.78617191314697
heartrate,192.168.245.194:8000,72.5,5,5.0,88.04678916931152,93.76644134521483
heartrate,192.168.245.194:8000,73.5,5,5.0,74.25332069396973,76.69739723205566
heartrate,192.168.245.194:8000,74.5,3,3.0,68.78209114074707,72.22913265228271
heartrate,192.168.245.194:8000,75.5,6,6.0,88.23144435882568,114.08091783523561
heartrate,192.168.245.194:8000,76.5,3,3.0,90.23547172546388,110.8969259262085
heartrate,192.168.245.194:8000,77.5,6,6.0,60.80925464630127,134.922182559967
heartrate,192.168.245.194:8000,78.5,9,9.0,72.17836380004883,98.3468723297119
heartrate,192.168.245.194:8000,79.5,6,6.0,67.41869449615479,94.25100088119507
heartrate,192.168.245.194:8000,81.5,4,4.0,75.51348209381104,94.30303573608398
heartrate,192.168.245.194:8000,82.5,9,9.0,93.45817565917967,124.3684196472168
heartrate,192.168.245.194:8000,83.5,1,1.0,128.77893447875977,128.77893447875977
heartrate,192.168.245.194:8000,84.5,6,6.0,126.10495090484619,150.07065534591675
heartrate,192.168.245.194:8000,85.5,8,8.0,107.82229900360107,172.63391494750977
heartrate,192.168.245.194:8000,86.5,3,3.0,101.79710388183594,215.8782196044922
heartrate,192.168.245.194:8000,87.5,4,4.0,89.03563022613525,110.5497694015503
heartrate,192.168.245.194:8000,88.5,4,4.0,80.08301258087158,130.69849491119385
heartrate,192.168.245.194:8000,89.5,8,8.0,47.808051109313965,69.63330268859863
heartrate,192.168.245.194:8000,90.5,1,1.0,65.80114364624023,65.80114364624023
heartrate,192.168.245.194:8000,91.5,8,8.0,87.89169788360596,108.3017921447754
heartrate,192.168.245.194:8000,92.5,5,5.0,56.38384819030762,88.63042831420898
heartrate,192.168.245.194:8000,93.5,4,4.0,63.114285469055176,87.03046083450317
heartrate,192.168.245.194:8000,94.5,2,2.0,79.6281099319458,88.24501276016235
heartrate,192.168.245.194:8000,95.5,7,7.0,81.9852352142334,118.12192916870116
heartrate,192.168.245.194:8000,96.5,5,5.0,109.72976684570312,152.4614143371582
heartrate,192.168.245.194:8000,97.5,2,2.0,65.05215167999268,65.93850374221802
heartrate,192.168.245.194:8000,98.5,4,4.0,82.04531669616699,107.1355128288269
heartrate,192.168.245.194:8000,99.5,6,6.0,73.73297214508057,131.07037544250488
heartrate,192.168.245.194:8000,100.5,3,3.0,36.29636764526367,60.91001510620117
heartrate,192.168.245.194:8000,101.5,5,5.0,42.26851463317871,75.95376968383789
heartrate,192.168.245.194:8000,102.5,7,7.0,76.26819610595703,102.02744007110594
heartrate,192.168.245.194:8000,103.5,9,9.0,94.1305160522461,151.40911102294925
heartrate,192.168.245.194:8000,104.5,5,5.0,65.68193435668945,81.66805267333984
heartrate,192.168.245.194:8000,105.5,5,5.0,55.03082275390625,76.18020057678223
heartrate,192.168.245.194:8000,106.5,5,5.0,156.53657913208008,253.61137390136722
heartrate,192.168.245.194:8000,107.5,11,11.0,86.9150161743164,172.59380817413333
heartrate,192.168.245.194:8000,108.5,6,6.0,78.2308578491211,127.77398824691772
heartrate,192.168.245.194:8000,109.5,6,6.0,72.58307933807373,133.26842784881592
heartrate,192.168.245.194:8000,110.5,3,3.0,47.6222038269043,81.37204170227051
heartrate,192.168.245.194:8000,111.5,6,6.0,55.27520179748535,98.29694032669067
heartrate,192.168.245.194:8000,112.5,7,7.0,71.28500938415527,97.5309181213379
heartrate,192.168.245.194:8000,113.5,5,5.0,80.0483226776123,129.47996139526367
heartrate,192.168.245.194:8000,114.5,5,5.0,55.77373504638672,100.52594184875488
heartrate,192.168.245.194:8000,115.5,9,9.0,73.41432571411133,90.27042388916017
heartrate,192.168.245.194:8000,116.5,5,5.0,129.32896614074707,161.62792205810547
heartrate,192.168.245.194:8000,117.5,3,3.0,69.90289688110352,70.60151100158691
heartrate,192.168.245.194:8000,118.5,2,2.0,69.85735893249512,79.51318740844727
heartrate,192.168.245.194:8000,119.5,3,3.0,71.7630386352539,72.35814571380615
trafficfore,192.168.245.193:8000,0.5,5,5.0,61.31315231323242,131.4813995361328
trafficfore,192.168.245.193:8000,1.5,5,5.0,52.22177505493164,73.25785636901855
trafficfore,192.168.245.193:8000,2.5,3,3.0,49.75152015686035,74.91190910339355
trafficfore,192.168.245.193:8000,3.5,5,5.0,56.88929557800293,70.93768119812012
trafficfore,192.168.245.193:8000,4.5,10,10.0,57.711005210876465,104.92101907730103
trafficfore,192.168.245.193:8000,5.5,9,9.0,44.21639442443848,100.8993148803711
trafficfore,192.168.245.193:8000,6.5,3,3.0,73.40121269226074,122.39882946014404
trafficfore,192.168.245.193:8000,7.5,7,7.0,81.87675476074219,88.25855255126953
trafficfore,192.168.245.193:8000,8.5,4,4.0,51.607728004455566,116.29611730575562
trafficfore,192.168.245.193:8000,9.5,3,3.0,45.165300369262695,46.650147438049316
trafficfore,192.168.245.193:8000,10.5,7,7.0,55.62996864318848,81.46155357360838
trafficfore,192.168.245.193:8000,11.5,6,6.0,67.36862659454346,121.14273309707643
trafficfore,192.168.245.193:8000,12.5,4,4.0,63.3620023727417,90.07824182510376
trafficfore,192.168.245.193:8000,13.5,6,6.0,66.92099571228027,90.554678440094
trafficfore,192.168.245.193:8000,14.5,5,5.0,49.39866065979004,76.21062278747559
trafficfore,192.168.245.193:8000,15.5,3,3.0,43.97892951965332,49.48302745819092
trafficfore,192.168.245.193:8000,16.5,1,1.0,50.10342597961426,50.10342597961426
trafficfore,192.168.245.193:8000,17.5,4,4.0,41.17536544799805,53.785505294799805
trafficfore,192.168.245.193:8000,18.5,4,4.0,69.09370422363281,115.74873208999634
trafficfore,192.168.245.193:8000,19.5,5,5.0,87.51153945922852,133.07775497436523
trafficfore,192.168.245.193:8000,20.5,5,5.0,45.82953453063965,71.55807495117188
trafficfore,192.168.245.193:8000,22.5,6,6.0,50.19021034240723,65.13774394989014
trafficfore,192.168.245.193:8000,23.5,7,7.0,61.77926063537598,87.12835788726807
trafficfore,192.168.245.193:8000,24.5,3,3.0,64.22162055969238,78.40582370758057
trafficfore,192.168.245.193:8000,25.5,5,5.0,62.10184097290039,76.1171817779541
trafficfore,192.168.245.193:8000,26.5,6,6.0,66.05160236358643,81.58483505249023
trafficfore,192.168.245.193:8000,27.5,5,5.0,42.21034049987793,59.13726806640625
trafficfore,192.168.245.193:8000,28.5,6,6.0,48.403024673461914,72.43247032165527
trafficfore,192.168.245.193:8000,29.5,6,6.0,44.371843338012695,83.03756713867188
trafficfore,192.168.245.193:8000,30.5,36,36.0,202.52525806427002,346.68838977813715
trafficfore,192.168.245.193:8000,31.5,27,27.0,81.50148391723633,157.44685649871823
trafficfore,192.168.245.193:8000,32.5,17,17.0,67.24214553833008,169.09661293029785
trafficfore,192.168.245.193:8000,33.5,31,31.0,88.14573287963867,175.38204193115234
trafficfore,192.168.245.193:8000,34.5,34,34.0,202.0512819290161,294.454607963562
trafficfore,192.168.245.193:8000,35.5,24,24.0,77.60798931121826,214.53741312026975
trafficfore,192.168.245.193:8000,36.5,15,15.0,47.85013198852539,100.02938747406006
trafficfore,192.168.245.193:8000,37.5,20,20.0,72.21627235412598,159.21406269073486
trafficfore,192.168.245.193:8000,38.5,26,26.0,79.02932167053223,145.83474397659302
trafficfore,192.168.245.193:8000,39.5,24,24.0,80.21748065948486,147.03046798706055
trafficfore,192.168.245.193:8000,40.5,23,23.0,76.57599449157715,117.64015674591064
trafficfore,192.168.245.193:8000,41.5,27,27.0,70.92571258544922,127.02153205871578
trafficfore,192.168.245.193:8000,42.5,20,20.0,70.27149200439453,139.3496584892273
trafficfore,192.168.245.193:8000,43.5,22,22.0,90.97743034362793,118.63324165344237
trafficfore,192.168.245.193:8000,44.5,22,22.0,76.3251781463623,107.13770151138304
trafficfore,192.168.245.193:8000,45.5,23,23.0,59.73505973815918,104.86597537994383
trafficfore,192.168.245.193:8000,46.5,19,19.0,72.16262817382812,116.47380352020264
trafficfore,192.168.245.193:8000,47.5,21,21.0,79.79965209960938,145.86229324340823
trafficfore,192.168.245.193:8000,48.5,27,27.0,75.73533058166504,141.02236270904535
trafficfore,192.168.245.193:8000,49.5,30,30.0,127.3965835571289,198.4412407875061
trafficfore,192.168.245.193:8000,50.5,36,36.0,92.75674819946289,227.19259262084955
trafficfore,192.168.245.193:8000,51.5,15,15.0,54.35562133789063,108.91487121582031
trafficfore,192.168.245.193:8000,52.5,20,20.0,57.91747570037842,142.98114776611322
trafficfore,192.168.245.193:8000,53.5,31,31.0,81.12049102783203,165.0726318359375
trafficfore,192.168.245.193:8000,54.5,27,27.0,79.25009727478027,166.12474441528312
trafficfore,192.168.245.193:8000,55.5,27,27.0,76.2028694152832,134.26049232482907
trafficfore,192.168.245.193:8000,56.5,24,24.0,90.25096893310547,187.17588901519778
trafficfore,192.168.245.193:8000,57.5,29,29.0,81.70461654663086,137.48345375061032
trafficfore,192.168.245.193:8000,58.5,30,30.0,74.84042644500732,146.83124780654907
trafficfore,192.168.245.193:8000,59.5,28,28.0,79.04601097106934,149.98888492584229
trafficfore,192.168.245.193:8000,60.5,25,25.0,71.71416282653809,113.6221694946289
trafficfore,192.168.245.193:8000,61.5,25,25.0,77.84795761108398,165.12708663940427
trafficfore,192.168.245.193:8000,62.5,32,32.0,105.59535026550293,157.39694118499756
trafficfore,192.168.245.193:8000,63.5,20,20.0,73.20666313171387,152.49206542968744
trafficfore,192.168.245.193:8000,64.5,15,15.0,69.99564170837402,133.98888587951657
trafficfore,192.168.245.193:8000,65.5,16,16.0,76.02155208587646,98.60392808914185
trafficfore,192.168.245.193:8000,66.5,26,26.0,92.16392040252686,141.95674657821655
trafficfore,192.168.245.193:8000,67.5,25,25.0,68.98069381713867,116.67516708374022
trafficfore,192.168.245.193:8000,68.5,18,18.0,55.46426773071289,104.73453283309932
trafficfore,192.168.245.193:8000,69.5,28,28.0,96.07696533203126,211.20015621185303
trafficfore,192.168.245.193:8000,70.5,30,30.0,63.97128105163574,100.8169674873352
trafficfore,192.168.245.193:8000,71.5,26,26.0,104.46333885192871,149.819016456604
trafficfore,192.168.245.193:8000,72.5,25,25.0,61.72680854797363,84.5797061920166
trafficfore,192.168.245.193:8000,73.5,24,24.0,83.83071422576904,167.6754355430603
trafficfore,192.168.245.193:8000,74.5,29,29.0,92.01812744140624,182.6668357849121
trafficfore,192.168.245.193:8000,75.5,32,32.0,129.2121410369873,223.20157766342163
trafficfore,192.168.245.193:8000,76.5,24,24.0,69.45323944091797,143.93599510192868
trafficfore,192.168.245.193:8000,77.5,25,25.0,68.56346130371094,106.22137069702146
trafficfore,192.168.245.193:8000,78.5,21,21.0,73.16279411315918,97.36323356628418
trafficfore,192.168.245.193:8000,79.5,20,20.0,62.23416328430176,100.44773578643799
trafficfore,192.168.245.193:8000,80.5,25,25.0,55.052995681762695,109.25487518310545
trafficfore,192.168.245.193:8000,81.5,12,12.0,42.2748327255249,72.98336029052736
trafficfore,192.168.245.193:8000,82.5,19,19.0,102.51808166503906,222.72019386291504
trafficfore,192.168.245.193:8000,83.5,32,32.0,78.92024517059326,176.34286880493164
trafficfore,192.168.245.193:8000,84.5,26,26.0,90.24429321289062,200.02937316894528
trafficfore,192.168.245.193:8000,85.5,30,30.0,158.50460529327393,234.85177993774417
trafficfore,192.168.245.193:8000,86.5,22,22.0,73.27663898468018,130.4446816444397
trafficfore,192.168.245.193:8000,87.5,30,30.0,72.39532470703125,198.46550464630124
trafficfore,192.168.245.193:8000,88.5,26,26.0,73.49908351898193,116.84924364089966
