task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,no_sharing_tpc,589,0.9983,73.323,60.374,112.266,128.347,68.815,67.085,0.002,1.174,3.58,4.508
gestureclass,no_sharing_tpc,621,1.0525,73.823,60.405,112.767,140.375,68.108,66.409,0.002,1.156,4.771,5.715
