task,device,t_center,count,throughput_rps,p50_ms,p99_ms
exchangefore,192.168.245.191:8000,41.5,1,1.0,79.80036735534668,79.80036735534668
exchangefore,192.168.245.191:8000,42.5,5,5.0,51.573991775512695,119.58373069763184
exchangefore,192.168.245.191:8000,43.5,8,8.0,57.9456090927124,109.46125984191895
exchangefore,192.168.245.191:8000,44.5,4,4.0,79.26440238952637,106.50118827819824
exchangefore,192.168.245.191:8000,45.5,5,5.0,55.58300018310547,87.75120735168457
exchangefore,192.168.245.191:8000,46.5,7,7.0,71.14863395690918,85.49466133117676
exchangefore,192.168.245.191:8000,47.5,5,5.0,79.2546272277832,115.72904586791994
exchangefore,192.168.245.191:8000,48.5,9,9.0,63.776493072509766,100.03586769104004
exchangefore,192.168.245.191:8000,49.5,5,5.0,64.69535827636719,101.28129959106444
exchangefore,192.168.245.191:8000,50.5,4,4.0,61.33842468261719,118.09403181076048
exchangefore,192.168.245.191:8000,51.5,9,9.0,101.5923023223877,160.26562690734863
exchangefore,192.168.245.191:8000,52.5,2,2.0,64.99600410461426,71.73213958740234
exchangefore,192.168.245.191:8000,53.5,10,10.0,84.5942497253418,160.9768581390381
exchangefore,192.168.245.191:8000,54.5,6,6.0,97.12862968444824,147.1042513847351
exchangefore,192.168.245.191:8000,55.5,4,4.0,70.12510299682617,111.67282819747923
exchangefore,192.168.245.191:8000,56.5,8,8.0,74.35834407806396,105.9057879447937
exchangefore,192.168.245.191:8000,57.5,1,1.0,73.25196266174316,73.25196266174316
exchangefore,192.168.245.191:8000,58.5,3,3.0,80.26242256164551,81.3617467880249
exchangefore,192.168.245.191:8000,59.5,5,5.0,71.35128974914551,101.06060981750488
heartrate,192.168.245.194:8000,0.5,8,8.0,51.20658874511719,123.2637333869934
heartrate,192.168.245.194:8000,1.5,3,3.0,49.68857765197754,49.6976900100708
heartrate,192.168.245.194:8000,2.5,5,5.0,49.58438873291016,61.64843559265137
heartrate,192.168.245.194:8000,3.5,4,4.0,53.160667419433594,78.64678144454956
heartrate,192.168.245.194:8000,4.5,3,3.0,52.74724960327149,67.32608795166016
heartrate,192.168.245.194:8000,5.5,7,7.0,50.364017486572266,108.91035556793211
heartrate,192.168.245.194:8000,6.5,9,9.0,51.17130279541016,90.69658279418945
heartrate,192.168.245.194:8000,7.5,1,1.0,47.23858833312988,47.23858833312988
heartrate,192.168.245.194:8000,8.5,6,6.0,52.19542980194092,76.51804685592651
heartrate,192.168.245.194:8000,9.5,7,7.0,49.5455265045166,65.81251621246336
heartrate,192.168.245.194:8000,10.5,4,4.0,46.079277992248535,61.41103029251098
heartrate,192.168.245.194:8000,11.5,8,8.0,51.19180679321289,74.01850700378418
heartrate,192.168.245.194:8000,12.5,5,5.0,49.44753646850586,59.71934318542481
heartrate,192.168.245.194:8000,13.5,3,3.0,74.38778877258301,114.63146686553956
heartrate,192.168.245.194:8000,14.5,4,4.0,49.89814758300781,62.123615741729736
heartrate,192.168.245.194:8000,15.5,2,2.0,48.02834987640381,49.625465869903564
heartrate,192.168.245.194:8000,16.5,3,3.0,55.561065673828125,78.99805068969727
heartrate,192.168.245.194:8000,17.5,4,4.0,78.3390998840332,83.35877418518066
heartrate,192.168.245.194:8000,18.5,2,2.0,51.427483558654785,51.69886827468872
heartrate,192.168.245.194:8000,19.5,3,3.0,49.4685173034668,78.69325160980225
heartrate,192.168.245.194:8000,20.5,5,5.0,50.10271072387695,50.38157463073731
heartrate,192.168.245.194:8000,21.5,7,7.0,90.12103080749512,113.69316101074217
heartrate,192.168.245.194:8000,22.5,3,3.0,49.48949813842773,49.65165138244629
heartrate,192.168.245.194:8000,23.5,5,5.0,47.093868255615234,49.49030876159668
heartrate,192.168.245.194:8000,24.5,2,2.0,69.78368759155273,79.21287536621094
heartrate,192.168.245.194:8000,25.5,4,4.0,51.98931694030762,78.74818086624146
heartrate,192.168.245.194:8000,26.5,8,8.0,52.27530002593994,79.1929030418396
heartrate,192.168.245.194:8000,27.5,5,5.0,54.72683906555176,82.46597290039062
heartrate,192.168.245.194:8000,28.5,2,2.0,49.622535705566406,49.72160339355469
heartrate,192.168.245.194:8000,29.5,7,7.0,49.40128326416016,58.33101272583007
heartrate,192.168.245.194:8000,30.5,3,3.0,68.08280944824219,68.33725452423096
heartrate,192.168.245.194:8000,31.5,4,4.0,51.98705196380615,61.637258529663086
heartrate,192.168.245.194:8000,32.5,2,2.0,80.95264434814453,82.80829429626465
heartrate,192.168.245.194:8000,33.5,4,4.0,48.629164695739746,86.91266536712645
heartrate,192.168.245.194:8000,34.5,1,1.0,45.12906074523926,45.12906074523926
heartrate,192.168.245.194:8000,35.5,4,4.0,93.72973442077637,117.3609781265259
heartrate,192.168.245.194:8000,36.5,5,5.0,51.43141746520996,69.17477607727051
heartrate,192.168.245.194:8000,37.5,3,3.0,46.744585037231445,85.7394027709961
heartrate,192.168.245.194:8000,38.5,4,4.0,53.72262001037598,81.47822856903076
heartrate,192.168.245.194:8000,39.5,4,4.0,95.44539451599121,142.91666507720947
heartrate,192.168.245.194:8000,40.5,7,7.0,75.81210136413574,86.44726276397705
heartrate,192.168.245.194:8000,41.5,8,8.0,56.9307804107666,121.264967918396
heartrate,192.168.245.194:8000,42.5,3,3.0,57.29556083679199,104.52094078063965
heartrate,192.168.245.194:8000,43.5,7,7.0,70.46985626220703,148.75487327575684
heartrate,192.168.245.194:8000,44.5,6,6.0,83.74285697937012,96.50702476501465
heartrate,192.168.245.194:8000,45.5,3,3.0,51.24306678771973,52.28257656097412
heartrate,192.168.245.194:8000,46.5,3,3.0,51.114797592163086,66.61608695983887
heartrate,192.168.245.194:8000,47.5,5,5.0,47.75285720825195,101.77725791931152
heartrate,192.168.245.194:8000,48.5,2,2.0,38.76197338104248,40.05908250808716
heartrate,192.168.245.194:8000,49.5,6,6.0,54.24821376800537,80.9757947921753
heartrate,192.168.245.194:8000,50.5,4,4.0,54.34417724609375,86.97290182113646
heartrate,192.168.245.194:8000,51.5,4,4.0,64.93306159973145,96.34381532669067
heartrate,192.168.245.194:8000,52.5,6,6.0,49.56626892089844,70.27263641357422
heartrate,192.168.245.194:8000,53.5,7,7.0,53.1613826751709,151.6251754760742
heartrate,192.168.245.194:8000,54.5,7,7.0,73.89521598815918,85.49546241760254
heartrate,192.168.245.194:8000,55.5,3,3.0,113.78860473632812,155.27717113494873
heartrate,192.168.245.194:8000,56.5,2,2.0,68.70925426483154,92.32299566268921
heartrate,192.168.245.194:8000,57.5,7,7.0,50.42004585266113,78.18682193756104
heartrate,192.168.245.194:8000,58.5,4,4.0,83.66572856903076,86.86845541000366
heartrate,192.168.245.194:8000,59.5,4,4.0,56.22529983520508,106.5748357772827
trafficfore,192.168.245.191:8000,0.5,5,5.0,81.04228973388672,131.9923496246338
trafficfore,192.168.245.191:8000,1.5,5,5.0,58.5324764251709,74.80260848999023
trafficfore,192.168.245.191:8000,2.5,3,3.0,50.25458335876465,50.34757614135742
trafficfore,192.168.245.191:8000,3.5,5,5.0,44.63911056518555,50.059165954589844
trafficfore,192.168.245.191:8000,4.5,10,10.0,92.64183044433594,136.1954140663147
trafficfore,192.168.245.191:8000,5.5,9,9.0,90.58260917663574,164.35707092285156
trafficfore,192.168.245.191:8000,6.5,3,3.0,59.16166305541992,108.27306747436525
trafficfore,192.168.245.191:8000,7.5,7,7.0,57.24930763244629,84.88758563995361
trafficfore,192.168.245.191:8000,8.5,4,4.0,53.212761878967285,69.84919309616089
trafficfore,192.168.245.191:8000,9.5,3,3.0,48.96283149719238,51.224098205566406
trafficfore,192.168.245.191:8000,10.5,7,7.0,64.98050689697266,83.19012165069579
trafficfore,192.168.245.191:8000,11.5,6,6.0,75.48165321350098,86.65562868118286
trafficfore,192.168.245.191:8000,12.5,4,4.0,65.16444683074951,89.82626914978027
trafficfore,192.168.245.191:8000,13.5,6,6.0,67.940354347229,90.34886360168457
trafficfore,192.168.245.191:8000,14.5,5,5.0,50.66394805908203,50.93313217163086
trafficfore,192.168.245.191:8000,15.5,3,3.0,46.62775993347168,68.88948440551758
trafficfore,192.168.245.191:8000,16.5,1,1.0,122.36547470092772,122.36547470092772
trafficfore,192.168.245.191:8000,17.5,4,4.0,47.098636627197266,88.0940794944763
trafficfore,192.168.245.191:8000,18.5,4,4.0,72.03114032745361,113.31039667129515
trafficfore,192.168.245.191:8000,19.5,5,5.0,60.84871292114258,84.82314109802246
trafficfore,192.168.245.191:8000,20.5,5,5.0,41.55063629150391,72.23505020141602
trafficfore,192.168.245.191:8000,22.5,6,6.0,75.20925998687744,80.75059652328491
trafficfore,192.168.245.191:8000,23.5,7,7.0,93.4128761291504,124.15594100952148
trafficfore,192.168.245.191:8000,24.5,3,3.0,75.26826858520508,79.31812763214111
trafficfore,192.168.245.191:8000,25.5,5,5.0,106.1866283416748,162.20688819885254
trafficfore,192.168.245.191:8000,26.5,6,6.0,72.67928123474121,85.69321632385254
trafficfore,192.168.245.191:8000,27.5,5,5.0,48.78711700439453,58.474740982055664
trafficfore,192.168.245.191:8000,28.5,4,4.0,51.59127712249756,81.40533447265624
trafficfore,192.168.245.191:8000,29.5,8,8.0,90.1496410369873,119.29317235946654
trafficfore,192.168.245.191:8000,30.5,34,34.0,179.14748191833496,344.0655446052551
trafficfore,192.168.245.191:8000,31.5,20,20.0,66.96093082427979,89.4170331954956
trafficfore,192.168.245.191:8000,32.5,17,17.0,79.4985294342041,131.633939743042
trafficfore,192.168.245.191:8000,33.5,18,18.0,92.68045425415039,138.2706642150879
trafficfore,192.168.245.191:8000,34.5,25,25.0,80.63149452209473,147.8398323059082
trafficfore,192.168.245.191:8000,35.5,30,30.0,93.27125549316406,167.84321784973145
trafficfore,192.168.245.191:8000,36.5,16,16.0,52.918076515197754,87.09717988967896
trafficfore,192.168.245.191:8000,37.5,13,13.0,47.50204086303711,88.79018783569336
trafficfore,192.168.245.191:8000,38.5,17,17.0,62.294960021972656,104.81081962585449
trafficfore,192.168.245.191:8000,39.5,17,17.0,70.54448127746582,109.6782112121582
trafficfore,192.168.245.191:8000,40.5,20,20.0,58.69650840759277,94.50059890747072
trafficfore,192.168.245.191:8000,41.5,17,17.0,46.294450759887695,76.67764663696289
trafficfore,192.168.245.191:8000,42.5,20,20.0,76.39789581298828,108.51645469665526
trafficfore,192.168.245.191:8000,43.5,17,17.0,77.86774635314941,121.15498542785643
trafficfore,192.168.245.191:8000,44.5,22,22.0,63.727498054504395,94.23136472702026
trafficfore,192.168.245.191:8000,45.5,13,13.0,51.08284950256348,80.78374862670898
trafficfore,192.168.245.191:8000,46.5,18,18.0,65.45615196228027,96.39659404754637
trafficfore,192.168.245.191:8000,47.5,19,19.0,65.81783294677734,112.17603206634523
trafficfore,192.168.245.191:8000,48.5,13,13.0,58.75349044799805,113.89554977416991
trafficfore,192.168.245.191:8000,49.5,21,21.0,72.7229118347168,109.01541709899904
trafficfore,192.168.245.191:8000,50.5,14,14.0,98.26076030731201,148.61408472061157
trafficfore,192.168.245.191:8000,51.5,16,16.0,78.22561264038086,125.99838972091673
trafficfore,192.168.245.191:8000,52.5,22,22.0,61.940908432006836,122.118182182312
trafficfore,192.168.245.191:8000,53.5,27,27.0,81.56871795654297,158.2792234420776
trafficfore,192.168.245.191:8000,54.5,23,23.0,107.21397399902344,156.84036254882812
trafficfore,192.168.245.191:8000,55.5,19,19.0,54.36873435974121,94.42598819732666
trafficfore,192.168.245.191:8000,56.5,14,14.0,47.6757287979126,116.6886830329895
trafficfore,192.168.245.191:8000,57.5,17,17.0,52.94919013977051,125.13673782348633
trafficfore,192.168.245.191:8000,58.5,19,19.0,63.01712989807129,107.58725166320801
trafficfore,192.168.245.191:8000,59.5,20,20.0,60.93430519104004,109.33992624282834
trafficfore,192.168.245.191:8000,60.5,3,3.0,59.11540985107422,64.55852508544922
trafficfore,192.168.245.194:8000,30.5,15,15.0,64.28194046020508,96.20240211486816
trafficfore,192.168.245.194:8000,31.5,23,23.0,56.33544921875,117.40506172180177
trafficfore,192.168.245.194:8000,32.5,27,27.0,66.40481948852539,119.33422565460205
trafficfore,192.168.245.194:8000,33.5,18,18.0,72.87788391113281,113.58738183975217
trafficfore,192.168.245.194:8000,34.5,23,23.0,60.89973449707031,90.33906936645509
trafficfore,192.168.245.194:8000,35.5,14,14.0,54.81362342834473,98.81851434707642
trafficfore,192.168.245.194:8000,36.5,17,17.0,51.64623260498047,88.40533256530762
trafficfore,192.168.245.194:8000,37.5,16,16.0,67.19338893890381,86.95675134658813
trafficfore,192.168.245.194:8000,38.5,14,14.0,61.27607822418213,88.55233192443848
trafficfore,192.168.245.194:8000,39.5,17,17.0,73.73523712158203,131.5696620941162
trafficfore,192.168.245.194:8000,40.5,19,19.0,77.09550857543945,106.48205280303956
trafficfore,192.168.245.194:8000,41.5,20,20.0,76.7049789428711,118.10136556625365
trafficfore,192.168.245.194:8000,42.5,22,22.0,68.1072473526001,103.86563062667847
trafficfore,192.168.245.194:8000,43.5,17,17.0,82.92531967163086,170.6276512145996
trafficfore,192.168.245.194:8000,44.5,18,18.0,64.34142589569092,105.73284626007079
trafficfore,192.168.245.194:8000,45.5,17,17.0,57.78217315673828,82.20282554626465
trafficfore,192.168.245.194:8000,46.5,9,9.0,50.896406173706055,92.8084945678711
trafficfore,192.168.245.194:8000,47.5,20,20.0,61.84804439544678,94.03662443161011
trafficfore,192.168.245.194:8000,48.5,16,16.0,50.13930797576904,65.60850143432617
trafficfore,192.168.245.194:8000,49.5,18,18.0,57.22784996032715,77.43326187133789
trafficfore,192.168.245.194:8000,50.5,15,15.0,80.08790016174316,113.53908538818361
trafficfore,192.168.245.194:8000,51.5,18,18.0,48.1569766998291,79.00268793106079
trafficfore,192.168.245.194:8000,52.5,20,20.0,61.73837184906006,94.72938537597656
trafficfore,192.168.245.194:8000,53.5,17,17.0,61.87605857849121,167.2044277191162
trafficfore,192.168.245.194:8000,54.5,19,19.0,77.66914367675781,104.59676265716553
trafficfore,192.168.245.194:8000,55.5,35,35.0,113.3577823638916,200.87824821472162
trafficfore,192.168.245.194:8000,56.5,18,18.0,65.4376745223999,87.8966474533081
trafficfore,192.168.245.194:8000,57.5,19,19.0,74.5398998260498,96.15077495574951
trafficfore,192.168.245.194:8000,58.5,18,18.0,64.48864936828613,89.76452350616454
trafficfore,192.168.245.194:8000,59.5,28,28.0,72.23570346832275,109.81437921524049
trafficfore,192.168.245.194:8000,60.5,3,3.0,76.52568817138672,79.98558044433594
