task,t_center,count,throughput_rps,p50_ms,p99_ms,mean_ms
exchangefore,35.5,7,7.0,93.22690963745116,144.33207511901855,104.84794207981655
exchangefore,36.5,6,6.0,60.00208854675293,91.72827005386351,63.98117542266846
exchangefore,37.5,5,5.0,61.68937683105469,82.14179992675781,63.91873359680176
exchangefore,38.5,8,8.0,68.44449043273926,103.75232219696046,74.06443357467651
exchangefore,39.5,4,4.0,52.09338665008545,93.69373083114621,60.365378856658936
exchangefore,40.5,4,4.0,81.00557327270508,125.04670381546019,83.06694030761719
exchangefore,41.5,1,1.0,79.80036735534668,79.80036735534668,79.80036735534668
exchangefore,42.5,5,5.0,51.573991775512695,119.58373069763184,74.38092231750488
exchangefore,43.5,8,8.0,57.9456090927124,109.46125984191895,66.28742814064026
exchangefore,44.5,4,4.0,79.26440238952637,106.50118827819824,82.2676420211792
exchangefore,45.5,5,5.0,55.58300018310547,87.75120735168457,60.49675941467285
exchangefore,46.5,7,7.0,71.14863395690918,85.49466133117676,66.60539763314384
exchangefore,47.5,5,5.0,79.2546272277832,115.72904586791994,82.0638656616211
exchangefore,48.5,9,9.0,63.776493072509766,100.03586769104004,66.27678871154785
exchangefore,49.5,5,5.0,64.69535827636719,101.28129959106444,66.5506362915039
exchangefore,50.5,4,4.0,61.33842468261719,118.09403181076048,72.8757381439209
exchangefore,51.5,9,9.0,101.5923023223877,160.26562690734863,100.12621349758572
exchangefore,52.5,2,2.0,64.99600410461426,71.73213958740234,64.99600410461426
exchangefore,53.5,10,10.0,84.5942497253418,160.9768581390381,101.59645080566406
exchangefore,54.5,6,6.0,97.12862968444824,147.1042513847351,92.79255072275798
exchangefore,55.5,4,4.0,70.12510299682617,111.67282819747923,73.78047704696655
exchangefore,56.5,8,8.0,74.35834407806396,105.9057879447937,74.94115829467773
exchangefore,57.5,1,1.0,73.25196266174316,73.25196266174316,73.25196266174316
exchangefore,58.5,3,3.0,80.26242256164551,81.3617467880249,70.08663813273112
exchangefore,59.5,5,5.0,71.35128974914551,101.06060981750488,77.23202705383301
heartrate,0.5,8,8.0,51.20658874511719,123.2637333869934,63.69706988334656
heartrate,1.5,3,3.0,49.68857765197754,49.6976900100708,49.61911837259928
heartrate,2.5,5,5.0,49.58438873291016,61.64843559265137,52.07371711730957
heartrate,3.5,4,4.0,53.160667419433594,78.64678144454956,59.39358472824097
heartrate,4.5,3,3.0,52.74724960327149,67.32608795166016,56.573073069254555
heartrate,5.5,7,7.0,50.364017486572266,108.91035556793211,66.20124408176967
heartrate,6.5,9,9.0,51.17130279541016,90.69658279418945,58.12223752339681
heartrate,7.5,1,1.0,47.23858833312988,47.23858833312988,47.23858833312988
heartrate,8.5,6,6.0,52.19542980194092,76.51804685592651,58.9752197265625
heartrate,9.5,7,7.0,49.5455265045166,65.81251621246336,49.916063036237446
heartrate,10.5,4,4.0,46.079277992248535,61.41103029251098,49.40450191497803
heartrate,11.5,8,8.0,51.19180679321289,74.01850700378418,54.94537949562073
heartrate,12.5,5,5.0,49.44753646850586,59.71934318542481,51.241493225097656
heartrate,13.5,3,3.0,74.38778877258301,114.63146686553956,79.77461814880371
heartrate,14.5,4,4.0,49.89814758300781,62.123615741729736,51.950275897979736
heartrate,15.5,2,2.0,48.02834987640381,49.625465869903564,48.02834987640381
heartrate,16.5,3,3.0,55.561065673828125,78.99805068969727,62.85381317138672
heartrate,17.5,4,4.0,78.3390998840332,83.35877418518066,72.39025831222534
heartrate,18.5,2,2.0,51.427483558654785,51.69886827468872,51.427483558654785
heartrate,19.5,3,3.0,49.4685173034668,78.69325160980225,58.61043930053711
heartrate,20.5,5,5.0,50.10271072387695,50.38157463073731,50.02293586730957
heartrate,21.5,7,7.0,90.12103080749512,113.69316101074217,80.38411821637835
heartrate,22.5,3,3.0,49.48949813842773,49.65165138244629,49.49371019999186
heartrate,23.5,5,5.0,47.093868255615234,49.49030876159668,47.652626037597656
heartrate,24.5,2,2.0,69.78368759155273,79.21287536621094,69.78368759155273
heartrate,25.5,4,4.0,51.98931694030762,78.74818086624146,58.50625038146973
heartrate,26.5,8,8.0,52.27530002593994,79.1929030418396,59.64750051498413
heartrate,27.5,5,5.0,54.72683906555176,82.46597290039062,60.58244705200195
heartrate,28.5,2,2.0,49.622535705566406,49.72160339355469,49.622535705566406
heartrate,29.5,7,7.0,49.40128326416016,58.33101272583007,50.23479461669922
heartrate,30.5,3,3.0,68.08280944824219,68.33725452423096,59.44903691609701
heartrate,31.5,4,4.0,51.98705196380615,61.637258529663086,52.024781703948975
heartrate,32.5,2,2.0,80.95264434814453,82.80829429626465,80.95264434814453
heartrate,33.5,4,4.0,48.629164695739746,86.91266536712645,57.11507797241211
heartrate,34.5,1,1.0,45.12906074523926,45.12906074523926,45.12906074523926
heartrate,35.5,4,4.0,93.72973442077637,117.3609781265259,87.2868299484253
heartrate,36.5,5,5.0,51.43141746520996,69.17477607727051,52.54988670349121
heartrate,37.5,3,3.0,46.744585037231445,85.7394027709961,58.612823486328125
heartrate,38.5,4,4.0,53.72262001037598,81.47822856903076,59.946298599243164
heartrate,39.5,4,4.0,95.44539451599121,142.91666507720947,94.57546472549438
heartrate,40.5,7,7.0,75.81210136413574,86.44726276397705,70.25085176740374
heartrate,41.5,8,8.0,56.9307804107666,121.264967918396,70.35067677497864
heartrate,42.5,3,3.0,57.29556083679199,104.52094078063965,69.20997301737468
heartrate,43.5,7,7.0,70.46985626220703,148.75487327575684,85.19680159432548
heartrate,44.5,6,6.0,83.74285697937012,96.50702476501465,74.98637835184734
heartrate,45.5,3,3.0,51.24306678771973,52.28257656097412,48.42623074849447
heartrate,46.5,3,3.0,51.114797592163086,66.61608695983887,53.06084950764974
heartrate,47.5,5,5.0,47.75285720825195,101.77725791931152,59.63931083679199
heartrate,48.5,2,2.0,38.76197338104248,40.05908250808716,38.76197338104248
heartrate,49.5,6,6.0,54.24821376800537,80.9757947921753,56.51859442392985
heartrate,50.5,4,4.0,54.34417724609375,86.97290182113646,59.55052375793457
heartrate,51.5,4,4.0,64.93306159973145,96.34381532669067,66.10828638076782
heartrate,52.5,6,6.0,49.56626892089844,70.27263641357422,51.483988761901855
heartrate,53.5,7,7.0,53.1613826751709,151.6251754760742,69.77755682809013
heartrate,54.5,7,7.0,73.89521598815918,85.49546241760254,67.55764143807548
heartrate,55.5,3,3.0,113.78860473632812,155.27717113494873,120.33279736836751
heartrate,56.5,2,2.0,68.70925426483154,92.32299566268921,68.70925426483154
heartrate,57.5,7,7.0,50.42004585266113,78.18682193756104,56.3084397997175
heartrate,58.5,4,4.0,83.66572856903076,86.86845541000366,75.66100358963013
heartrate,59.5,4,4.0,56.22529983520508,106.5748357772827,65.47486782073975
trafficfore,0.5,5,5.0,81.04228973388672,131.9923496246338,89.6125316619873
trafficfore,1.5,5,5.0,58.5324764251709,74.80260848999023,57.77230262756348
trafficfore,2.5,3,3.0,50.25458335876465,50.34757614135742,48.74523480733236
trafficfore,3.5,5,5.0,44.63911056518555,50.059165954589844,43.80793571472168
trafficfore,4.5,10,10.0,92.64183044433594,136.1954140663147,88.2983922958374
trafficfore,5.5,9,9.0,90.58260917663574,164.35707092285156,101.74496968587239
trafficfore,6.5,3,3.0,59.16166305541992,108.27306747436525,73.1816291809082
trafficfore,7.5,7,7.0,57.24930763244629,84.88758563995361,64.69246319362095
trafficfore,8.5,4,4.0,53.212761878967285,69.84919309616089,56.66494369506836
trafficfore,9.5,3,3.0,48.96283149719238,51.224098205566406,48.82152875264486
trafficfore,10.5,7,7.0,64.98050689697266,83.19012165069579,63.2295949118478
trafficfore,11.5,6,6.0,75.48165321350098,86.65562868118286,70.83841164906819
trafficfore,12.5,4,4.0,65.16444683074951,89.82626914978027,67.59613752365112
trafficfore,13.5,6,6.0,67.940354347229,90.34886360168457,70.79859574635823
trafficfore,14.5,5,5.0,50.66394805908203,50.93313217163086,49.3013858795166
trafficfore,15.5,3,3.0,46.62775993347168,68.88948440551758,51.80438359578451
trafficfore,16.5,1,1.0,122.36547470092772,122.36547470092772,122.36547470092772
trafficfore,17.5,4,4.0,47.098636627197266,88.0940794944763,56.801021099090576
trafficfore,18.5,4,4.0,72.03114032745361,113.31039667129515,75.00213384628296
trafficfore,19.5,5,5.0,60.84871292114258,84.82314109802246,64.35389518737793
trafficfore,20.5,5,5.0,41.55063629150391,72.23505020141602,48.63457679748535
trafficfore,22.5,6,6.0,75.20925998687744,80.75059652328491,68.44425201416016
trafficfore,23.5,7,7.0,93.4128761291504,124.15594100952148,92.12800434657505
trafficfore,24.5,3,3.0,75.26826858520508,79.31812763214111,68.71120134989421
trafficfore,25.5,5,5.0,106.1866283416748,162.20688819885254,105.26123046875
trafficfore,26.5,6,6.0,72.67928123474121,85.69321632385254,69.60169474283855
trafficfore,27.5,5,5.0,48.78711700439453,58.474740982055664,49.18179512023926
trafficfore,28.5,4,4.0,51.59127712249756,81.40533447265624,57.99293518066406
trafficfore,29.5,8,8.0,90.1496410369873,119.29317235946654,91.31917357444763
trafficfore,30.5,49,49.0,97.24688529968262,341.90736770629877,145.29463709617147
trafficfore,31.5,43,43.0,65.31906127929688,114.49234962463376,62.45288183522779
trafficfore,32.5,44,44.0,73.89438152313232,128.927321434021,72.11335138841109
trafficfore,33.5,36,36.0,80.45578002929688,137.74967193603516,83.64894655015733
trafficfore,34.5,48,48.0,72.2588300704956,146.73515558242798,70.99383572737376
trafficfore,35.5,44,44.0,76.9885778427124,166.2047290802002,85.44255928559737
trafficfore,36.5,33,33.0,51.64623260498047,88.5346508026123,57.43303443446304
trafficfore,37.5,29,29.0,56.07175827026367,88.78606796264648,59.702503270116345
trafficfore,38.5,31,31.0,62.294960021972656,103.17056179046631,66.22121410985147
trafficfore,39.5,34,34.0,71.54560089111328,131.31131649017334,73.48217683679917
trafficfore,40.5,39,39.0,69.60630416870117,106.35545253753664,70.56693541697966
trafficfore,41.5,37,37.0,63.83466720581055,117.50300407409668,68.0155560776994
trafficfore,42.5,42,42.0,70.56641578674316,108.16265821456908,70.99301474434989
trafficfore,43.5,34,34.0,78.19616794586182,168.13251256942752,81.67543831993552
trafficfore,44.5,40,40.0,64.34142589569092,104.42731380462646,64.96388912200928
trafficfore,45.5,30,30.0,54.51083183288574,82.10531711578369,58.5215171178182
trafficfore,46.5,27,27.0,62.581539154052734,96.10963344573975,66.61927258526838
trafficfore,47.5,39,39.0,64.43500518798828,110.48521518707274,67.22516891283867
trafficfore,48.5,29,29.0,53.71499061584473,112.72779464721678,56.70364149685564
trafficfore,49.5,39,39.0,64.81671333312988,106.15442276000972,63.4761834755922
trafficfore,50.5,29,29.0,81.55202865600586,148.0635166168213,83.09822246946138
trafficfore,51.5,34,34.0,58.81166458129883,124.46189165115356,67.10541248321533
trafficfore,52.5,42,42.0,61.940908432006836,120.41196346282956,64.4474881035941
trafficfore,53.5,44,44.0,81.05909824371338,165.60113430023193,86.17392453280362
trafficfore,54.5,42,42.0,81.44128322601318,155.7725620269775,87.08316939217704
trafficfore,55.5,54,54.0,85.39295196533203,197.84163951873776,92.74670371302852
trafficfore,56.5,32,32.0,59.323668479919434,112.16699361801152,62.81931698322296
trafficfore,57.5,36,36.0,69.02551651000977,125.13660192489624,70.63389486736722
trafficfore,58.5,37,37.0,64.22972679138184,104.20698165893555,66.49320834391825
trafficfore,59.5,48,48.0,70.21403312683105,112.34154462814332,70.78981399536133
trafficfore,60.5,6,6.0,67.30401515960693,79.87966537475586,65.53479035695393
