req_id,send_time_rel,latency_ms,start_time_ns,end_time_ns
0,1e-06,301.559,1775250397393651795,1775250397680293540
1,0.024368,295.2082,1775250397684457606,1775250397697405993
2,0.047753,322.6864,1775250397703829217,1775250397749225154
3,0.072219,298.2919,1775250397703829217,1775250397749225154
4,0.074738,296.2177,1775250397703829217,1775250397749225154
5,0.074991,296.0744,1775250397703829217,1775250397749225154
6,0.090346,280.7651,1775250397703829217,1775250397749225154
7,0.103943,267.6077,1775250397703829217,1775250397749225154
8,0.135346,236.4225,1775250397703829217,1775250397749225154
9,0.135695,236.0857,1775250397703829217,1775250397749225154
10,0.147025,224.8511,1775250397703829217,1775250397749225154
11,0.147039,225.0111,1775250397703829217,1775250397749225154
12,0.158557,213.8157,1775250397703829217,1775250397749225154
13,0.175917,196.5685,1775250397703829217,1775250397749225154
14,0.179299,193.2311,1775250397703829217,1775250397749225154
15,0.191661,181.1302,1775250397703829217,1775250397749225154
16,0.193,179.9586,1775250397703829217,1775250397749225154
17,0.194285,178.8032,1775250397703829217,1775250397749225154
18,0.197637,175.4627,1775250397703829217,1775250397749225154
19,0.205961,167.3753,1775250397703829217,1775250397749225154
20,0.210383,162.9667,1775250397703829217,1775250397749225154
21,0.2227,150.6681,1775250397703829217,1775250397749225154
22,0.225039,148.5097,1775250397703829217,1775250397749225154
23,0.244364,129.5207,1775250397703829217,1775250397749225154
24,0.255728,118.341,1775250397703829217,1775250397749225154
25,0.262054,112.0262,1775250397703829217,1775250397749225154
26,0.266388,108.7081,1775250397703829217,1775250397749225154
27,0.270693,104.414,1775250397703829217,1775250397749225154
28,0.272015,103.0989,1775250397703829217,1775250397749225154
29,0.273301,101.8171,1775250397703829217,1775250397749225154
30,0.280644,94.4779,1775250397703829217,1775250397749225154
31,0.284003,91.1233,1775250397703829217,1775250397749225154
32,0.298461,76.8008,1775250397703829217,1775250397749225154
33,0.30366,71.6321,1775250397703829217,1775250397749225154
34,0.306944,87.2958,1775250397756848278,1775250397773118481
