batch_start_ns,observed_batch_size,send_time_rel_first
1775250407444327898,1,10.00088
1775250407476316663,3,10.032074
1775250407501708488,5,10.045888
1775250407533249815,2,10.101769
1775250407579364057,2,10.140667
1775250407633204002,4,10.146486
1775250407676739458,5,10.16985
1775250407714555009,5,10.215963
1775250407758277871,3,10.26183
1775250407803014797,6,10.272685
1775250407853529295,4,10.335413
1775250407896069669,5,10.367877
1775250407929081089,5,10.411115
1775250407971731792,4,10.499708
1775250408013262151,4,10.523571
1775250408056818190,4,10.569179
1775250408099547329,4,10.617701
1775250408143675765,6,10.642126
1775250408186982043,5,10.697912
1775250408226570810,4,10.748968
1775250408269853416,4,10.798806
1775250408313186945,4,10.824962
1775250408355496410,5,10.872435
1775250408385840838,5,10.927682
1775250408422724810,5,10.962432
1775250408461545764,3,11.015376
1775250408498658576,4,11.027218
1775250408525474099,6,11.040637
1775250408550410837,3,11.104474
1775250408573811816,2,11.159763
1775250408612700975,3,11.189622
1775250408651345025,4,11.197727
1775250408703163031,4,11.202733
1775250408746211647,3,11.248531
1775250408783952831,5,11.304384
1775250408820391607,4,11.359216
1775250408855973181,3,11.388887
1775250408898779137,5,11.442208
1775250408937962661,6,11.462492
1775250408962451401,4,11.499523
1775250408987241086,2,11.561688
1775250409024326625,2,11.578068
1775250409056260185,3,11.608891
1775250409081992628,2,11.645789
1775250409120231864,1,11.727125
1775250409163401940,2,11.751758
1775250409201266724,3,11.754221
1775250409243505183,4,11.764709
1775250409266354826,5,11.807602
1775250409305415580,1,11.851449
1775250409345103096,4,11.885777
1775250409387355546,4,11.8994
1775250409424364148,6,11.934467
1775250409457739689,5,11.984584
1775250409496234166,4,12.020942
1775250409530218256,4,12.053673
1775250409568290438,4,12.067818
1775250409606471658,4,12.132506
1775250409651141439,3,12.156237
1775250409676659125,5,12.183716
1775250409705994529,4,12.262176
1775250409725274775,2,12.302365
1775250409770484441,1,12.349649
1775250409812158632,2,12.364975
1775250409849996624,6,12.380453
1775250409892255575,5,12.407351
1775250409934199749,4,12.453452
1775250409959962125,5,12.478508
1775250409994128151,2,12.55482
1775250410035969286,4,12.57825
1775250410059952464,4,12.614605
1775250410090117177,3,12.659895
1775250410129000816,4,12.687295
1775250410178285822,3,12.722195
1775250410214482757,6,12.730815
1775250410249795868,4,12.786599
1775250410277422900,5,12.805212
1775250410300339539,3,12.848649
1775250410319164937,2,12.903054
1775250410338617597,1,12.926337
1775250410379162304,2,12.980932
1775250410397810738,1,12.996862
1775250410430908095,2,13.022545
1775250410465888859,3,13.032197
1775250410496037251,3,13.062276
1775250410532543272,4,13.105018
1775250410583268477,3,13.141002
1775250410630847781,4,13.157125
1775250410671383187,5,13.18638
1775250410707307550,6,13.21525
1775250410745716589,4,13.23858
1775250410785878965,7,13.281058
1775250410822723894,4,13.343436
1775250410851271272,4,13.381647
1775250410869712328,1,13.44678
1775250410916678721,2,13.48826
1775250410954318846,3,13.492178
1775250410990223067,3,13.509966
1775250411027019462,5,13.555121
1775250411060963390,3,13.599233
1775250411091805349,4,13.611459
1775250411127949060,2,13.685722
1775250411164628855,3,13.714196
1775250411189483376,3,13.75289
1775250411218374493,2,13.805337
1775250411251863112,2,13.833437
1775250411284820128,4,13.849144
1775250411304352915,1,13.890554
1775250411335855439,2,13.932512
1775250411373652548,2,13.938822
1775250411402091137,3,13.942574
1775250411435866780,3,13.983709
1775250411472234550,4,14.023023
1775250411514338507,3,14.029294
1775250411548200168,4,14.048
1775250411591994856,4,14.087647
1775250411626429124,4,14.109145
1775250411667529168,4,14.129043
1775250411702998063,5,14.188332
1775250411744113708,4,14.261908
1775250411775342119,3,14.299088
1775250411817617471,4,14.335622
1775250411845944360,3,14.383347
1775250411875054125,3,14.41616
1775250411899373351,2,14.465257
1775250411935547525,1,14.513973
1775250411957857793,3,14.531361
1775250411987171185,2,14.538196
1775250412017550196,2,14.582327
1775250412041649153,2,14.608533
1775250412076629887,2,14.63274
1775250412105915837,3,14.660577
1775250412135317356,4,14.6865
1775250412182245505,2,14.741695
1775250412206118304,4,14.763233
1775250412231603556,1,14.79346
1775250412272266224,3,14.829889
1775250412309746226,6,14.856569
1775250412351698611,5,14.893231
1775250412393879024,6,14.924177
1775250412417333858,3,14.957727
1775250412435747852,2,15.015761
1775250412465388971,1,15.054061
1775250412494249926,2,15.08653
1775250412523750433,3,15.102081
1775250412570611727,3,15.108808
1775250412610783313,4,15.135737
1775250412649986539,7,15.161656
1775250412672898297,2,15.21865
1775250412715507626,3,15.275896
1775250412751455481,3,15.292595
1775250412775290177,3,15.338113
1775250412813184683,1,15.3708
1775250412836278197,2,15.410091
1775250412854053268,2,15.422607
1775250412880484549,1,15.483746
1775250412914745463,2,15.497787
1775250412955610327,2,15.519366
1775250412990885356,2,15.53395
1775250413025075194,6,15.556755
1775250413065216878,2,15.629576
1775250413107518942,4,15.640298
1775250413146233367,5,15.657253
1775250413186678286,4,15.696218
1775250413221741087,5,15.72314
1775250413263413558,5,15.777859
1775250413303913152,5,15.817696
1775250413330745027,6,15.837747
1775250413372904659,4,15.886692
1775250413412770750,5,15.925917
1775250413437892863,5,15.982044
1775250413467459816,3,16.012442
1775250413489522383,2,16.054827
1775250413525331766,2,16.094343
1775250413554044278,4,16.109875
1775250413593694541,1,16.128346
1775250413643387871,5,16.177532
1775250413670701926,6,16.196507
1775250413712285990,2,16.257058
1775250413740631171,4,16.290136
1775250413788858129,4,16.328719
1775250413831060094,3,16.360697
1775250413864859620,4,16.388223
1775250413885432923,3,16.434356
1775250413921360886,1,16.507489
1775250413974673227,2,16.5207
1775250414011651777,4,16.5344
1775250414047417847,2,16.562963
1775250414077874604,2,16.639901
1775250414106128007,2,16.675271
1775250414140567036,2,16.690027
1775250414163067461,2,16.722377
1775250414214067079,2,16.798459
1775250414258507321,2,16.850373
1775250414293752047,2,16.867262
1775250414327934544,1,16.886363
1775250414354219234,3,16.919065
1775250414391112907,3,16.946947
1775250414440337778,3,16.969642
1775250414479069965,4,16.995492
1775250414527402131,5,17.011065
1775250414576847150,5,17.064945
1775250414603823397,4,17.105509
1775250414630515761,2,17.152561
1775250414657566654,2,17.211892
1775250414689497554,3,17.25272
1775250414717204722,3,17.279377
1775250414752614401,2,17.300638
1775250414783130894,3,17.343422
1775250414826397428,2,17.395704
1775250414873459018,4,17.427291
1775250414899643479,4,17.441703
1775250414955522094,4,17.465449
1775250414983613664,4,17.507674
1775250415018413533,2,17.551876
1775250415066985580,4,17.607012
1775250415113810260,5,17.632835
1775250415155388554,4,17.661017
1775250415184237527,4,17.694623
1775250415226294130,4,17.754547
1775250415265103963,5,17.790968
1775250415279316827,2,17.829534
1775250415308645820,2,17.89315
1775250415348992312,3,17.907063
1775250415382767105,2,17.917964
1775250415414410801,3,17.95483
1775250415448687856,3,18.013879
1775250415470147564,2,18.043518
1775250415497099869,3,18.069421
1775250415531825672,4,18.094056
1775250415560199506,1,18.107652
1775250415588193078,2,18.166976
1775250415614186943,2,18.184138
1775250415655453081,3,18.206736
1775250415689439982,3,18.215659
1775250415734147906,6,18.262836
1775250415782152655,5,18.29295
1775250415824532505,4,18.350112
1775250415865938315,4,18.371723
1775250415908184194,4,18.399163
1775250415957363081,4,18.469051
1775250415985029916,4,18.516186
1775250416020379260,3,18.580909
1775250416054430647,3,18.607499
