task,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,client_pre_rpc_ms,non_server_exec_overhead_ms,server_start_ns,phase
ecgclass,stfq,0.0001,1053.575,1051.9403,1035.216,0.0034,15.4235,1.0741,0.0,1.6347,1777866246875781444,1
ecgclass,stfq,0.301,784.508,47.2539,40.778,0.0024,5.1245,736.8248,0.0,737.2541,1777866247912396664,1
ecgclass,stfq,0.5929,534.8074,47.7112,45.2558,0.0021,1.5971,486.7382,0.0,487.0962,1777866247954237376,1
ecgclass,stfq,0.8912,279.9969,45.068,43.1901,0.0022,0.4046,234.4835,0.0,234.9289,1777866248000321475,1
ecgclass,stfq,0.9267,244.5714,45.068,43.1901,0.0022,0.4046,199.0449,0.0,199.5034,1777866248000321475,1
ecgclass,stfq,0.9371,276.4828,43.4558,40.9556,0.0022,1.3817,232.7332,0.0,233.0271,1777866248044430539,1
ecgclass,stfq,1.1183,139.0376,44.2958,41.5575,0.0025,1.197,93.7953,0.0,94.7418,1777866248086641458,1
ecgclass,stfq,1.2945,45.3067,42.5823,40.7846,0.0023,0.7765,2.2831,0.0,2.7244,1777866248171352180,1
ecgclass,stfq,1.686,27.6003,26.2328,24.5919,0.0028,0.6779,0.9015,0.0,1.3675,1777866248561514584,1
ecgclass,stfq,1.6964,41.6448,25.3429,24.2077,0.0038,0.4276,15.7895,0.0,16.302,1777866248586835069,1
ecgclass,stfq,1.8264,26.2618,24.8969,23.3882,0.003,0.5594,0.8488,0.0,1.3649,1777866248701798213,1
ecgclass,stfq,1.8348,40.3016,23.3556,22.3931,0.0026,0.3364,16.5479,0.0,16.9459,1777866248725931077,1
ecgclass,stfq,1.9713,23.6719,22.7289,21.7934,0.0021,0.3668,0.5836,0.0,0.9429,1777866248846472457,1
ecgclass,stfq,2.1876,25.7561,24.2859,22.9862,0.0039,0.4389,0.9136,0.0,1.4702,1777866249063106734,1
ecgclass,stfq,2.2356,27.3805,25.6891,24.3094,0.0039,0.4594,1.1091,0.0,1.6914,1777866249111266653,1
ecgclass,stfq,2.3895,38.0173,25.2386,23.7622,0.003,0.5909,12.3048,0.0,12.7787,1777866249276422183,1
ecgclass,stfq,2.4092,45.6309,28.1921,27.081,0.0027,0.193,17.0209,0.0,17.4388,1777866249300825296,1
ecgclass,stfq,2.4206,34.2226,28.1921,27.081,0.0027,0.193,5.5811,0.0,6.0305,1777866249300825296,1
ecgclass,stfq,2.46,23.7269,22.75,21.8195,0.0019,0.3867,0.5584,0.0,0.9769,1777866249335151229,1
ecgclass,stfq,2.5736,35.5482,22.6713,21.7644,0.0018,0.364,12.5313,0.0,12.8769,1777866249460679877,1
ecgclass,stfq,2.6242,23.7703,22.8857,21.7581,0.0025,0.4479,0.4864,0.0,0.8846,1777866249499325448,1
ecgclass,stfq,2.7799,23.15,22.3338,21.4765,0.002,0.3459,0.4704,0.0,0.8161,1777866249654985017,1
ecgclass,stfq,2.8083,24.4045,23.2351,22.1351,0.0034,0.4369,0.623,0.0,1.1694,1777866249683471034,1
ecgclass,stfq,3.039,24.7478,23.5432,22.4087,0.0026,0.4109,0.7813,0.0,1.2047,1777866249914409715,1
ecgclass,stfq,3.191,24.246,23.1153,22.0268,0.0033,0.4119,0.639,0.0,1.1307,1777866250066264167,1
ecgclass,stfq,3.2735,24.4682,23.2624,22.1743,0.0024,0.3993,0.7367,0.0,1.2058,1777866250148812068,1
ecgclass,stfq,3.3251,24.2815,23.2355,21.998,0.0025,0.4885,0.6387,0.0,1.046,1777866250200355629,1
ecgclass,stfq,3.3818,23.7947,22.9323,21.8427,0.0019,0.432,0.5004,0.0,0.8623,1777866250256930852,1
ecgclass,stfq,3.3921,36.1497,23.2596,22.081,0.0019,0.4396,12.5277,0.0,12.8901,1777866250279272545,1
ecgclass,stfq,3.4138,36.6743,22.7089,21.6879,0.0023,0.4027,13.5353,0.0,13.9653,1777866250301935808,1
ecgclass,stfq,3.4998,36.1664,26.9996,25.4571,0.002,0.7867,8.8241,0.0,9.1668,1777866250383212187,1
ecgclass,stfq,3.5481,23.5486,22.66,21.8325,0.0018,0.3341,0.5558,0.0,0.8886,1777866250423239394,1
ecgclass,stfq,3.7065,23.634,22.7791,21.9109,0.0019,0.3383,0.5686,0.0,0.8549,1777866250581695959,1
ecgclass,stfq,3.7953,23.3355,22.5262,21.6701,0.0019,0.3321,0.5116,0.0,0.8092,1777866250670421230,1
ecgclass,stfq,3.8248,23.2852,22.4765,21.6556,0.0017,0.3257,0.4845,0.0,0.8086,1777866250699850899,1
ecgclass,stfq,3.8822,23.339,22.5403,21.7222,0.0017,0.3236,0.494,0.0,0.7988,1777866250757273554,1
ecgclass,stfq,3.9627,23.4647,22.5924,21.7969,0.0017,0.3209,0.5488,0.0,0.8722,1777866250837808834,1
ecgclass,stfq,4.0053,23.9196,22.9802,21.9916,0.0023,0.4004,0.5045,0.0,0.9393,1777866250880356459,1
ecgclass,stfq,4.0453,23.9882,22.9549,21.9973,0.002,0.3869,0.6425,0.0,1.0333,1777866250920573216,1
ecgclass,stfq,4.1555,23.8974,22.98,22.0323,0.0018,0.3706,0.5915,0.0,0.9174,1777866251030694734,1
ecgclass,stfq,4.1935,23.237,22.4341,21.5937,0.0018,0.3312,0.5,0.0,0.8029,1777866251068626029,1
ecgclass,stfq,4.36,23.9148,22.9522,22.0436,0.0023,0.3474,0.6132,0.0,0.9626,1777866251235219347,1
ecgclass,stfq,4.5332,25.5537,24.1845,22.982,0.0033,0.4414,0.8743,0.0,1.3692,1777866251408696540,1
ecgclass,stfq,4.669,25.12,24.0554,22.7011,0.0026,0.5582,0.6821,0.0,1.0646,1777866251544289191,1
ecgclass,stfq,4.6773,39.8948,23.9282,22.614,0.0025,0.5617,15.6531,0.0,15.9666,1777866251567590208,1
ecgclass,stfq,4.8198,41.0051,23.5073,22.5469,0.0023,0.3555,17.1447,0.0,17.4979,1777866251711557105,1
ecgclass,stfq,4.9891,23.9244,23.0021,22.14,0.0026,0.3345,0.5889,0.0,0.9222,1777866251864243595,1
ecgclass,stfq,5.1292,23.6294,22.7696,21.8933,0.0085,0.3304,0.5414,0.0,0.8598,1777866252004333250,1
ecgclass,stfq,5.164,23.1991,22.3966,21.6031,0.0019,0.3208,0.4888,0.0,0.8025,1777866252039036998,1
ecgclass,stfq,5.2043,24.37,23.5575,22.1673,0.0025,0.6639,0.4654,0.0,0.8125,1777866252079328035,1
ecgclass,stfq,5.2246,26.4974,23.2941,22.3732,0.0025,0.336,2.8908,0.0,3.2033,1777866252102040229,1
ecgclass,stfq,5.2702,24.2393,23.395,21.9462,0.002,0.6831,0.4919,0.0,0.8443,1777866252145267918,1
ecgclass,stfq,5.2714,48.6972,26.3573,25.4998,0.0019,0.1574,21.9784,0.0,22.34,1777866252168011643,1
ecgclass,stfq,5.2927,27.477,26.3573,25.4998,0.0019,0.1574,0.7479,0.0,1.1198,1777866252168011643,1
ecgclass,stfq,5.4569,23.3462,22.5469,21.6723,0.0018,0.3612,0.4759,0.0,0.7993,1777866252332000520,1
ecgclass,stfq,5.9581,23.7136,22.8095,21.8447,0.0027,0.3862,0.576,0.0,0.9041,1777866252833258729,1
ecgclass,stfq,6.027,23.8843,22.9189,21.8984,0.0027,0.3861,0.5441,0.0,0.9654,1777866252902090076,1
ecgclass,stfq,6.063,23.454,22.5934,21.7059,0.0021,0.359,0.5302,0.0,0.8606,1777866252938093714,1
ecgclass,stfq,6.1135,23.6318,22.8384,22.0067,0.0018,0.3392,0.5,0.0,0.7934,1777866252988641042,1
ecgclass,stfq,6.1573,23.52,22.7544,21.662,0.0022,0.4254,0.4525,0.0,0.7656,1777866253032341229,1
ecgclass,stfq,6.1735,29.0623,22.4618,21.6479,0.0018,0.3161,6.3095,0.0,6.6005,1777866253054443539,1
ecgclass,stfq,6.3088,24.7059,23.5272,22.4515,0.0028,0.4175,0.788,0.0,1.1787,1777866253184217207,1
