task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,stfq,7139,41.9941,176293.827,178620.111,342719.82,356661.933,39.584,25.919,0.002,0.642,176251.811,0.0,176254.243
gestureclass,stfq,4964,29.2,148192.85,135199.467,337611.833,355207.38,30.019,25.695,0.002,0.624,148160.656,0.0,148162.831
