task,send_time_s,latency_ms,phase
gestureclass,0.0001,257.142,1
gestureclass,0.0086,248.704,1
gestureclass,0.1454,188.700,1
gestureclass,0.1882,145.933,1
gestureclass,0.2518,82.283,1
gestureclass,0.2835,66.649,1
gestureclass,0.3245,47.959,1
gestureclass,0.3362,36.264,1
gestureclass,0.4370,32.304,1
gestureclass,0.4412,28.125,1
gestureclass,0.5360,25.485,1
gestureclass,0.6142,17.638,1
gestureclass,0.6204,20.755,1
gestureclass,0.6826,21.200,1
gestureclass,0.7695,16.455,1
gestureclass,0.7890,32.731,1
gestureclass,0.7952,26.501,1
gestureclass,0.7965,25.290,1
gestureclass,0.8693,21.420,1
gestureclass,0.9108,21.077,1
gestureclass,0.9440,20.828,1
gestureclass,0.9583,20.223,1
gestureclass,0.9729,25.776,1
gestureclass,0.9781,20.540,1
gestureclass,1.0808,26.240,1
gestureclass,1.0913,15.792,1
gestureclass,1.1485,20.470,1
gestureclass,1.2561,21.450,1
gestureclass,1.3398,20.729,1
gestureclass,1.3917,26.405,1
gestureclass,1.3960,22.052,1
gestureclass,1.4179,31.971,1
gestureclass,1.4242,25.662,1
gestureclass,1.5584,26.726,1
gestureclass,1.5629,22.280,1
gestureclass,1.6116,27.873,1
gestureclass,1.6128,26.714,1
gestureclass,1.6370,32.135,1
gestureclass,1.6426,26.553,1
gestureclass,1.6912,21.109,1
gestureclass,1.7396,26.871,1
gestureclass,1.8206,21.756,1
gestureclass,1.8569,20.240,1
gestureclass,1.8822,20.489,1
gestureclass,1.8984,20.309,1
gestureclass,1.9328,21.005,1
gestureclass,2.0156,20.703,1
gestureclass,2.0348,20.820,1
gestureclass,2.0464,25.432,1
gestureclass,2.0555,16.289,1
gestureclass,2.1370,23.810,1
gestureclass,2.1749,20.306,1
gestureclass,2.2153,26.005,1
gestureclass,2.2226,18.696,1
gestureclass,2.2667,20.415,1
gestureclass,2.2912,25.787,1
gestureclass,2.2996,17.421,1
gestureclass,2.3371,20.806,1
