task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
ecgclass,sharing,8944,15.1593,90.055,81.295,169.482,231.899,62.851,60.294,0.003,0.929,26.118,0.0,27.203
gestureclass,sharing,8974,15.2102,90.188,81.536,169.065,232.017,62.843,60.298,0.003,0.927,26.343,0.0,27.345
