task,slot,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,non_server_exec_overhead_ms,server_start_ns
ecgclass,slot_0:ecgclass,single_ecgclass,0.0001,35.6455,34.0649,32.5609,0.0031,0.9365,0.8171,1.5806,1776319042369372958
ecgclass,slot_0:ecgclass,single_ecgclass,0.4823,53.5033,51.2175,49.4876,0.0036,0.9734,1.4215,2.2858,1776319042852228688
ecgclass,slot_0:ecgclass,single_ecgclass,0.9504,77.4343,74.9136,72.7305,0.0037,1.024,1.3213,2.5207,1776319043320215676
ecgclass,slot_0:ecgclass,single_ecgclass,1.4264,62.2809,59.5627,56.6844,0.0038,1.2292,1.7898,2.7182,1776319043796690967
ecgclass,slot_0:ecgclass,single_ecgclass,1.4812,55.5892,49.4543,47.3089,0.004,1.0411,5.2965,6.1349,1776319043855015535
ecgclass,slot_0:ecgclass,single_ecgclass,1.4989,80.4479,43.8714,42.2307,0.0032,0.9364,35.8765,36.5765,1776319043903267287
ecgclass,slot_0:ecgclass,single_ecgclass,1.7897,54.1694,51.4323,49.5872,0.003,0.968,1.7593,2.7371,1776319044159983436
ecgclass,slot_0:ecgclass,single_ecgclass,2.0713,54.0106,51.266,49.5189,0.003,0.9815,1.756,2.7446,1776319044441548165
ecgclass,slot_0:ecgclass,single_ecgclass,2.6981,53.7522,50.9983,48.6451,0.0041,1.1031,1.7962,2.7539,1776319045068345350
ecgclass,slot_0:ecgclass,single_ecgclass,2.7129,81.7156,44.0925,42.3992,0.0032,0.955,36.7043,37.6231,1776319045118050675
ecgclass,slot_0:ecgclass,single_ecgclass,2.9219,56.5455,53.7355,51.1544,0.0042,1.0801,1.7958,2.81,1776319045292160021
ecgclass,slot_0:ecgclass,single_ecgclass,2.9366,85.1972,44.7612,43.056,0.0032,0.9628,39.4778,40.4361,1776319045344606747
ecgclass,slot_0:ecgclass,single_ecgclass,3.1531,49.9835,47.2428,45.5329,0.0029,0.9645,1.7514,2.7407,1776319045523385882
ecgclass,slot_0:ecgclass,single_ecgclass,3.4996,50.467,47.7615,45.9138,0.0029,0.9658,1.7204,2.7055,1776319045869807582
