task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
nyudepth,sharing,274,27.4,47.432,45.962,74.138,83.078,16.804,7.085,0.001,3.716,22.73,30.628
vocseg,sharing,310,31.0,48.244,48.093,74.454,82.364,16.918,7.08,0.001,3.058,23.014,31.326
