task,send_time_s,latency_ms,phase
gestureclass,0.0001,242.938,1
gestureclass,0.0847,221.227,1
gestureclass,0.1859,120.039,1
gestureclass,0.2261,79.782,1
gestureclass,0.2415,64.409,1
gestureclass,0.3039,22.581,1
gestureclass,0.3372,11.125,1
gestureclass,0.3524,11.058,1
gestureclass,0.5610,11.225,1
gestureclass,0.8145,15.345,1
gestureclass,0.9494,10.793,1
gestureclass,0.9576,11.838,1
gestureclass,1.0015,11.437,1
gestureclass,1.0128,18.986,1
gestureclass,1.0442,10.871,1
gestureclass,1.0692,11.035,1
gestureclass,1.1266,10.989,1
gestureclass,1.1407,10.894,1
gestureclass,1.2192,10.974,1
gestureclass,1.2518,11.006,1
gestureclass,1.3892,10.910,1
gestureclass,1.3994,11.084,1
gestureclass,1.4136,10.846,1
gestureclass,1.4275,10.853,1
gestureclass,1.4644,11.010,1
gestureclass,1.5691,11.715,1
gestureclass,1.6507,19.380,1
gestureclass,1.6554,24.107,1
gestureclass,1.6889,16.628,1
gestureclass,1.7156,11.153,1
gestureclass,1.7219,14.289,1
gestureclass,1.8063,12.075,1
gestureclass,1.9070,11.722,1
gestureclass,2.0386,11.127,1
gestureclass,2.1158,11.517,1
gestureclass,2.1242,12.557,1
gestureclass,2.1284,17.617,1
gestureclass,2.1491,10.896,1
gestureclass,2.2101,11.626,1
gestureclass,2.2899,12.268,1
gestureclass,2.2983,18.469,1
gestureclass,2.3219,13.633,1
gestureclass,2.3251,19.777,1
gestureclass,2.3903,11.005,1
gestureclass,2.4094,11.718,1
gestureclass,2.4696,11.243,1
gestureclass,2.4749,15.200,1
gestureclass,2.5092,11.139,1
gestureclass,2.5455,11.197,1
gestureclass,2.5741,10.985,1
gestureclass,2.6291,11.503,1
gestureclass,2.7504,10.996,1
gestureclass,2.7828,11.073,1
gestureclass,2.7959,10.831,1
gestureclass,2.8970,10.831,1
gestureclass,2.9581,11.182,1
gestureclass,2.9603,18.187,1
gestureclass,3.1741,14.436,1
gestureclass,3.2458,13.719,1
gestureclass,3.2606,23.227,1
gestureclass,3.4203,12.112,1
gestureclass,3.4980,11.693,1
gestureclass,3.5238,11.018,1
gestureclass,3.5844,11.185,1
gestureclass,3.6037,11.117,1
gestureclass,3.6282,14.599,1
gestureclass,3.6356,16.561,1
gestureclass,3.6712,11.230,1
gestureclass,3.6846,10.887,1
gestureclass,3.7366,11.481,1
gestureclass,3.7621,11.498,1
gestureclass,3.7787,10.855,1
gestureclass,3.7870,11.893,1
gestureclass,3.9300,12.007,1
gestureclass,3.9365,14.821,1
gestureclass,3.9824,11.335,1
gestureclass,4.1175,11.998,1
gestureclass,4.1396,11.063,1
gestureclass,4.2239,11.664,1
gestureclass,4.2367,10.994,1
gestureclass,4.2389,18.141,1
gestureclass,4.2431,23.241,1
gestureclass,4.2804,11.162,1
gestureclass,4.3397,11.643,1
gestureclass,4.3970,10.735,1
gestureclass,4.4691,10.892,1
gestureclass,4.5114,11.307,1
gestureclass,4.5968,11.931,1
gestureclass,4.6837,10.879,1
gestureclass,4.6989,19.218,1
gestureclass,4.8095,12.401,1
gestureclass,4.8490,11.313,1
gestureclass,4.8767,10.939,1
gestureclass,4.9437,10.971,1
gestureclass,5.0345,10.970,1
gestureclass,5.0784,16.668,1
gestureclass,5.0786,16.458,1
gestureclass,5.0908,13.683,1
gestureclass,5.1886,11.135,1
gestureclass,5.2308,10.986,1
gestureclass,5.2799,11.808,1
gestureclass,5.3358,11.497,1
gestureclass,5.3574,11.062,1
gestureclass,5.3725,10.850,1
gestureclass,5.4529,15.643,1
gestureclass,5.4997,11.359,1
gestureclass,5.5382,10.854,1
gestureclass,5.6140,16.163,1
gestureclass,5.6691,11.240,1
gestureclass,5.7156,10.952,1
gestureclass,5.7767,11.574,1
gestureclass,5.8461,11.415,1
gestureclass,5.8930,11.225,1
gestureclass,5.9553,11.619,1
gestureclass,6.0334,11.639,1
gestureclass,6.0524,15.877,1
gestureclass,6.0843,11.154,1
gestureclass,6.1175,11.268,1
gestureclass,6.1359,10.907,1
gestureclass,6.1401,16.087,1
gestureclass,6.1686,10.839,1
gestureclass,6.1758,12.967,1
gestureclass,6.2295,16.291,1
gestureclass,6.2551,19.205,1
gestureclass,6.2624,21.289,1
gestureclass,6.2957,11.037,1
gestureclass,6.3915,11.083,1
gestureclass,6.3938,18.169,1
gestureclass,6.4047,16.532,1
gestureclass,6.4190,11.662,1
gestureclass,6.4223,17.691,1
gestureclass,6.5081,11.889,1
gestureclass,6.5416,27.525,1
gestureclass,6.5945,11.117,1
gestureclass,6.6197,11.085,1
gestureclass,6.6280,12.072,1
gestureclass,6.7701,18.497,1
gestureclass,6.7885,10.861,1
gestureclass,6.7928,15.892,1
