task,condition,elapsed_sec,latency_ms,server_exec_ms,server_proc_ms,server_swap_ms,server_decoder_ms,queue_wait_plus_rpc_ms,client_pre_rpc_ms,non_server_exec_overhead_ms,server_start_ns,phase
ecgclass,fifo,0.0001,381.6066,380.1906,364.3886,0.0033,15.0836,0.942,0.0,1.416,1777781024374862482,1
ecgclass,fifo,0.1214,352.3765,91.3515,81.8828,0.0025,2.9602,260.3245,0.0,261.0249,1777781024755568024,1
ecgclass,fifo,0.2383,235.5442,91.3515,81.8828,0.0025,2.9602,143.4731,0.0,144.1927,1777781024755568024,1
ecgclass,fifo,0.358,115.86,91.3515,81.8828,0.0025,2.9602,23.7689,0.0,24.5084,1777781024755568024,1
ecgclass,fifo,0.3706,185.2999,81.5849,78.8878,0.0022,0.717,103.2817,0.0,103.7149,1777781024847640737,1
ecgclass,fifo,0.3752,180.7098,81.5849,78.8878,0.0022,0.717,98.6252,0.0,99.1249,1777781024847640737,1
ecgclass,fifo,0.4485,107.4617,81.5849,78.8878,0.0022,0.717,25.3689,0.0,25.8768,1777781024847640737,1
ecgclass,fifo,0.5181,87.9917,49.6566,48.5321,0.0016,0.6572,37.9233,0.0,38.3352,1777781024929855996,1
ecgclass,fifo,0.6741,24.3077,23.4187,22.6404,0.0017,0.3622,0.5703,0.0,0.8891,1777781025048522529,1
ecgclass,fifo,0.6784,43.0207,22.6653,21.9412,0.0014,0.3439,20.0515,0.0,20.3555,1777781025072270480,1
ecgclass,fifo,0.7315,23.3529,22.5866,21.9144,0.0015,0.3078,0.4642,0.0,0.7663,1777781025105820491,1
ecgclass,fifo,0.7348,42.625,22.1771,21.5025,0.0014,0.3261,20.1299,0.0,20.4478,1777781025128724871,1
ecgclass,fifo,0.7885,37.9057,37.0549,34.5354,0.0015,2.1264,0.4749,0.0,0.8508,1777781025162814001,1
ecgclass,fifo,0.8759,23.9172,23.0885,22.3386,0.0015,0.3378,0.5248,0.0,0.8287,1777781025250192314,1
ecgclass,fifo,0.8951,27.1754,22.2226,21.5277,0.0014,0.3288,4.653,0.0,4.9529,1777781025273596951,1
ecgclass,fifo,0.9564,25.4624,24.6245,23.9799,0.0014,0.3016,0.4802,0.0,0.8379,1777781025330727672,1
ecgclass,fifo,0.9637,66.5233,48.0341,47.0548,0.0015,0.2148,18.1324,0.0,18.4892,1777781025355624322,1
ecgclass,fifo,0.9689,61.3017,48.0341,47.0548,0.0015,0.2148,12.8772,0.0,13.2676,1777781025355624322,1
ecgclass,fifo,0.984,76.9668,30.3726,29.6959,0.0013,0.1485,46.2472,0.0,46.5941,1777781025404076190,1
ecgclass,fifo,1.0289,32.0919,30.3726,29.6959,0.0013,0.1485,1.3366,0.0,1.7192,1777781025404076190,1
ecgclass,fifo,1.0504,34.1461,23.167,22.4595,0.0013,0.3308,10.6862,0.0,10.9791,1777781025434850990,1
ecgclass,fifo,1.1126,23.2778,22.4896,21.8189,0.0015,0.3095,0.49,0.0,0.7881,1777781025486927222,1
ecgclass,fifo,1.1239,34.5788,22.2423,21.55,0.0017,0.3328,12.0366,0.0,12.3365,1777781025509717395,1
ecgclass,fifo,1.215,23.7472,22.8834,22.1484,0.0019,0.3208,0.5097,0.0,0.8638,1777781025589326933,1
ecgclass,fifo,1.2772,37.4405,36.5561,34.0134,0.0015,2.1451,0.5448,0.0,0.8844,1777781025651519516,1
ecgclass,fifo,1.3092,49.5083,43.9047,41.2477,0.0016,2.2047,5.2862,0.0,5.6036,1777781025688321272,1
ecgclass,fifo,1.3305,83.4591,54.8996,54.184,0.0014,0.1052,28.1911,0.0,28.5596,1777781025732534954,1
ecgclass,fifo,1.3528,61.2593,54.8996,54.184,0.0014,0.1052,5.9373,0.0,6.3597,1777781025732534954,1
ecgclass,fifo,1.3571,56.9363,54.8996,54.184,0.0014,0.1052,1.5845,0.0,2.0367,1777781025732534954,1
ecgclass,fifo,1.3659,82.8359,34.1245,31.4999,0.0015,0.9798,48.2836,0.0,48.7114,1777781025787943816,1
ecgclass,fifo,1.4006,48.1203,34.1245,31.4999,0.0015,0.9798,13.5522,0.0,13.9958,1777781025787943816,1
ecgclass,fifo,1.4192,73.8664,44.1369,43.4533,0.0015,0.3161,29.3572,0.0,29.7295,1777781025822364905,1
ecgclass,fifo,1.4828,47.0185,36.4137,33.837,0.0014,2.1725,10.1426,0.0,10.6049,1777781025866790015,1
ecgclass,fifo,1.5185,38.8796,27.3949,26.686,0.0014,0.3347,11.1918,0.0,11.4847,1777781025903454718,1
ecgclass,fifo,1.5297,56.046,28.0023,27.2022,0.0015,0.1611,27.5648,0.0,28.0438,1777781025931094817,1
ecgclass,fifo,1.5531,32.6684,28.0023,27.2022,0.0015,0.1611,4.1764,0.0,4.6661,1777781025931094817,1
ecgclass,fifo,1.5855,23.8876,23.0436,22.3144,0.0014,0.3629,0.5176,0.0,0.844,1777781025959802921,1
ecgclass,fifo,1.6029,29.6199,22.9307,22.2156,0.0014,0.3127,6.3875,0.0,6.6892,1777781025983112814,1
ecgclass,fifo,1.6195,51.3868,38.0689,35.4679,0.0014,2.1496,12.9983,0.0,13.318,1777781026006292770,1
ecgclass,fifo,1.6639,34.4033,27.1829,26.4298,0.0013,0.3386,6.9022,0.0,7.2204,1777781026044624467,1
ecgclass,fifo,1.6774,43.8297,22.5518,21.8408,0.0013,0.3101,20.9086,0.0,21.2779,1777781026072071448,1
ecgclass,fifo,1.7443,27.8113,27.0198,24.4702,0.0016,2.1651,0.4618,0.0,0.7915,1777781026118572443,1
ecgclass,fifo,1.8132,23.5302,22.6792,21.9918,0.0013,0.3112,0.5167,0.0,0.851,1777781026187560786,1
ecgclass,fifo,1.8676,44.2255,43.3594,40.7325,0.0014,2.2333,0.5176,0.0,0.8661,1777781026241968697,1
ecgclass,fifo,1.8719,85.0265,44.7473,42.1303,0.0017,2.2105,39.9013,0.0,40.2792,1777781026285583288,1
ecgclass,fifo,1.928,73.5688,44.4991,41.8655,0.0015,2.1955,28.7318,0.0,29.0697,1777781026330586472,1
ecgclass,fifo,1.9959,35.176,29.0883,27.9617,0.0014,0.7421,5.7282,0.0,6.0878,1777781026375434254,1
ecgclass,fifo,2.0517,23.8621,23.0336,21.9905,0.0013,0.6821,0.5026,0.0,0.8285,1777781026426020599,1
ecgclass,fifo,2.066,32.588,22.6484,21.9795,0.0014,0.3082,9.6018,0.0,9.9396,1777781026449366775,1
ecgclass,fifo,2.0817,42.9902,25.9318,25.2048,0.0014,0.1484,16.7572,0.0,17.0584,1777781026472256890,1
ecgclass,fifo,2.0899,34.7836,25.9318,25.2048,0.0014,0.1484,8.5025,0.0,8.8518,1777781026472256890,1
ecgclass,fifo,2.1087,57.9751,41.6123,40.9156,0.0014,0.099,16.0935,0.0,16.3628,1777781026498580710,1
ecgclass,fifo,2.1087,58.0163,41.6123,40.9156,0.0014,0.099,16.0367,0.0,16.404,1777781026498580710,1
ecgclass,fifo,2.117,49.7539,41.6123,40.9156,0.0014,0.099,7.7472,0.0,8.1416,1777781026498580710,1
ecgclass,fifo,2.1829,39.6805,38.8751,36.3221,0.0022,2.0466,0.4752,0.0,0.8054,1777781026557198816,1
ecgclass,fifo,2.383,41.8293,40.854,39.9835,0.0021,0.4225,0.5918,0.0,0.9754,1777781026757426464,1
ecgclass,fifo,2.4114,50.0109,36.3537,33.6929,0.0015,2.1638,13.3228,0.0,13.6572,1777781026798543549,1
ecgclass,fifo,2.4249,93.4107,56.5933,53.9833,0.0014,1.1073,36.4223,0.0,36.8174,1777781026835159189,1
ecgclass,fifo,2.4449,73.4303,56.5933,53.9833,0.0014,1.1073,16.4306,0.0,16.837,1777781026835159189,1
ecgclass,fifo,2.4635,84.9299,29.8381,29.07,0.0014,0.1585,54.738,0.0,55.0918,1777781026892087495,1
ecgclass,fifo,2.4698,78.7187,29.8381,29.07,0.0014,0.1585,48.4931,0.0,48.8805,1777781026892087495,1
ecgclass,fifo,2.5238,49.5765,24.4494,23.4589,0.0014,0.6257,24.7738,0.0,25.1271,1777781026922343727,1
ecgclass,fifo,2.5925,24.3847,23.5496,22.8821,0.0014,0.3098,0.5007,0.0,0.8352,1777781026966766135,1
ecgclass,fifo,2.6679,23.2353,22.3937,21.7327,0.0013,0.307,0.4663,0.0,0.8416,1777781027042206518,1
ecgclass,fifo,2.9342,24.2929,23.2965,22.4473,0.0019,0.3656,0.649,0.0,0.9965,1777781027308665363,1
ecgclass,fifo,3.0395,36.2325,35.3392,32.8142,0.0016,2.1301,0.5367,0.0,0.8933,1777781027413810574,1
ecgclass,fifo,3.121,38.9485,38.1251,37.1512,0.0016,0.5686,0.4759,0.0,0.8234,1777781027495285106,1
ecgclass,fifo,3.1741,27.2329,26.4045,25.695,0.0015,0.3399,0.4804,0.0,0.8284,1777781027548352625,1
ecgclass,fifo,3.2034,37.0672,36.2327,33.6819,0.0014,2.1648,0.4818,0.0,0.8345,1777781027577706533,1
ecgclass,fifo,3.2057,62.4046,27.2921,26.3594,0.0013,0.5629,34.7707,0.0,35.1126,1777781027614251545,1
ecgclass,fifo,3.2526,58.3522,42.5496,41.8299,0.0015,0.312,15.4209,0.0,15.8026,1777781027641788083,1
ecgclass,fifo,3.2842,72.6132,45.688,43.1069,0.0015,2.1891,26.5884,0.0,26.9253,1777781027684601365,1
ecgclass,fifo,3.3599,42.9783,42.1419,39.5337,0.0015,1.8565,0.4787,0.0,0.8364,1777781027734229526,1
