task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_non_server_exec_overhead_ms
nyudepth,no_sharing,595,59.5,31692.523,31581.232,41145.504,41963.318,250.293,4.684,0.001,49.08,31430.592,31442.23
vocseg,no_sharing,596,59.6,33061.809,33259.88,42621.828,42829.363,248.685,4.857,0.002,48.771,32800.12,32813.124
