run_idx,device,backbone,task,batch_size,req_idx,latency_ms,backbone_ms,decoder_ms,gpu_peak_mb
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,0,305.8348,287.0338,18.3938,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,1,16.1196,15.216,0.5908,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,2,15.7218,14.8431,0.5751,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,3,14.7596,14.0332,0.4646,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,4,15.5366,14.3675,0.8615,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,5,15.5356,14.7372,0.5158,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,6,15.2831,14.5137,0.4885,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,7,14.6545,13.9008,0.4851,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,8,15.6342,14.7346,0.5663,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,9,16.02,15.2476,0.4968,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,10,14.7461,13.9564,0.5222,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,11,15.6894,14.5351,0.868,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,12,15.5955,14.7549,0.56,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,13,15.3358,14.5898,0.4813,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,14,14.932,14.1257,0.5215,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,15,15.5539,14.6995,0.5355,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,16,14.8336,14.0748,0.4846,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,17,15.0018,14.2473,0.4804,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,18,15.2052,14.45,0.4822,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,19,15.629,14.8415,0.5128,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,20,15.7755,14.6544,0.8552,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,21,14.8584,14.1059,0.4835,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,22,15.4827,14.5764,0.5925,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,23,15.9253,15.0592,0.5333,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,24,14.9598,14.1753,0.5135,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,25,14.9077,14.0346,0.5868,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,26,16.2068,15.3594,0.5331,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,27,15.7604,14.9829,0.5063,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,28,15.0547,14.2978,0.4926,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,29,15.8182,14.99,0.5458,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,30,15.7869,14.5335,0.9688,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,31,14.7923,14.0302,0.4734,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,32,14.9614,14.1582,0.5209,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,33,15.7093,14.9006,0.528,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,34,15.5577,14.7874,0.5003,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,35,14.928,14.1224,0.5251,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,36,15.577,14.6853,0.6083,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,37,15.6579,14.8057,0.5132,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,38,14.9185,14.1832,0.4512,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,39,15.5923,14.7224,0.5633,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,40,15.4019,14.6025,0.5185,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,41,16.2476,15.0309,0.521,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,42,15.1492,14.369,0.5111,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,43,15.4597,14.6236,0.5443,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,44,15.1846,14.4041,0.503,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,45,14.5328,13.8037,0.4686,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,46,15.5127,14.616,0.5362,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,47,15.3483,14.5151,0.5245,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,48,15.0085,14.231,0.5016,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,49,14.441,13.7124,0.4708,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,50,15.6249,14.775,0.5565,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,51,15.7721,14.5506,0.9407,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,52,14.8815,14.1169,0.4889,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,53,14.6934,13.912,0.5019,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,54,15.8134,14.92,0.578,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,55,15.8765,15.0118,0.5651,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,56,14.8958,14.1341,0.476,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,57,14.7916,13.9043,0.5644,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,58,16.1618,15.3279,0.5417,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,59,15.0526,14.2893,0.4851,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,60,14.937,14.1714,0.4951,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,61,15.6502,14.8169,0.5464,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,62,16.245,14.4762,0.5881,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,63,14.9096,14.1623,0.4736,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,64,15.3781,14.4793,0.5944,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,65,15.6261,14.8074,0.5319,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,66,15.5551,14.7758,0.5152,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,67,14.3961,13.712,0.4452,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,68,15.0495,14.1845,0.5719,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,69,15.3088,14.4994,0.5212,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,70,15.1728,14.4436,0.4693,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,71,15.0224,14.2296,0.5092,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,72,16.4469,15.1289,0.9776,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,73,15.0476,14.299,0.4742,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,74,14.5901,13.8717,0.4648,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,75,15.4005,14.5104,0.5764,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,76,15.9148,15.0603,0.5558,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,77,14.9033,14.1175,0.5006,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,78,15.302,14.493,0.5264,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,79,15.8361,15.0247,0.5236,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,80,15.0156,14.2035,0.5236,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,81,14.74,13.9979,0.4722,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,82,15.3501,14.5392,0.5162,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,83,16.4998,15.665,0.5287,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,84,15.1672,14.3757,0.5119,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,85,14.7175,13.9646,0.4899,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,86,15.2663,14.4357,0.537,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,87,16.3771,15.5691,0.5203,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,88,14.7858,14.0429,0.4755,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,89,14.7378,13.942,0.5275,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,90,15.5891,14.7066,0.577,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,91,15.2394,14.4757,0.4848,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,92,14.9748,14.1356,0.5549,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,93,16.044,14.7696,0.5339,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,94,15.0296,14.275,0.489,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,95,14.774,14.0075,0.4802,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,96,15.1513,14.3628,0.5147,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,97,15.8323,15.002,0.5404,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,98,15.2975,14.5138,0.5,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,99,14.5186,13.7968,0.4563,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,100,15.4066,14.5087,0.5802,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,101,15.5809,14.7211,0.5673,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,102,15.7106,14.9272,0.4926,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,103,15.5154,14.1962,1.0521,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,104,15.6214,14.7865,0.543,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,105,15.469,14.6819,0.5053,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,106,14.9124,14.1078,0.5357,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,107,15.9084,15.036,0.5252,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,108,15.1586,14.3507,0.526,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,109,14.6416,13.912,0.4758,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,110,15.8783,15.0412,0.537,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,111,15.4759,14.6541,0.5365,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,112,15.0142,14.2497,0.4826,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,113,14.8486,14.0103,0.5495,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,114,15.9069,14.5527,0.6174,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,115,15.2167,14.4265,0.5052,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,116,14.6646,13.9173,0.4918,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,117,15.7179,14.8542,0.5618,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,118,15.4402,14.6317,0.5201,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,119,14.9415,14.1826,0.4805,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,120,14.7897,14.0103,0.4882,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,121,15.7608,14.8508,0.5812,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,122,15.3498,14.5791,0.4938,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,123,14.6213,13.8961,0.4722,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,124,15.8118,14.4869,1.0117,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,125,15.4988,14.6795,0.5337,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,126,15.2974,14.5386,0.4839,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,127,15.8541,14.967,0.5777,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,128,16.5759,15.7386,0.5403,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,129,15.9181,15.1367,0.4975,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,130,14.9636,14.2142,0.48,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,131,15.4527,14.6189,0.5392,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,132,15.557,14.7579,0.5125,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,133,14.5783,13.8811,0.4436,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,134,15.1666,14.3226,0.5651,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,135,16.0601,14.7767,0.5199,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,136,15.0342,14.248,0.5183,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,137,14.6925,13.9284,0.4817,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,138,14.9643,14.1506,0.5123,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,139,15.9013,15.0605,0.5407,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,140,15.0557,14.2915,0.4841,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,141,14.5755,13.8418,0.4643,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,142,15.8542,14.9543,0.5734,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,143,15.3376,14.5236,0.5232,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,144,15.031,14.2447,0.5166,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,145,15.9336,14.6239,1.0185,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,146,15.7963,14.9812,0.5182,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,147,15.2017,14.4106,0.5016,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,148,14.8945,14.1253,0.5038,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,149,15.7362,14.825,0.5951,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,150,15.3324,14.527,0.5108,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,151,14.6025,13.9016,0.448,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,152,15.8674,14.9449,0.599,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,153,15.1784,14.3824,0.5062,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,154,14.7405,13.9926,0.477,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,155,15.1084,14.2605,0.557,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,156,15.7386,14.9013,0.5238,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,157,15.0951,14.2979,0.5155,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,158,14.849,14.0822,0.4653,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,159,19.1884,18.0421,0.7334,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,160,16.4142,15.5332,0.5602,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,161,15.0982,14.2837,0.5239,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,162,15.3727,14.4985,0.557,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,163,15.6588,14.7801,0.5592,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,164,15.5562,14.7248,0.5144,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,165,14.7504,13.9847,0.4971,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,166,16.3453,14.9465,0.5554,443.067
0,NVIDIA GeForce RTX 2080 Ti,momentbase,ecgclass,1,167,15.0939,14.3013,0.4995,443.067
