task,tpc_count,concurrency,send_elapsed_sec,complete_elapsed_sec,latency_ms,total_response_time_ms,server_exec_ms,server_proc_ms,server_swap_ms,queue_wait_plus_rpc_ms,non_server_exec_overhead_ms,server_start_ns,worker_id
ecgclass,29,1,0.0,0.2865,286.4449,286.4449,281.5949,271.9896,0.0026,4.1277,4.85,1775514338168198227,0
ecgclass,29,1,0.2865,0.3051,18.6472,18.6472,12.3457,11.5677,0.0011,5.83,6.3015,1775514338456355598,0
ecgclass,29,1,0.3052,0.3193,14.1783,14.1783,11.4092,10.7781,0.0011,2.317,2.7691,1775514338471499389,0
ecgclass,29,1,0.3193,0.3366,17.2791,17.2791,11.2602,10.5296,0.0009,5.6376,6.019,1775514338489005559,0
ecgclass,29,1,0.3366,0.3501,13.5095,13.5095,10.8273,10.2386,0.0009,2.3162,2.6822,1775514338502970020,0
ecgclass,29,1,0.3501,0.3677,17.57,17.57,11.4936,10.683,0.0009,5.6226,6.0764,1775514338519792161,0
ecgclass,29,1,0.3677,0.3858,18.0974,18.0974,11.239,10.6053,0.0009,6.4852,6.8584,1775514338538231301,0
ecgclass,29,1,0.3858,0.4035,17.7071,17.7071,11.0133,10.4281,0.0009,6.3291,6.6938,1775514338556177891,0
ecgclass,29,1,0.4035,0.4197,16.1927,16.1927,11.0163,10.4443,0.0011,4.8096,5.1764,1775514338572371246,0
ecgclass,29,1,0.4197,0.4373,17.5712,17.5712,11.6676,10.9714,0.0009,5.5664,5.9036,1775514338589326063,0
ecgclass,29,1,0.4373,0.4547,17.3426,17.3426,11.3021,10.5829,0.0008,5.6992,6.0404,1775514338607035262,0
ecgclass,29,1,0.4547,0.4711,16.468,16.468,11.2099,10.5769,0.001,4.868,5.2582,1775514338623551431,0
ecgclass,29,1,0.4711,0.4887,17.6089,17.6089,11.138,10.4179,0.0009,6.0873,6.4709,1775514338641243879,0
ecgclass,29,1,0.4887,0.5043,15.533,15.533,10.8102,10.2339,0.0014,4.344,4.7227,1775514338657114491,0
ecgclass,29,1,0.5043,0.5183,13.9689,13.9689,11.2477,10.5982,0.0008,2.3482,2.7213,1775514338670657104,0
ecgclass,29,1,0.5183,0.5341,15.8756,15.8756,11.1037,10.5029,0.0009,4.3828,4.7719,1775514338686667111,0
ecgclass,29,1,0.5341,0.5531,18.934,18.934,11.1686,10.5778,0.0009,7.3445,7.7654,1775514338705510118,0
ecgclass,29,1,0.5531,0.5724,19.2943,19.2943,11.4302,10.7056,0.0008,7.5049,7.8641,1775514338724610986,0
ecgclass,29,1,0.5724,0.5898,17.4334,17.4334,11.1784,10.58,0.0009,5.8551,6.255,1775514338742260213,0
ecgclass,29,1,0.5898,0.6039,14.1082,14.1082,10.9442,10.3436,0.0009,2.7435,3.164,1775514338756588219,0
ecgclass,29,1,0.6039,0.6213,17.4134,17.4134,11.4064,10.6888,0.0009,5.6787,6.0069,1775514338773637880,0
ecgclass,29,1,0.6214,0.6376,16.2818,16.2818,11.137,10.5159,0.0009,4.7679,5.1449,1775514338790145469,0
ecgclass,29,1,0.6376,0.6544,16.7253,16.7253,11.5219,10.7882,0.0008,4.8571,5.2034,1775514338806521902,0
ecgclass,29,1,0.6544,0.672,17.5793,17.5793,11.0902,10.5327,0.0009,6.0642,6.4892,1775514338824459501,0
ecgclass,29,1,0.672,0.6895,17.5128,17.5128,11.0119,10.3262,0.0009,6.1193,6.5009,1775514338842100137,0
ecgclass,29,1,0.6895,0.7068,17.3092,17.3092,11.0074,10.4599,0.0009,5.903,6.3018,1775514338859401899,0
ecgclass,29,1,0.7068,0.7229,16.1159,16.1159,11.2405,10.6066,0.0009,4.5094,4.8754,1775514338875323312,0
ecgclass,29,1,0.7229,0.7406,17.679,17.679,11.4061,10.7362,0.0009,5.8994,6.2729,1775514338892834723,0
ecgclass,29,1,0.7406,0.7573,16.7146,16.7146,11.6915,11.0035,0.0009,4.6301,5.0231,1775514338909250188,0
ecgclass,29,1,0.7573,0.7775,20.1442,20.1442,11.6525,10.9686,0.0009,8.1439,8.4918,1775514338929485574,0
ecgclass,29,1,0.7775,0.7956,18.1572,18.1572,11.386,10.6352,0.0012,6.3922,6.7713,1775514338947882912,0
ecgclass,29,1,0.7956,0.8146,18.9652,18.9652,11.7872,11.1018,0.001,6.8011,7.178,1775514338966454248,0
ecgclass,29,1,0.8146,0.8315,16.9275,16.9275,11.4337,10.5527,0.0009,5.1119,5.4938,1775514338983736639,0
ecgclass,29,1,0.8315,0.8503,18.7736,18.7736,11.2081,10.5292,0.0009,7.2064,7.5654,1775514339002764374,0
ecgclass,29,1,0.8503,0.8689,18.6169,18.6169,11.0516,10.4865,0.001,7.1878,7.5653,1775514339021525377,0
ecgclass,29,1,0.8689,0.8855,16.5544,16.5544,11.1032,10.4586,0.0009,5.1153,5.4511,1775514339038075667,0
ecgclass,29,1,0.8855,0.9041,18.6198,18.6198,11.0208,10.4469,0.001,7.2265,7.599,1775514339056746267,0
ecgclass,29,1,0.9041,0.9199,15.7576,15.7576,10.9888,10.4252,0.0008,4.3807,4.7688,1775514339072525155,0
ecgclass,29,1,0.9199,0.9346,14.7536,14.7536,10.9619,10.3768,0.0008,3.418,3.7916,1775514339087325291,0
ecgclass,29,1,0.9346,0.9515,16.8912,16.8912,10.8447,10.2328,0.0009,5.6832,6.0465,1775514339104348791,0
ecgclass,29,1,0.9515,0.9693,17.802,17.802,11.2274,10.5378,0.0011,6.2184,6.5746,1775514339121780119,0
ecgclass,29,1,0.9693,0.9867,17.3328,17.3328,11.1415,10.4746,0.001,5.805,6.1913,1775514339139173844,0
ecgclass,29,1,0.9867,1.0035,16.7496,16.7496,11.684,10.7251,0.001,4.6682,5.0656,1775514339155399011,0
ecgclass,29,1,1.0035,1.0211,17.6017,17.6017,11.4873,10.937,0.001,5.7094,6.1145,1775514339173195204,0
ecgclass,29,1,1.0211,1.0353,14.2398,14.2398,11.3386,10.7522,0.0009,2.476,2.9012,1775514339187569832,0
ecgclass,29,1,1.0353,1.0505,15.2006,15.2006,11.3275,10.6958,0.001,3.5141,3.8731,1775514339202853509,0
ecgclass,29,1,1.0505,1.0671,16.5389,16.5389,11.3105,10.7281,0.0009,4.8668,5.2283,1775514339219412309,0
ecgclass,29,1,1.0671,1.0831,16.0553,16.0553,11.0137,10.4514,0.0009,4.6897,5.0417,1775514339235779931,0
ecgclass,29,1,1.0831,1.0976,14.5137,14.5137,11.8401,11.1921,0.0009,2.2972,2.6736,1775514339249447570,0
ecgclass,29,1,1.0976,1.1154,17.7042,17.7042,11.3537,10.7075,0.0009,5.9891,6.3505,1775514339267659090,0
ecgclass,29,1,1.1154,1.1314,16.017,16.017,11.3415,10.6898,0.001,4.2975,4.6755,1775514339283676768,0
ecgclass,29,1,1.1314,1.1492,17.8573,17.8573,11.6099,10.9565,0.0015,5.7795,6.2474,1775514339301180808,0
ecgclass,29,1,1.1492,1.167,17.7829,17.7829,11.9654,10.8912,0.0013,5.3256,5.8175,1775514339318592395,0
ecgclass,29,1,1.167,1.1856,18.5492,18.5492,11.5005,10.8136,0.0014,6.6066,7.0487,1775514339337665802,0
ecgclass,29,1,1.1856,1.2022,16.5918,16.5918,11.3293,10.7033,0.001,4.8516,5.2625,1775514339354467663,0
ecgclass,29,1,1.2022,1.2197,17.4596,17.4596,11.3406,10.6509,0.0009,5.7502,6.1191,1775514339371964653,0
ecgclass,29,1,1.2197,1.2375,17.8595,17.8595,11.3723,10.6857,0.0009,6.1007,6.4872,1775514339389780627,0
ecgclass,29,1,1.2375,1.2558,18.3244,18.3244,10.9946,10.4156,0.0008,6.9447,7.3298,1775514339408490288,0
ecgclass,29,1,1.2559,1.2699,14.0474,14.0474,10.9911,10.4329,0.0009,2.6467,3.0563,1775514339422523392,0
ecgclass,29,1,1.2699,1.2841,14.2,14.2,11.0836,10.4757,0.0009,2.7156,3.1164,1775514339436645639,0
ecgclass,29,1,1.2841,1.3031,19.0098,19.0098,11.2489,10.6456,0.0009,7.3869,7.7609,1775514339455523058,0
ecgclass,29,1,1.3031,1.322,18.8646,18.8646,11.2074,10.5986,0.0008,7.2651,7.6572,1775514339474416327,0
ecgclass,29,1,1.322,1.3392,17.1802,17.1802,11.1141,10.5041,0.0012,5.6717,6.0661,1775514339491693728,0
ecgclass,29,1,1.3392,1.3594,20.2081,20.2081,11.5187,10.5753,0.0009,8.317,8.6894,1775514339511524277,0
ecgclass,29,1,1.3594,1.3783,18.9483,18.9483,11.1602,10.5589,0.001,7.436,7.7881,1775514339530857125,0
ecgclass,29,1,1.3784,1.3951,16.7599,16.7599,11.0134,10.4328,0.0008,5.372,5.7465,1775514339547747130,0
ecgclass,29,1,1.3951,1.4114,16.2938,16.2938,11.1972,10.5949,0.0009,4.7166,5.0965,1775514339563857541,0
ecgclass,29,1,1.4114,1.4294,17.9558,17.9558,11.7379,11.0705,0.0009,5.8537,6.2178,1775514339581292829,0
ecgclass,29,1,1.4294,1.4486,19.2106,19.2106,11.1255,10.456,0.0009,7.7269,8.0851,1775514339601127228,0
ecgclass,29,1,1.4486,1.4635,14.9498,14.9498,11.0302,10.4133,0.001,3.5698,3.9196,1775514339616185425,0
ecgclass,29,1,1.4635,1.4818,18.28,18.28,11.9386,11.3299,0.001,5.9206,6.3415,1775514339633490907,0
ecgclass,29,1,1.4818,1.4985,16.629,16.629,11.2197,10.6162,0.001,5.0476,5.4092,1775514339650904164,0
ecgclass,29,1,1.4985,1.5192,20.7248,20.7248,11.4711,10.8268,0.0009,8.8794,9.2536,1775514339671370270,0
ecgclass,29,1,1.5192,1.5338,14.596,14.596,11.9142,11.0279,0.001,2.3069,2.6818,1775514339685527618,0
ecgclass,29,1,1.5338,1.5538,19.9645,19.9645,11.4533,10.772,0.0009,8.117,8.5112,1775514339705938652,0
ecgclass,29,1,1.5538,1.5738,20.0567,20.0567,11.769,11.05,0.0009,7.9067,8.2877,1775514339725698258,0
ecgclass,29,1,1.5738,1.5932,19.3617,19.3617,11.5375,10.9175,0.0013,7.4003,7.8242,1775514339745254045,0
ecgclass,29,1,1.5932,1.6138,20.5731,20.5731,11.6736,10.9309,0.0009,8.4329,8.8995,1775514339765655718,0
ecgclass,29,1,1.6138,1.6307,16.9504,16.9504,11.5916,10.8925,0.0008,4.9725,5.3588,1775514339782775812,0
ecgclass,29,1,1.6307,1.6519,21.1883,21.1883,11.4944,10.7357,0.0011,9.295,9.6939,1775514339804054823,0
ecgclass,29,1,1.6519,1.6687,16.7913,16.7913,11.4836,10.8234,0.001,4.909,5.3077,1775514339820863794,0
ecgclass,29,1,1.6687,1.6873,18.5215,18.5215,11.1894,10.5727,0.0008,6.9442,7.3321,1775514339839697720,0
ecgclass,29,1,1.6873,1.703,15.722,15.722,11.7146,11.0813,0.001,3.5956,4.0074,1775514339854876793,0
ecgclass,29,1,1.703,1.7188,15.8501,15.8501,11.9849,11.0591,0.0011,3.4721,3.8652,1775514339870482793,0
ecgclass,29,1,1.7188,1.7364,17.5223,17.5223,11.1667,10.5875,0.0009,5.9686,6.3556,1775514339888836449,0
ecgclass,29,1,1.7364,1.7568,20.4415,20.4415,11.2551,10.572,0.0008,8.8222,9.1865,1775514339909218001,0
ecgclass,29,1,1.7568,1.7789,22.0735,22.0735,11.4501,10.8496,0.0009,10.2484,10.6235,1775514339931091457,0
ecgclass,29,1,1.7789,1.797,18.1227,18.1227,11.3741,10.812,0.0009,6.3555,6.7486,1775514339949277876,0
ecgclass,29,1,1.797,1.8198,22.7563,22.7563,11.381,10.6544,0.001,10.9775,11.3754,1775514339972028489,0
ecgclass,29,1,1.8198,1.8377,17.9472,17.9472,11.2892,10.6232,0.0009,6.2699,6.6579,1775514339990082832,0
ecgclass,29,1,1.8377,1.8558,18.0345,18.0345,11.2856,10.6457,0.0008,6.3291,6.7489,1775514340008094394,0
ecgclass,29,1,1.8558,1.8765,20.7379,20.7379,11.6433,10.8983,0.0009,8.7254,9.0945,1775514340028531559,0
ecgclass,29,1,1.8765,1.8944,17.9236,17.9236,11.1955,10.5668,0.0009,6.3481,6.7281,1775514340046898216,0
ecgclass,29,1,1.8945,1.9116,17.1521,17.1521,11.0768,10.4899,0.0008,5.7175,6.0752,1775514340064196258,0
ecgclass,29,1,1.9116,1.9293,17.7116,17.7116,11.5618,10.9839,0.001,5.7693,6.1498,1775514340081405016,0
ecgclass,29,1,1.9293,1.9493,19.9878,19.9878,11.716,11.0081,0.001,7.9064,8.2718,1775514340101259776,0
ecgclass,29,1,1.9493,1.9678,18.4388,18.4388,11.7182,10.9894,0.0009,6.3293,6.7206,1775514340119676055,0
ecgclass,29,1,1.9678,1.9846,16.8455,16.8455,11.6384,10.922,0.0008,4.8566,5.2071,1775514340136647103,0
ecgclass,29,1,1.9846,2.0055,20.9062,20.9062,11.5147,10.814,0.0009,9.0475,9.3915,1775514340157689183,0
ecgclass,29,1,2.0055,2.0236,18.0404,18.0404,11.2614,10.6007,0.0009,6.4282,6.779,1775514340175980977,0
ecgclass,29,1,2.0236,2.0408,17.2706,17.2706,11.5412,10.8516,0.0009,5.3227,5.7293,1775514340192921464,0
ecgclass,29,1,2.0409,2.0583,17.4599,17.4599,11.1801,10.5709,0.001,5.9066,6.2798,1775514340210781899,0
ecgclass,29,1,2.0583,2.0798,21.4987,21.4987,11.7799,11.0697,0.0008,9.326,9.7187,1775514340231666513,0
ecgclass,29,1,2.0798,2.0981,18.2724,18.2724,11.714,10.9923,0.001,6.1905,6.5584,1775514340250035090,0
