task,condition,elapsed_sec,latency_ms
ecgclass,sharing,0.0001,307.4965
ecgclass,sharing,0.0405,332.3114
ecgclass,sharing,0.0801,294.982
ecgclass,sharing,0.1191,255.9679
ecgclass,sharing,0.1245,250.5918
ecgclass,sharing,0.1259,249.2001
ecgclass,sharing,0.1496,225.4906
ecgclass,sharing,0.1731,201.9918
ecgclass,sharing,0.2254,149.9553
ecgclass,sharing,0.2268,148.5484
ecgclass,sharing,0.2441,131.2571
ecgclass,sharing,0.2446,131.211
ecgclass,sharing,0.2633,112.5894
ecgclass,sharing,0.292,83.9126
ecgclass,sharing,0.2984,77.462
ecgclass,sharing,0.3187,80.9946
ecgclass,sharing,0.3221,77.7986
ecgclass,sharing,0.3234,76.9832
ecgclass,sharing,0.329,71.4259
ecgclass,sharing,0.3437,56.9205
ecgclass,sharing,0.35,50.6742
ecgclass,sharing,0.3707,29.9947
ecgclass,sharing,0.3753,43.3705
ecgclass,sharing,0.4058,33.3321
ecgclass,sharing,0.426,33.6449
ecgclass,sharing,0.4373,22.5327
ecgclass,sharing,0.4443,37.8251
ecgclass,sharing,0.451,31.6226
ecgclass,sharing,0.4523,30.3347
ecgclass,sharing,0.4558,26.8352
ecgclass,sharing,0.4673,35.109
ecgclass,sharing,0.4739,28.754
ecgclass,sharing,0.4947,26.4456
ecgclass,sharing,0.5068,34.5814
ecgclass,sharing,0.5104,31.126
ecgclass,sharing,0.5178,23.8028
ecgclass,sharing,0.5293,31.039
ecgclass,sharing,0.5343,25.9826
ecgclass,sharing,0.5397,20.6258
ecgclass,sharing,0.556,24.0643
ecgclass,sharing,0.5595,20.6225
ecgclass,sharing,0.5822,32.6421
ecgclass,sharing,0.6047,28.7027
ecgclass,sharing,0.6231,31.1098
ecgclass,sharing,0.6245,29.8309
ecgclass,sharing,0.643,29.3546
ecgclass,sharing,0.6654,30.0038
ecgclass,sharing,0.685,29.6681
ecgclass,sharing,0.6894,25.3747
ecgclass,sharing,0.6947,20.0033
ecgclass,sharing,0.6967,37.2322
ecgclass,sharing,0.7035,30.9343
ecgclass,sharing,0.7035,30.9308
ecgclass,sharing,0.706,28.5115
ecgclass,sharing,0.7289,25.3596
ecgclass,sharing,0.7944,27.4904
ecgclass,sharing,0.8038,18.2824
ecgclass,sharing,0.8091,30.777
ecgclass,sharing,0.8157,24.333
ecgclass,sharing,0.8217,18.3783
ecgclass,sharing,0.8232,16.8526
ecgclass,sharing,0.8422,35.5394
ecgclass,sharing,0.8642,33.0291
ecgclass,sharing,0.8901,25.4545
ecgclass,sharing,0.9792,20.715
ecgclass,sharing,1.0142,24.4391
ecgclass,sharing,1.0408,18.4052
ecgclass,sharing,1.0584,18.1489
ecgclass,sharing,1.0694,26.5636
ecgclass,sharing,1.0694,26.5558
ecgclass,sharing,1.0847,33.5963
ecgclass,sharing,1.0956,22.6617
ecgclass,sharing,1.1204,24.1334
ecgclass,sharing,1.1546,14.1239
ecgclass,sharing,1.1601,27.7143
ecgclass,sharing,1.1601,27.8373
ecgclass,sharing,1.1762,33.7274
ecgclass,sharing,1.218,15.9295
ecgclass,sharing,1.2325,20.7846
ecgclass,sharing,1.2678,27.2324
ecgclass,sharing,1.2801,38.6276
ecgclass,sharing,1.3022,36.5219
ecgclass,sharing,1.3065,32.3784
ecgclass,sharing,1.3088,30.1759
ecgclass,sharing,1.311,28.0356
ecgclass,sharing,1.3133,25.7788
ecgclass,sharing,1.3146,24.5855
ecgclass,sharing,1.3433,13.2973
ecgclass,sharing,1.3499,28.3871
ecgclass,sharing,1.3563,22.0525
ecgclass,sharing,1.3721,29.8193
ecgclass,sharing,1.3755,26.5207
ecgclass,sharing,1.4071,27.8089
ecgclass,sharing,1.4287,27.8687
ecgclass,sharing,1.4343,22.3463
ecgclass,sharing,1.438,41.4331
ecgclass,sharing,1.4482,31.2216
ecgclass,sharing,1.4515,28.0001
ecgclass,sharing,1.4528,26.7377
ecgclass,sharing,1.461,38.6791
ecgclass,sharing,1.4992,38.4891
ecgclass,sharing,1.5161,40.6449
ecgclass,sharing,1.5672,17.0517
ecgclass,sharing,1.6013,18.9202
ecgclass,sharing,1.6201,37.5195
ecgclass,sharing,1.6522,25.4071
ecgclass,sharing,1.663,33.4163
ecgclass,sharing,1.6807,35.5465
ecgclass,sharing,1.687,29.3276
ecgclass,sharing,1.6903,26.2156
ecgclass,sharing,1.7266,13.5517
ecgclass,sharing,1.7289,33.7048
ecgclass,sharing,1.7323,30.3609
ecgclass,sharing,1.7367,26.052
ecgclass,sharing,1.7542,28.1
ecgclass,sharing,1.7599,22.4659
ecgclass,sharing,1.7728,29.4402
ecgclass,sharing,1.8074,44.811
ecgclass,sharing,1.8332,19.0668
ecgclass,sharing,1.8522,18.4669
ecgclass,sharing,1.8557,36.202
ecgclass,sharing,1.8758,35.7816
ecgclass,sharing,1.8831,28.6322
ecgclass,sharing,1.8854,26.3164
ecgclass,sharing,1.8916,41.1825
ecgclass,sharing,1.893,39.7434
ecgclass,sharing,1.9083,24.4675
ecgclass,sharing,1.9241,27.7812
ecgclass,sharing,1.9294,22.5999
ecgclass,sharing,1.9294,22.66
ecgclass,sharing,1.9751,13.7959
ecgclass,sharing,1.9887,16.6254
ecgclass,sharing,2.0135,35.6877
ecgclass,sharing,2.0198,29.4967
ecgclass,sharing,2.0475,25.4033
ecgclass,sharing,2.0751,16.4177
ecgclass,sharing,2.0764,32.2278
ecgclass,sharing,2.1672,14.3585
ecgclass,sharing,2.1784,22.1186
ecgclass,sharing,2.2017,19.4228
ecgclass,sharing,2.206,33.8845
ecgclass,sharing,2.2222,38.4624
ecgclass,sharing,2.2265,34.2319
ecgclass,sharing,2.2539,24.0607
ecgclass,sharing,2.2618,36.3877
ecgclass,sharing,2.2753,22.8918
ecgclass,sharing,2.2831,34.7657
ecgclass,sharing,2.2954,22.5391
ecgclass,sharing,2.3033,38.7135
ecgclass,sharing,2.3139,28.0986
ecgclass,sharing,2.314,28.0912
ecgclass,sharing,2.3411,23.0911
ecgclass,sharing,2.3827,29.0248
ecgclass,sharing,2.3925,42.7666
ecgclass,sharing,2.4494,31.7376
ecgclass,sharing,2.452,29.243
ecgclass,sharing,2.4984,31.3034
ecgclass,sharing,2.5038,26.1588
ecgclass,sharing,2.5154,36.6907
ecgclass,sharing,2.5562,22.289
ecgclass,sharing,2.5579,52.233
ecgclass,sharing,2.5612,48.9802
ecgclass,sharing,2.5841,47.9095
ecgclass,sharing,2.5998,32.3305
ecgclass,sharing,2.6053,26.8872
ecgclass,sharing,2.6122,43.0701
ecgclass,sharing,2.6246,30.6766
ecgclass,sharing,2.6564,25.9705
ecgclass,sharing,2.6628,41.9745
ecgclass,sharing,2.6748,30.1826
ecgclass,sharing,2.6805,24.6251
ecgclass,sharing,2.6865,39.1555
ecgclass,sharing,2.7213,23.6139
ecgclass,sharing,2.7308,33.3462
