task,condition,n_requests,throughput_rps,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,avg_server_exec_ms,avg_server_proc_ms,avg_server_swap_ms,avg_server_decoder_ms,avg_queue_wait_plus_rpc_ms,avg_client_pre_rpc_ms,avg_non_server_exec_overhead_ms
nyudepth,no_sharing_tpc,5368,9.0983,112.912,85.451,279.353,395.721,81.59,79.73,0.002,1.005,27.988,0.0,31.322
vocseg,no_sharing_tpc,5346,9.061,109.822,85.212,261.67,411.825,79.47,77.154,0.002,1.28,27.004,0.0,30.352
